bandwidth,cruise_speed,firm_obstacle,illuminance,obstacle_distance,obstacle_size,power,quality,smoke_intensity
24.34142047023581,1.277225082434229,1,113096.33604189496,10.0,78.24380361049622,79,2,2
24.34142047023581,5.0,1,113096.33604189496,10.0,78.24380361049622,79,2,2
50.0,5.0,1,113096.33604189496,10.0,78.24380361049622,79,2,2
50.0,5.0,1,113096.33604189496,10.0,0.0,79,2,2
50.0,5.0,1,40.0,10.0,0.0,79,2,2
50.0,0.0,1,40.0,10.0,0.0,79,2,2
50.0,5.0,1,40.0,10.0,0.0,79,2,2
50.0,0.0,1,40.0,10.0,0.0,79,2,2
49.0,0.0,1,40.0,10.0,0.0,79,2,2
49.0,5.0,1,40.0,10.0,0.0,79,2,2
49.0,5.0,1,40.0,10.0,120.0,79,2,2
49.0,0.0,1,40.0,10.0,120.0,79,2,2
49.0,0.0,1,120000.0,10.0,120.0,79,2,2
49.0,0.0,1,40.0,10.0,120.0,79,2,2
48.0,0.0,1,40.0,10.0,120.0,79,2,2
48.0,0.0,1,40.0,0.0,120.0,79,2,2
48.0,0.0,0,40.0,0.0,120.0,79,2,2
47.0,0.0,0,40.0,0.0,120.0,79,2,2
47.0,0.0,0,40.0,0.0,120.0,79,2,1
47.0,0.0,0,40.0,0.0,120.0,79,2,2
47.0,0.0,0,40.0,0.0,120.0,100,2,2
47.0,0.0,0,120000.0,0.0,120.0,100,2,2
47.0,0.0,0,120000.0,10.0,120.0,100,2,2
47.0,0.0,0,120000.0,10.0,120.0,100,2,1
47.0,0.0,0,120000.0,10.0,120.0,100,2,0
47.0,0.0,1,120000.0,10.0,120.0,100,2,0
47.0,5.0,1,120000.0,10.0,120.0,100,2,0
47.0,5.0,1,40.0,10.0,120.0,100,2,0
47.0,5.0,1,40.0,10.0,120.0,100,1,0
47.0,5.0,1,40.0,0.0,120.0,100,1,0
47.0,5.0,1,40.0,0.0,120.0,100,2,0
46.0,5.0,1,40.0,0.0,120.0,100,2,0
45.0,5.0,1,40.0,0.0,120.0,100,2,0
44.0,5.0,1,40.0,0.0,120.0,100,2,0
44.0,0.0,1,40.0,0.0,120.0,100,2,0
44.0,0.0,1,40.0,0.0,120.0,100,1,0
44.0,0.0,0,40.0,0.0,120.0,100,1,0
44.0,0.0,0,40.0,0.0,120.0,100,1,1
44.0,5.0,0,40.0,0.0,120.0,100,1,1
44.0,5.0,0,120000.0,0.0,120.0,100,1,1
44.0,5.0,0,120000.0,0.0,120.0,100,0,1
44.0,5.0,1,120000.0,0.0,120.0,100,0,1
44.0,5.0,0,120000.0,0.0,120.0,100,0,1
44.0,5.0,1,120000.0,0.0,120.0,100,0,1
44.0,5.0,0,120000.0,0.0,120.0,100,0,1
44.0,0.0,0,120000.0,0.0,120.0,100,0,1
50.0,0.0,0,120000.0,0.0,120.0,100,0,1
50.0,0.0,0,40.0,0.0,120.0,100,0,1
49.0,0.0,0,40.0,0.0,120.0,100,0,1
49.0,0.0,0,40.0,0.0,120.0,100,0,0
49.0,0.0,0,40.0,0.0,0.0,100,0,0
49.0,0.0,0,40.0,0.0,0.0,100,0,1
49.0,0.0,0,40.0,0.0,0.0,100,0,2
50.0,0.0,0,40.0,0.0,0.0,100,0,2
50.0,0.0,0,40.0,0.0,0.0,100,0,1
50.0,0.0,0,120000.0,0.0,0.0,100,0,1
50.0,0.0,0,120000.0,10.0,0.0,100,0,1
50.0,0.0,1,120000.0,10.0,0.0,100,0,1
50.0,0.0,1,120000.0,10.0,0.0,100,0,2
50.0,0.0,1,120000.0,0.0,0.0,100,0,2
50.0,0.0,1,120000.0,0.0,0.0,100,0,1
50.0,0.0,1,120000.0,0.0,0.0,0,0,1
50.0,0.0,1,120000.0,0.0,0.0,0,0,2
50.0,0.0,1,40.0,0.0,0.0,0,0,2
50.0,0.0,1,40.0,0.0,0.0,0,0,1
50.0,0.0,1,40.0,0.0,0.0,0,0,0
50.0,0.0,1,40.0,10.0,0.0,0,0,0
50.0,0.0,0,40.0,10.0,0.0,0,0,0
50.0,0.0,0,40.0,10.0,0.0,0,1,0
50.0,0.0,0,40.0,10.0,0.0,0,0,0
49.0,0.0,0,40.0,10.0,0.0,0,0,0
48.0,0.0,0,40.0,10.0,0.0,0,0,0
48.0,0.0,0,40.0,10.0,0.0,0,1,0
48.0,0.0,0,40.0,10.0,0.0,100,1,0
48.0,0.0,0,40.0,10.0,0.0,100,1,1
47.0,0.0,0,40.0,10.0,0.0,100,1,1
46.0,0.0,0,40.0,10.0,0.0,100,1,1
45.0,0.0,0,40.0,10.0,0.0,100,1,1
45.0,5.0,0,40.0,10.0,0.0,100,1,1
45.0,5.0,0,40.0,10.0,0.0,100,1,2
45.0,5.0,0,120000.0,10.0,0.0,100,1,2
45.0,5.0,1,120000.0,10.0,0.0,100,1,2
44.0,5.0,1,120000.0,10.0,0.0,100,1,2
44.0,5.0,1,120000.0,10.0,0.0,0,1,2
44.0,5.0,1,40.0,10.0,0.0,0,1,2
44.0,5.0,1,40.0,10.0,0.0,0,0,2
44.0,5.0,0,40.0,10.0,0.0,0,0,2
44.0,5.0,0,40.0,0.0,0.0,0,0,2
44.0,5.0,0,40.0,0.0,0.0,0,1,2
44.0,5.0,0,120000.0,0.0,0.0,0,1,2
44.0,5.0,1,120000.0,0.0,0.0,0,1,2
50.0,5.0,1,120000.0,0.0,0.0,0,1,2
50.0,5.0,0,120000.0,0.0,0.0,0,1,2
50.0,5.0,1,120000.0,0.0,0.0,0,1,2
50.0,5.0,1,120000.0,0.0,0.0,100,1,2
50.0,5.0,0,120000.0,0.0,0.0,100,1,2
49.0,5.0,0,120000.0,0.0,0.0,100,1,2
49.0,5.0,0,40.0,0.0,0.0,100,1,2
49.0,5.0,0,40.0,0.0,0.0,100,1,1
49.0,5.0,0,120000.0,0.0,0.0,100,1,1
49.0,5.0,0,120000.0,0.0,120.0,100,1,1
49.0,5.0,0,120000.0,0.0,120.0,100,1,2
49.0,5.0,0,120000.0,0.0,120.0,100,0,2
49.0,5.0,0,120000.0,0.0,0.0,100,0,2
49.0,5.0,0,120000.0,0.0,120.0,100,0,2
49.0,5.0,0,120000.0,0.0,0.0,100,0,2
49.0,5.0,0,120000.0,0.0,120.0,100,0,2
49.0,5.0,0,120000.0,0.0,0.0,100,0,2
49.0,5.0,0,120000.0,0.0,120.0,100,0,2
49.0,5.0,0,120000.0,0.0,0.0,100,0,2
49.0,5.0,0,120000.0,0.0,0.0,100,1,2
48.0,5.0,0,120000.0,0.0,0.0,100,1,2
48.0,0.0,0,120000.0,0.0,0.0,100,1,2
48.0,0.0,0,120000.0,0.0,0.0,100,2,2
48.0,0.0,1,120000.0,0.0,0.0,100,2,2
48.0,0.0,1,120000.0,0.0,0.0,0,2,2
48.0,0.0,0,120000.0,0.0,0.0,0,2,2
48.0,0.0,0,120000.0,0.0,0.0,0,1,2
48.0,0.0,1,120000.0,0.0,0.0,0,1,2
48.0,0.0,1,40.0,0.0,0.0,0,1,2
48.0,0.0,1,40.0,10.0,0.0,0,1,2
48.0,0.0,1,120000.0,10.0,0.0,0,1,2
48.0,0.0,1,120000.0,10.0,0.0,0,2,2
48.0,0.0,1,120000.0,10.0,0.0,0,1,2
48.0,0.0,1,120000.0,0.0,0.0,0,1,2
48.0,0.0,1,120000.0,0.0,0.0,0,2,2
48.0,0.0,0,120000.0,0.0,0.0,0,2,2
48.0,0.0,0,120000.0,10.0,0.0,0,2,2
48.0,0.0,0,120000.0,0.0,0.0,0,2,2
47.0,0.0,0,120000.0,0.0,0.0,0,2,2
47.0,0.0,0,120000.0,10.0,0.0,0,2,2
47.0,0.0,0,120000.0,0.0,0.0,0,2,2
47.0,0.0,0,120000.0,10.0,0.0,0,2,2
47.0,0.0,0,120000.0,0.0,0.0,0,2,2
47.0,0.0,0,120000.0,10.0,0.0,0,2,2
47.0,0.0,0,120000.0,0.0,0.0,0,2,2
50.0,0.0,0,120000.0,0.0,0.0,0,2,2
50.0,0.0,0,120000.0,10.0,0.0,0,2,2
50.0,0.0,0,120000.0,10.0,0.0,0,1,2
50.0,0.0,0,120000.0,10.0,0.0,0,1,1
50.0,0.0,0,120000.0,10.0,0.0,100,1,1
50.0,0.0,0,120000.0,10.0,0.0,100,1,2
50.0,0.0,0,120000.0,10.0,0.0,0,1,2
50.0,0.0,0,120000.0,10.0,0.0,0,1,1
50.0,0.0,0,120000.0,10.0,0.0,100,1,1
50.0,0.0,0,120000.0,10.0,0.0,100,1,2
50.0,0.0,0,120000.0,10.0,0.0,0,1,2
50.0,0.0,0,120000.0,10.0,0.0,0,1,1
50.0,0.0,0,120000.0,10.0,0.0,100,1,1
50.0,0.0,0,120000.0,10.0,0.0,100,1,2
50.0,0.0,0,120000.0,10.0,0.0,0,1,2
50.0,0.0,0,120000.0,10.0,0.0,0,1,1
50.0,0.0,0,120000.0,10.0,0.0,0,1,2
50.0,0.0,0,40.0,10.0,0.0,0,1,2
50.0,5.0,0,40.0,10.0,0.0,0,1,2
50.0,5.0,1,40.0,10.0,0.0,0,1,2
50.0,5.0,1,40.0,10.0,0.0,0,0,2
50.0,5.0,0,40.0,10.0,0.0,0,0,2
50.0,5.0,0,40.0,0.0,0.0,0,0,2
50.0,5.0,0,40.0,0.0,0.0,0,1,2
50.0,5.0,0,120000.0,0.0,0.0,0,1,2
50.0,5.0,1,120000.0,0.0,0.0,0,1,2
50.0,5.0,1,120000.0,0.0,0.0,100,1,2
50.0,5.0,0,120000.0,0.0,0.0,100,1,2
49.0,5.0,0,120000.0,0.0,0.0,100,1,2
48.0,5.0,0,120000.0,0.0,0.0,100,1,2
47.0,5.0,0,120000.0,0.0,0.0,100,1,2
46.0,5.0,0,120000.0,0.0,0.0,100,1,2
45.0,5.0,0,120000.0,0.0,0.0,100,1,2
45.0,5.0,0,40.0,0.0,0.0,100,1,2
45.0,5.0,0,40.0,0.0,0.0,100,1,1
45.0,5.0,0,120000.0,0.0,0.0,100,1,1
45.0,5.0,0,120000.0,0.0,120.0,100,1,1
45.0,5.0,0,120000.0,0.0,120.0,100,1,2
45.0,5.0,0,120000.0,0.0,120.0,100,0,2
45.0,5.0,0,120000.0,0.0,0.0,100,0,2
45.0,5.0,0,120000.0,0.0,120.0,100,0,2
45.0,5.0,0,120000.0,0.0,0.0,100,0,2
45.0,5.0,0,120000.0,0.0,120.0,100,0,2
45.0,5.0,0,120000.0,0.0,0.0,100,0,2
45.0,5.0,0,120000.0,0.0,120.0,100,0,2
45.0,5.0,0,120000.0,0.0,0.0,100,0,2
45.0,5.0,0,120000.0,0.0,120.0,100,0,2
45.0,5.0,0,120000.0,0.0,0.0,100,0,2
45.0,5.0,0,120000.0,0.0,120.0,100,0,2
50.0,5.0,0,120000.0,0.0,120.0,100,0,2
50.0,5.0,0,120000.0,0.0,0.0,100,0,2
50.0,5.0,0,120000.0,0.0,120.0,100,0,2
50.0,5.0,0,120000.0,0.0,0.0,100,0,2
50.0,5.0,0,40.0,0.0,0.0,100,0,2
49.0,5.0,0,40.0,0.0,0.0,100,0,2
48.0,5.0,0,40.0,0.0,0.0,100,0,2
47.0,5.0,0,40.0,0.0,0.0,100,0,2
46.0,5.0,0,40.0,0.0,0.0,100,0,2
45.0,5.0,0,40.0,0.0,0.0,100,0,2
44.0,5.0,0,40.0,0.0,0.0,100,0,2
43.0,5.0,0,40.0,0.0,0.0,100,0,2
42.0,5.0,0,40.0,0.0,0.0,100,0,2
41.0,5.0,0,40.0,0.0,0.0,100,0,2
40.0,5.0,0,40.0,0.0,0.0,100,0,2
39.0,5.0,0,40.0,0.0,0.0,100,0,2
39.0,5.0,0,40.0,0.0,0.0,100,1,2
39.0,5.0,0,40.0,0.0,0.0,100,2,2
38.0,5.0,0,40.0,0.0,0.0,100,2,2
37.0,5.0,0,40.0,0.0,0.0,100,2,2
36.0,5.0,0,40.0,0.0,0.0,100,2,2
35.0,5.0,0,40.0,0.0,0.0,100,2,2
35.0,5.0,1,40.0,0.0,0.0,100,2,2
35.0,5.0,0,40.0,0.0,0.0,100,2,2
34.0,5.0,0,40.0,0.0,0.0,100,2,2
33.0,5.0,0,40.0,0.0,0.0,100,2,2
32.0,5.0,0,40.0,0.0,0.0,100,2,2
31.0,5.0,0,40.0,0.0,0.0,100,2,2
30.0,5.0,0,40.0,0.0,0.0,100,2,2
30.0,5.0,0,40.0,0.0,120.0,100,2,2
30.0,5.0,0,40.0,0.0,120.0,100,2,1
30.0,5.0,0,40.0,0.0,0.0,100,2,1
30.0,0.0,0,40.0,0.0,0.0,100,2,1
30.0,0.0,1,40.0,0.0,0.0,100,2,1
30.0,0.0,1,40.0,0.0,0.0,100,2,0
29.0,0.0,1,40.0,0.0,0.0,100,2,0
29.0,5.0,1,40.0,0.0,0.0,100,2,0
29.0,5.0,1,40.0,0.0,0.0,100,2,1
29.0,5.0,1,40.0,0.0,0.0,0,2,1
29.0,5.0,1,40.0,10.0,0.0,0,2,1
29.0,5.0,0,40.0,10.0,0.0,0,2,1
29.0,5.0,0,40.0,10.0,0.0,100,2,1
29.0,0.0,0,40.0,10.0,0.0,100,2,1
29.0,0.0,0,40.0,10.0,120.0,100,2,1
29.0,0.0,0,40.0,10.0,120.0,100,1,1
29.0,0.0,0,40.0,10.0,120.0,100,1,2
29.0,0.0,0,40.0,10.0,120.0,0,1,2
29.0,0.0,0,40.0,10.0,120.0,100,1,2
29.0,0.0,0,40.0,10.0,120.0,0,1,2
29.0,0.0,0,40.0,10.0,120.0,100,1,2
29.0,0.0,0,40.0,10.0,120.0,0,1,2
29.0,0.0,0,40.0,10.0,120.0,100,1,2
29.0,0.0,0,40.0,10.0,120.0,100,0,2
29.0,0.0,1,40.0,10.0,120.0,100,0,2
29.0,0.0,1,40.0,10.0,120.0,100,1,2
29.0,0.0,0,40.0,10.0,120.0,100,1,2
29.0,0.0,0,40.0,10.0,120.0,0,1,2
29.0,0.0,0,40.0,10.0,120.0,100,1,2
29.0,0.0,0,40.0,10.0,120.0,0,1,2
29.0,0.0,0,40.0,10.0,120.0,0,1,1
29.0,0.0,0,40.0,10.0,120.0,0,1,0
29.0,0.0,0,40.0,0.0,120.0,0,1,0
29.0,0.0,0,120000.0,0.0,120.0,0,1,0
29.0,0.0,0,120000.0,0.0,120.0,100,1,0
28.0,0.0,0,120000.0,0.0,120.0,100,1,0
27.0,0.0,0,120000.0,0.0,120.0,100,1,0
26.0,0.0,0,120000.0,0.0,120.0,100,1,0
25.0,0.0,0,120000.0,0.0,120.0,100,1,0
24.0,0.0,0,120000.0,0.0,120.0,100,1,0
23.0,0.0,0,120000.0,0.0,120.0,100,1,0
22.0,0.0,0,120000.0,0.0,120.0,100,1,0
21.0,0.0,0,120000.0,0.0,120.0,100,1,0
20.0,0.0,0,120000.0,0.0,120.0,100,1,0
19.0,0.0,0,120000.0,0.0,120.0,100,1,0
18.0,0.0,0,120000.0,0.0,120.0,100,1,0
17.0,0.0,0,120000.0,0.0,120.0,100,1,0
17.0,0.0,0,120000.0,10.0,120.0,100,1,0
17.0,0.0,0,40.0,10.0,120.0,100,1,0
17.0,0.0,0,40.0,10.0,0.0,100,1,0
50.0,0.0,0,40.0,10.0,0.0,100,1,0
50.0,0.0,0,40.0,10.0,0.0,100,1,1
49.0,0.0,0,40.0,10.0,0.0,100,1,1
