bandwidth,cruise_speed,firm_obstacle,illuminance,obstacle_distance,obstacle_size,power,quality,smoke_intensity
19.685376864236417,3.066076165933606,0,103992.7595243615,4.637215353421715,40.599061402185626,59,0,0
19.685376864236417,3.066076165933606,0,103992.7595243615,4.637215353421715,0.0,59,0,0
19.685376864236417,5.0,0,103992.7595243615,4.637215353421715,0.0,59,0,0
19.685376864236417,5.0,0,103992.7595243615,0.0,0.0,59,0,0
50.0,5.0,0,103992.7595243615,0.0,0.0,59,0,0
50.0,5.0,0,103992.7595243615,0.0,120.0,59,0,0
50.0,5.0,0,103992.7595243615,0.0,120.0,0,0,0
50.0,0.0,0,103992.7595243615,0.0,120.0,0,0,0
50.0,0.0,0,103992.7595243615,0.0,120.0,0,1,0
50.0,5.0,0,103992.7595243615,0.0,120.0,0,1,0
50.0,5.0,0,40.0,0.0,120.0,0,1,0
50.0,5.0,0,40.0,0.0,120.0,0,2,0
50.0,5.0,0,40.0,0.0,0.0,0,2,0
50.0,5.0,0,40.0,10.0,0.0,0,2,0
50.0,5.0,0,40.0,10.0,120.0,0,2,0
50.0,5.0,0,40.0,10.0,120.0,100,2,0
50.0,5.0,0,40.0,10.0,120.0,100,1,0
50.0,5.0,0,120000.0,10.0,120.0,100,1,0
49.0,5.0,0,120000.0,10.0,120.0,100,1,0
49.0,5.0,0,120000.0,10.0,0.0,100,1,0
49.0,5.0,0,120000.0,10.0,120.0,100,1,0
49.0,0.0,0,120000.0,10.0,120.0,100,1,0
49.0,0.0,0,120000.0,0.0,120.0,100,1,0
49.0,0.0,0,120000.0,0.0,120.0,0,1,0
49.0,0.0,1,120000.0,0.0,120.0,0,1,0
49.0,0.0,1,120000.0,0.0,120.0,0,2,0
49.0,0.0,1,120000.0,0.0,120.0,100,2,0
48.0,0.0,1,120000.0,0.0,120.0,100,2,0
48.0,0.0,1,120000.0,0.0,120.0,0,2,0
48.0,0.0,0,120000.0,0.0,120.0,0,2,0
48.0,0.0,0,40.0,0.0,120.0,0,2,0
48.0,0.0,0,120000.0,0.0,120.0,0,2,0
48.0,0.0,0,40.0,0.0,120.0,0,2,0
48.0,0.0,0,40.0,0.0,120.0,100,2,0
48.0,0.0,0,120000.0,0.0,120.0,100,2,0
47.0,0.0,0,120000.0,0.0,120.0,100,2,0
47.0,0.0,0,40.0,0.0,120.0,100,2,0
47.0,0.0,0,40.0,0.0,120.0,100,1,0
47.0,0.0,0,40.0,0.0,120.0,0,1,0
47.0,0.0,0,120000.0,0.0,120.0,0,1,0
47.0,0.0,0,120000.0,10.0,120.0,0,1,0
47.0,0.0,1,120000.0,10.0,120.0,0,1,0
47.0,0.0,1,120000.0,10.0,0.0,0,1,0
47.0,0.0,1,120000.0,10.0,0.0,0,0,0
50.0,0.0,1,120000.0,10.0,0.0,0,0,0
50.0,0.0,1,120000.0,10.0,0.0,100,0,0
50.0,0.0,1,40.0,10.0,0.0,100,0,0
49.0,0.0,1,40.0,10.0,0.0,100,0,0
49.0,0.0,1,40.0,10.0,120.0,100,0,0
49.0,0.0,1,40.0,10.0,120.0,100,1,0
49.0,0.0,1,40.0,10.0,120.0,100,2,0
49.0,0.0,1,40.0,10.0,120.0,100,1,0
49.0,0.0,1,40.0,10.0,0.0,100,1,0
49.0,5.0,1,40.0,10.0,0.0,100,1,0
49.0,5.0,1,40.0,10.0,120.0,100,1,0
49.0,5.0,1,40.0,0.0,120.0,100,1,0
