bandwidth,cruise_speed,firm_obstacle,illuminance,obstacle_distance,obstacle_size,power,quality,smoke_intensity
33.3111495323753,1.9143033340498705,0,119793.98399705336,10.0,20.324847105938247,91,0,0
33.3111495323753,1.9143033340498705,0,120000.0,10.0,20.324847105938247,91,0,0
33.3111495323753,1.9143033340498705,0,120000.0,10.0,20.324847105938247,100,0,0
33.3111495323753,1.9143033340498705,1,120000.0,10.0,20.324847105938247,100,0,0
33.3111495323753,1.9143033340498705,1,120000.0,10.0,20.324847105938247,100,0,1
33.3111495323753,1.9143033340498705,1,120000.0,10.0,0.0,100,0,1
33.3111495323753,0.0,1,120000.0,10.0,0.0,100,0,1
33.3111495323753,5.0,1,120000.0,10.0,0.0,100,0,1
33.3111495323753,5.0,0,120000.0,10.0,0.0,100,0,1
33.3111495323753,5.0,0,40.0,10.0,0.0,100,0,1
33.3111495323753,5.0,0,40.0,10.0,0.0,100,1,1
50.0,5.0,0,40.0,10.0,0.0,100,1,1
50.0,5.0,0,40.0,10.0,0.0,100,0,1
50.0,5.0,0,40.0,10.0,0.0,100,1,1
49.0,5.0,0,40.0,10.0,0.0,100,1,1
49.0,5.0,0,40.0,10.0,0.0,100,1,2
50.0,5.0,0,40.0,10.0,0.0,100,1,2
50.0,5.0,0,40.0,0.0,0.0,100,1,2
50.0,5.0,0,40.0,0.0,0.0,100,2,2
50.0,5.0,0,120000.0,0.0,0.0,100,2,2
50.0,5.0,0,120000.0,0.0,0.0,100,1,2
50.0,5.0,0,120000.0,0.0,0.0,100,1,1
50.0,5.0,0,40.0,0.0,0.0,100,1,1
50.0,5.0,0,40.0,10.0,0.0,100,1,1
50.0,5.0,0,40.0,10.0,0.0,100,0,1
50.0,5.0,0,40.0,10.0,0.0,0,0,1
50.0,5.0,0,40.0,10.0,120.0,0,0,1
50.0,5.0,0,40.0,10.0,120.0,100,0,1
50.0,5.0,0,40.0,10.0,120.0,100,0,0
50.0,5.0,0,40.0,0.0,120.0,100,0,0
50.0,5.0,0,40.0,0.0,0.0,100,0,0
50.0,5.0,0,120000.0,0.0,0.0,100,0,0
50.0,5.0,0,120000.0,0.0,0.0,100,0,1
50.0,5.0,1,120000.0,0.0,0.0,100,0,1
50.0,5.0,1,40.0,0.0,0.0,100,0,1
50.0,5.0,1,40.0,0.0,0.0,100,0,0
50.0,5.0,1,120000.0,0.0,0.0,100,0,0
50.0,5.0,1,120000.0,0.0,0.0,100,0,1
50.0,5.0,1,40.0,0.0,0.0,100,0,1
50.0,5.0,1,40.0,0.0,120.0,100,0,1
50.0,5.0,1,40.0,0.0,120.0,100,1,1
50.0,5.0,0,40.0,0.0,120.0,100,1,1
50.0,5.0,0,40.0,0.0,120.0,100,1,0
50.0,0.0,0,40.0,0.0,120.0,100,1,0
50.0,0.0,0,40.0,0.0,120.0,100,2,0
50.0,0.0,0,40.0,10.0,120.0,100,2,0
50.0,0.0,0,120000.0,10.0,120.0,100,2,0
50.0,5.0,0,120000.0,10.0,120.0,100,2,0
50.0,0.0,0,120000.0,10.0,120.0,100,2,0
50.0,0.0,0,120000.0,0.0,120.0,100,2,0
