bandwidth,cruise_speed,firm_obstacle,illuminance,obstacle_distance,obstacle_size,power,quality,smoke_intensity
36.3794926420327,4.533661313457512,1,72106.82484611843,9.511704278320904,15.344694950874382,0,1,0
36.3794926420327,4.533661313457512,1,40.0,9.511704278320904,15.344694950874382,0,1,0
50.0,4.533661313457512,1,40.0,9.511704278320904,15.344694950874382,0,1,0
50.0,4.533661313457512,1,40.0,0.0,15.344694950874382,0,1,0
50.0,4.533661313457512,1,40.0,10.0,15.344694950874382,0,1,0
50.0,0.0,1,40.0,10.0,15.344694950874382,0,1,0
50.0,0.0,1,40.0,10.0,120.0,0,1,0
50.0,0.0,1,120000.0,10.0,120.0,0,1,0
50.0,0.0,1,120000.0,10.0,120.0,100,1,0
50.0,0.0,1,120000.0,0.0,120.0,100,1,0
50.0,0.0,1,120000.0,0.0,120.0,0,1,0
50.0,0.0,0,120000.0,0.0,120.0,0,1,0
50.0,0.0,0,40.0,0.0,120.0,0,1,0
50.0,0.0,0,40.0,0.0,120.0,0,1,1
50.0,0.0,0,40.0,0.0,120.0,100,1,1
50.0,0.0,0,40.0,0.0,120.0,100,2,1
50.0,0.0,0,40.0,0.0,120.0,100,2,0
50.0,0.0,0,40.0,0.0,120.0,0,2,0
50.0,0.0,1,40.0,0.0,120.0,0,2,0
50.0,0.0,1,40.0,0.0,120.0,100,2,0
50.0,5.0,1,40.0,0.0,120.0,100,2,0
50.0,0.0,1,40.0,0.0,120.0,100,2,0
50.0,0.0,1,40.0,0.0,0.0,100,2,0
50.0,5.0,1,40.0,0.0,0.0,100,2,0
50.0,5.0,1,40.0,0.0,0.0,100,1,0
50.0,5.0,1,40.0,0.0,0.0,100,0,0
50.0,5.0,1,40.0,0.0,120.0,100,0,0
50.0,5.0,1,40.0,0.0,0.0,100,0,0
49.0,5.0,1,40.0,0.0,0.0,100,0,0
48.0,5.0,1,40.0,0.0,0.0,100,0,0
48.0,5.0,1,40.0,0.0,120.0,100,0,0
48.0,5.0,0,40.0,0.0,120.0,100,0,0
48.0,5.0,0,40.0,0.0,120.0,100,0,1
50.0,5.0,0,40.0,0.0,120.0,100,0,1
50.0,0.0,0,40.0,0.0,120.0,100,0,1
50.0,0.0,0,40.0,0.0,120.0,0,0,1
50.0,0.0,0,40.0,10.0,120.0,0,0,1
50.0,0.0,0,40.0,10.0,0.0,0,0,1
50.0,0.0,0,40.0,0.0,0.0,0,0,1
50.0,5.0,0,40.0,0.0,0.0,0,0,1
50.0,5.0,0,40.0,0.0,120.0,0,0,1
49.0,5.0,0,40.0,0.0,120.0,0,0,1
49.0,5.0,0,40.0,0.0,120.0,0,0,2
