bandwidth,cruise_speed,firm_obstacle,illuminance,obstacle_distance,obstacle_size,power,quality,smoke_intensity
39.43966479187502,0.05827346896070562,0,109565.14091582061,0.0,2.025678504957149,26,0,0
39.43966479187502,0.0,0,109565.14091582061,0.0,2.025678504957149,26,0,0
39.43966479187502,0.0,0,109565.14091582061,10.0,2.025678504957149,26,0,0
38.43966479187502,0.0,0,109565.14091582061,10.0,2.025678504957149,26,0,0
38.43966479187502,0.0,0,109565.14091582061,10.0,2.025678504957149,26,1,0
37.43966479187502,0.0,0,109565.14091582061,10.0,2.025678504957149,26,1,0
37.43966479187502,0.0,0,109565.14091582061,10.0,2.025678504957149,26,0,0
37.43966479187502,0.0,0,120000.0,10.0,2.025678504957149,26,0,0
37.43966479187502,0.0,0,120000.0,10.0,0.0,26,0,0
37.43966479187502,0.0,0,120000.0,0.0,0.0,26,0,0
37.43966479187502,0.0,0,40.0,0.0,0.0,26,0,0
37.43966479187502,0.0,0,40.0,0.0,0.0,26,0,1
50.0,0.0,0,40.0,0.0,0.0,26,0,1
50.0,0.0,0,40.0,10.0,0.0,26,0,1
50.0,0.0,0,40.0,10.0,0.0,26,1,1
50.0,0.0,0,40.0,10.0,0.0,0,1,1
50.0,0.0,0,40.0,10.0,0.0,100,1,1
50.0,0.0,0,40.0,10.0,0.0,100,0,1
50.0,0.0,0,40.0,10.0,0.0,100,1,1
50.0,0.0,0,120000.0,10.0,0.0,100,1,1
50.0,0.0,0,120000.0,10.0,0.0,100,0,1
50.0,0.0,0,120000.0,10.0,0.0,100,0,0
50.0,0.0,0,120000.0,0.0,0.0,100,0,0
50.0,0.0,0,120000.0,10.0,0.0,100,0,0
50.0,0.0,0,120000.0,10.0,120.0,100,0,0
50.0,5.0,0,120000.0,10.0,120.0,100,0,0
50.0,5.0,0,120000.0,0.0,120.0,100,0,0
49.0,5.0,0,120000.0,0.0,120.0,100,0,0
48.0,5.0,0,120000.0,0.0,120.0,100,0,0
48.0,5.0,0,120000.0,0.0,120.0,0,0,0
48.0,0.0,0,120000.0,0.0,120.0,0,0,0
