bandwidth,cruise_speed,firm_obstacle,illuminance,obstacle_distance,obstacle_size,power,quality,smoke_intensity
45.69733376194317,4.743028889965886,0,2088.509059396274,5.300880101180065,50.84968898819537,99,1,1
45.69733376194317,4.743028889965886,0,2088.509059396274,5.300880101180065,50.84968898819537,99,0,1
45.69733376194317,0.0,0,2088.509059396274,5.300880101180065,50.84968898819537,99,0,1
45.69733376194317,0.0,0,120000.0,5.300880101180065,50.84968898819537,99,0,1
45.69733376194317,0.0,0,120000.0,5.300880101180065,50.84968898819537,99,1,1
45.69733376194317,0.0,0,120000.0,10.0,50.84968898819537,99,1,1
45.69733376194317,0.0,0,120000.0,10.0,120.0,99,1,1
45.69733376194317,0.0,0,120000.0,0.0,120.0,99,1,1
45.69733376194317,0.0,0,120000.0,0.0,120.0,99,1,0
45.69733376194317,0.0,0,120000.0,0.0,0.0,99,1,0
45.69733376194317,5.0,0,120000.0,0.0,0.0,99,1,0
45.69733376194317,5.0,0,40.0,0.0,0.0,99,1,0
45.69733376194317,0.0,0,40.0,0.0,0.0,99,1,0
45.69733376194317,0.0,0,40.0,0.0,0.0,99,2,0
50.0,0.0,0,40.0,0.0,0.0,99,2,0
50.0,0.0,0,40.0,0.0,0.0,0,2,0
50.0,0.0,0,120000.0,0.0,0.0,0,2,0
50.0,0.0,0,120000.0,0.0,0.0,0,2,1
50.0,0.0,0,120000.0,10.0,0.0,0,2,1
50.0,0.0,0,120000.0,0.0,0.0,0,2,1
50.0,5.0,0,120000.0,0.0,0.0,0,2,1
50.0,5.0,0,120000.0,0.0,120.0,0,2,1
49.0,5.0,0,120000.0,0.0,120.0,0,2,1
48.0,5.0,0,120000.0,0.0,120.0,0,2,1
47.0,5.0,0,120000.0,0.0,120.0,0,2,1
47.0,5.0,1,120000.0,0.0,120.0,0,2,1
50.0,5.0,1,120000.0,0.0,120.0,0,2,1
50.0,5.0,1,120000.0,0.0,120.0,0,1,1
50.0,5.0,1,120000.0,0.0,0.0,0,1,1
50.0,0.0,1,120000.0,0.0,0.0,0,1,1
50.0,0.0,1,120000.0,0.0,0.0,0,1,0
50.0,0.0,1,120000.0,0.0,0.0,0,0,0
50.0,0.0,1,120000.0,10.0,0.0,0,0,0
50.0,5.0,1,120000.0,10.0,0.0,0,0,0
49.0,5.0,1,120000.0,10.0,0.0,0,0,0
48.0,5.0,1,120000.0,10.0,0.0,0,0,0
47.0,5.0,1,120000.0,10.0,0.0,0,0,0
47.0,5.0,1,40.0,10.0,0.0,0,0,0
50.0,5.0,1,40.0,10.0,0.0,0,0,0
50.0,0.0,1,40.0,10.0,0.0,0,0,0
50.0,0.0,0,40.0,10.0,0.0,0,0,0
50.0,0.0,0,120000.0,10.0,0.0,0,0,0
50.0,0.0,1,120000.0,10.0,0.0,0,0,0
50.0,5.0,1,120000.0,10.0,0.0,0,0,0
49.0,5.0,1,120000.0,10.0,0.0,0,0,0
48.0,5.0,1,120000.0,10.0,0.0,0,0,0
48.0,5.0,1,40.0,10.0,0.0,0,0,0
48.0,0.0,1,40.0,10.0,0.0,0,0,0
48.0,0.0,0,40.0,10.0,0.0,0,0,0
48.0,0.0,0,40.0,10.0,0.0,100,0,0
50.0,0.0,0,40.0,10.0,0.0,100,0,0
50.0,0.0,0,40.0,10.0,0.0,100,1,0
49.0,0.0,0,40.0,10.0,0.0,100,1,0
49.0,5.0,0,40.0,10.0,0.0,100,1,0
49.0,5.0,0,40.0,10.0,0.0,100,1,1
49.0,5.0,1,40.0,10.0,0.0,100,1,1
49.0,5.0,1,40.0,10.0,0.0,100,1,0
48.0,5.0,1,40.0,10.0,0.0,100,1,0
47.0,5.0,1,40.0,10.0,0.0,100,1,0
47.0,5.0,1,40.0,0.0,0.0,100,1,0
47.0,5.0,1,120000.0,0.0,0.0,100,1,0
47.0,5.0,1,120000.0,0.0,0.0,100,2,0
50.0,5.0,1,120000.0,0.0,0.0,100,2,0
50.0,5.0,1,120000.0,10.0,0.0,100,2,0
50.0,5.0,0,120000.0,10.0,0.0,100,2,0
50.0,5.0,0,120000.0,10.0,120.0,100,2,0
49.0,5.0,0,120000.0,10.0,120.0,100,2,0
49.0,5.0,1,120000.0,10.0,120.0,100,2,0
49.0,5.0,1,120000.0,10.0,120.0,100,1,0
49.0,5.0,1,120000.0,10.0,120.0,0,1,0
49.0,0.0,1,120000.0,10.0,120.0,0,1,0
49.0,0.0,0,120000.0,10.0,120.0,0,1,0
49.0,5.0,0,120000.0,10.0,120.0,0,1,0
49.0,5.0,0,120000.0,0.0,120.0,0,1,0
50.0,5.0,0,120000.0,0.0,120.0,0,1,0
50.0,5.0,1,120000.0,0.0,120.0,0,1,0
50.0,0.0,1,120000.0,0.0,120.0,0,1,0
49.0,0.0,1,120000.0,0.0,120.0,0,1,0
48.0,0.0,1,120000.0,0.0,120.0,0,1,0
47.0,0.0,1,120000.0,0.0,120.0,0,1,0
46.0,0.0,1,120000.0,0.0,120.0,0,1,0
45.0,0.0,1,120000.0,0.0,120.0,0,1,0
44.0,0.0,1,120000.0,0.0,120.0,0,1,0
44.0,5.0,1,120000.0,0.0,120.0,0,1,0
44.0,5.0,1,120000.0,0.0,120.0,0,0,0
43.0,5.0,1,120000.0,0.0,120.0,0,0,0
43.0,5.0,0,120000.0,0.0,120.0,0,0,0
43.0,5.0,0,120000.0,0.0,120.0,0,0,1
43.0,5.0,1,120000.0,0.0,120.0,0,0,1
43.0,5.0,1,120000.0,0.0,120.0,0,1,1
43.0,5.0,1,120000.0,0.0,120.0,0,0,1
43.0,5.0,1,120000.0,0.0,120.0,100,0,1
42.0,5.0,1,120000.0,0.0,120.0,100,0,1
50.0,5.0,1,120000.0,0.0,120.0,100,0,1
50.0,5.0,1,120000.0,0.0,120.0,100,0,0
50.0,5.0,1,120000.0,0.0,0.0,100,0,0
50.0,5.0,1,120000.0,0.0,120.0,100,0,0
50.0,5.0,1,120000.0,0.0,0.0,100,0,0
49.0,5.0,1,120000.0,0.0,0.0,100,0,0
49.0,5.0,0,120000.0,0.0,0.0,100,0,0
49.0,5.0,0,120000.0,10.0,0.0,100,0,0
49.0,5.0,1,120000.0,10.0,0.0,100,0,0
48.0,5.0,1,120000.0,10.0,0.0,100,0,0
48.0,0.0,1,120000.0,10.0,0.0,100,0,0
48.0,0.0,1,120000.0,10.0,0.0,100,0,1
48.0,0.0,1,120000.0,10.0,0.0,0,0,1
48.0,0.0,1,120000.0,10.0,0.0,0,0,2
50.0,0.0,1,120000.0,10.0,0.0,0,0,2
50.0,0.0,0,120000.0,10.0,0.0,0,0,2
50.0,5.0,0,120000.0,10.0,0.0,0,0,2
50.0,5.0,0,40.0,10.0,0.0,0,0,2
50.0,5.0,1,40.0,10.0,0.0,0,0,2
50.0,5.0,1,40.0,10.0,0.0,0,1,2
