bandwidth,cruise_speed,firm_obstacle,illuminance,obstacle_distance,obstacle_size,power,quality,smoke_intensity
34.523474871704174,1.2130852797484448,0,22143.067338514255,8.786254029396536,88.75119714565983,17,0,0
33.523474871704174,1.2130852797484448,0,22143.067338514255,8.786254029396536,88.75119714565983,17,0,0
33.523474871704174,1.2130852797484448,1,22143.067338514255,8.786254029396536,88.75119714565983,17,0,0
33.523474871704174,1.2130852797484448,1,22143.067338514255,8.786254029396536,0.0,17,0,0
33.523474871704174,1.2130852797484448,1,22143.067338514255,8.786254029396536,0.0,100,0,0
33.523474871704174,1.2130852797484448,1,120000.0,8.786254029396536,0.0,100,0,0
33.523474871704174,1.2130852797484448,1,120000.0,10.0,0.0,100,0,0
33.523474871704174,1.2130852797484448,1,120000.0,10.0,0.0,0,0,0
33.523474871704174,1.2130852797484448,1,120000.0,10.0,0.0,0,1,0
32.523474871704174,1.2130852797484448,1,120000.0,10.0,0.0,0,1,0
32.523474871704174,0.0,1,120000.0,10.0,0.0,0,1,0
32.523474871704174,0.0,0,120000.0,10.0,0.0,0,1,0
32.523474871704174,0.0,0,120000.0,10.0,0.0,100,1,0
32.523474871704174,0.0,0,40.0,10.0,0.0,100,1,0
32.523474871704174,0.0,0,40.0,10.0,0.0,100,2,0
32.523474871704174,0.0,0,40.0,10.0,0.0,100,2,1
32.523474871704174,0.0,0,40.0,10.0,0.0,100,1,1
32.523474871704174,0.0,0,40.0,10.0,120.0,100,1,1
32.523474871704174,0.0,0,40.0,10.0,0.0,100,1,1
32.523474871704174,0.0,0,120000.0,10.0,0.0,100,1,1
32.523474871704174,0.0,0,40.0,10.0,0.0,100,1,1
32.523474871704174,0.0,0,40.0,10.0,0.0,100,0,1
32.523474871704174,0.0,0,40.0,10.0,0.0,0,0,1
32.523474871704174,0.0,0,40.0,10.0,120.0,0,0,1
32.523474871704174,5.0,0,40.0,10.0,120.0,0,0,1
50.0,5.0,0,40.0,10.0,120.0,0,0,1
50.0,5.0,0,40.0,10.0,120.0,0,0,2
50.0,5.0,0,40.0,10.0,120.0,0,1,2
50.0,5.0,0,40.0,0.0,120.0,0,1,2
50.0,0.0,0,40.0,0.0,120.0,0,1,2
50.0,5.0,0,40.0,0.0,120.0,0,1,2
50.0,5.0,0,40.0,0.0,0.0,0,1,2
50.0,5.0,0,40.0,0.0,120.0,0,1,2
50.0,5.0,1,40.0,0.0,120.0,0,1,2
50.0,5.0,1,40.0,0.0,0.0,0,1,2
50.0,0.0,1,40.0,0.0,0.0,0,1,2
50.0,0.0,1,40.0,0.0,0.0,0,0,2
49.0,0.0,1,40.0,0.0,0.0,0,0,2
49.0,0.0,1,120000.0,0.0,0.0,0,0,2
49.0,0.0,1,120000.0,0.0,0.0,0,0,1
49.0,0.0,1,120000.0,0.0,0.0,100,0,1
49.0,0.0,1,40.0,0.0,0.0,100,0,1
49.0,0.0,1,40.0,0.0,120.0,100,0,1
50.0,0.0,1,40.0,0.0,120.0,100,0,1
50.0,0.0,0,40.0,0.0,120.0,100,0,1
50.0,0.0,0,40.0,0.0,120.0,100,0,0
49.0,0.0,0,40.0,0.0,120.0,100,0,0
49.0,0.0,1,40.0,0.0,120.0,100,0,0
49.0,0.0,1,40.0,0.0,0.0,100,0,0
49.0,0.0,1,40.0,0.0,0.0,100,0,1
48.0,0.0,1,40.0,0.0,0.0,100,0,1
48.0,0.0,0,40.0,0.0,0.0,100,0,1
48.0,0.0,1,40.0,0.0,0.0,100,0,1
48.0,0.0,1,40.0,0.0,0.0,100,0,0
48.0,0.0,1,40.0,0.0,0.0,100,0,1
48.0,0.0,1,40.0,0.0,0.0,100,0,0
47.0,0.0,1,40.0,0.0,0.0,100,0,0
46.0,0.0,1,40.0,0.0,0.0,100,0,0
50.0,0.0,1,40.0,0.0,0.0,100,0,0
50.0,0.0,1,40.0,0.0,0.0,0,0,0
50.0,5.0,1,40.0,0.0,0.0,0,0,0
50.0,5.0,0,40.0,0.0,0.0,0,0,0
50.0,5.0,1,40.0,0.0,0.0,0,0,0
50.0,5.0,1,120000.0,0.0,0.0,0,0,0
50.0,5.0,0,120000.0,0.0,0.0,0,0,0
49.0,5.0,0,120000.0,0.0,0.0,0,0,0
49.0,5.0,0,120000.0,0.0,120.0,0,0,0
49.0,5.0,0,120000.0,0.0,120.0,0,0,1
48.0,5.0,0,120000.0,0.0,120.0,0,0,1
47.0,5.0,0,120000.0,0.0,120.0,0,0,1
46.0,5.0,0,120000.0,0.0,120.0,0,0,1
50.0,5.0,0,120000.0,0.0,120.0,0,0,1
50.0,5.0,1,120000.0,0.0,120.0,0,0,1
50.0,5.0,1,120000.0,0.0,120.0,100,0,1
50.0,5.0,1,120000.0,0.0,120.0,0,0,1
50.0,0.0,1,120000.0,0.0,120.0,0,0,1
50.0,0.0,1,40.0,0.0,120.0,0,0,1
50.0,0.0,1,40.0,0.0,120.0,0,0,0
50.0,0.0,0,40.0,0.0,120.0,0,0,0
50.0,0.0,0,40.0,0.0,120.0,0,1,0
50.0,0.0,0,40.0,0.0,120.0,0,0,0
50.0,0.0,0,40.0,0.0,120.0,100,0,0
49.0,0.0,0,40.0,0.0,120.0,100,0,0
49.0,5.0,0,40.0,0.0,120.0,100,0,0
49.0,5.0,0,120000.0,0.0,120.0,100,0,0
49.0,5.0,0,120000.0,0.0,0.0,100,0,0
49.0,5.0,0,40.0,0.0,0.0,100,0,0
49.0,5.0,0,40.0,0.0,0.0,100,1,0
49.0,5.0,0,40.0,10.0,0.0,100,1,0
49.0,5.0,0,40.0,10.0,0.0,0,1,0
49.0,5.0,0,40.0,10.0,120.0,0,1,0
50.0,5.0,0,40.0,10.0,120.0,0,1,0
50.0,5.0,0,40.0,0.0,120.0,0,1,0
50.0,5.0,0,40.0,0.0,120.0,0,0,0
50.0,0.0,0,40.0,0.0,120.0,0,0,0
49.0,0.0,0,40.0,0.0,120.0,0,0,0
49.0,0.0,0,120000.0,0.0,120.0,0,0,0
49.0,0.0,1,120000.0,0.0,120.0,0,0,0
49.0,0.0,1,120000.0,10.0,120.0,0,0,0
49.0,0.0,1,120000.0,10.0,0.0,0,0,0
49.0,0.0,1,120000.0,10.0,0.0,100,0,0
50.0,0.0,1,120000.0,10.0,0.0,100,0,0
50.0,0.0,1,120000.0,10.0,0.0,100,1,0
49.0,0.0,1,120000.0,10.0,0.0,100,1,0
48.0,0.0,1,120000.0,10.0,0.0,100,1,0
47.0,0.0,1,120000.0,10.0,0.0,100,1,0
46.0,0.0,1,120000.0,10.0,0.0,100,1,0
45.0,0.0,1,120000.0,10.0,0.0,100,1,0
44.0,0.0,1,120000.0,10.0,0.0,100,1,0
44.0,0.0,1,40.0,10.0,0.0,100,1,0
43.0,0.0,1,40.0,10.0,0.0,100,1,0
42.0,0.0,1,40.0,10.0,0.0,100,1,0
41.0,0.0,1,40.0,10.0,0.0,100,1,0
40.0,0.0,1,40.0,10.0,0.0,100,1,0
39.0,0.0,1,40.0,10.0,0.0,100,1,0
39.0,5.0,1,40.0,10.0,0.0,100,1,0
39.0,5.0,1,40.0,10.0,0.0,100,0,0
50.0,5.0,1,40.0,10.0,0.0,100,0,0
50.0,5.0,0,40.0,10.0,0.0,100,0,0
49.0,5.0,0,40.0,10.0,0.0,100,0,0
48.0,5.0,0,40.0,10.0,0.0,100,0,0
47.0,5.0,0,40.0,10.0,0.0,100,0,0
47.0,5.0,0,40.0,10.0,0.0,0,0,0
47.0,5.0,0,120000.0,10.0,0.0,0,0,0
47.0,5.0,0,120000.0,0.0,0.0,0,0,0
47.0,5.0,0,120000.0,0.0,0.0,0,1,0
50.0,5.0,0,120000.0,0.0,0.0,0,1,0
50.0,5.0,0,120000.0,10.0,0.0,0,1,0
50.0,5.0,0,120000.0,0.0,0.0,0,1,0
50.0,5.0,0,40.0,0.0,0.0,0,1,0
50.0,5.0,0,40.0,0.0,0.0,100,1,0
50.0,0.0,0,40.0,0.0,0.0,100,1,0
50.0,0.0,0,40.0,10.0,0.0,100,1,0
50.0,0.0,0,120000.0,10.0,0.0,100,1,0
50.0,0.0,0,120000.0,10.0,0.0,100,2,0
50.0,0.0,0,40.0,10.0,0.0,100,2,0
50.0,0.0,1,40.0,10.0,0.0,100,2,0
50.0,0.0,1,40.0,10.0,120.0,100,2,0
50.0,0.0,1,40.0,10.0,120.0,100,2,1
50.0,0.0,1,40.0,10.0,0.0,100,2,1
50.0,0.0,1,40.0,10.0,120.0,100,2,1
50.0,0.0,1,40.0,10.0,0.0,100,2,1
50.0,0.0,1,40.0,10.0,120.0,100,2,1
50.0,0.0,1,40.0,10.0,0.0,100,2,1
50.0,0.0,1,40.0,10.0,120.0,100,2,1
50.0,0.0,1,40.0,10.0,0.0,100,2,1
50.0,0.0,1,40.0,10.0,120.0,100,2,1
50.0,0.0,1,40.0,10.0,0.0,100,2,1
50.0,0.0,1,40.0,10.0,120.0,100,2,1
50.0,0.0,1,40.0,10.0,0.0,100,2,1
50.0,0.0,1,40.0,10.0,120.0,100,2,1
50.0,0.0,1,40.0,10.0,0.0,100,2,1
50.0,0.0,1,40.0,10.0,120.0,100,2,1
49.0,0.0,1,40.0,10.0,120.0,100,2,1
50.0,0.0,1,40.0,10.0,120.0,100,2,1
50.0,0.0,1,40.0,10.0,0.0,100,2,1
50.0,0.0,1,40.0,10.0,120.0,100,2,1
50.0,0.0,1,40.0,10.0,0.0,100,2,1
50.0,0.0,1,40.0,10.0,120.0,100,2,1
50.0,0.0,1,40.0,10.0,0.0,100,2,1
50.0,0.0,1,40.0,10.0,120.0,100,2,1
50.0,0.0,1,40.0,10.0,0.0,100,2,1
49.0,0.0,1,40.0,10.0,0.0,100,2,1
49.0,0.0,1,40.0,10.0,120.0,100,2,1
49.0,0.0,1,40.0,10.0,0.0,100,2,1
49.0,0.0,1,40.0,10.0,120.0,100,2,1
49.0,0.0,1,40.0,10.0,0.0,100,2,1
49.0,0.0,1,40.0,10.0,120.0,100,2,1
49.0,0.0,1,40.0,0.0,120.0,100,2,1
49.0,0.0,0,40.0,0.0,120.0,100,2,1
48.0,0.0,0,40.0,0.0,120.0,100,2,1
47.0,0.0,0,40.0,0.0,120.0,100,2,1
46.0,0.0,0,40.0,0.0,120.0,100,2,1
45.0,0.0,0,40.0,0.0,120.0,100,2,1
45.0,0.0,0,40.0,0.0,120.0,100,1,1
45.0,5.0,0,40.0,0.0,120.0,100,1,1
45.0,5.0,1,40.0,0.0,120.0,100,1,1
45.0,5.0,1,40.0,0.0,120.0,100,1,2
45.0,5.0,1,40.0,0.0,0.0,100,1,2
44.0,5.0,1,40.0,0.0,0.0,100,1,2
43.0,5.0,1,40.0,0.0,0.0,100,1,2
42.0,5.0,1,40.0,0.0,0.0,100,1,2
41.0,5.0,1,40.0,0.0,0.0,100,1,2
40.0,5.0,1,40.0,0.0,0.0,100,1,2
39.0,5.0,1,40.0,0.0,0.0,100,1,2
39.0,5.0,1,40.0,0.0,120.0,100,1,2
39.0,5.0,1,40.0,0.0,120.0,0,1,2
39.0,5.0,1,120000.0,0.0,120.0,0,1,2
39.0,5.0,1,40.0,0.0,120.0,0,1,2
39.0,5.0,1,120000.0,0.0,120.0,0,1,2
39.0,5.0,1,40.0,0.0,120.0,0,1,2
39.0,5.0,1,120000.0,0.0,120.0,0,1,2
39.0,5.0,1,40.0,0.0,120.0,0,1,2
39.0,5.0,1,120000.0,0.0,120.0,0,1,2
39.0,5.0,1,40.0,0.0,120.0,0,1,2
39.0,5.0,1,120000.0,0.0,120.0,0,1,2
39.0,5.0,1,40.0,0.0,120.0,0,1,2
39.0,5.0,1,120000.0,0.0,120.0,0,1,2
39.0,5.0,1,40.0,0.0,120.0,0,1,2
39.0,5.0,1,120000.0,0.0,120.0,0,1,2
39.0,5.0,1,40.0,0.0,120.0,0,1,2
39.0,5.0,0,40.0,0.0,120.0,0,1,2
39.0,5.0,0,40.0,0.0,120.0,0,1,1
39.0,5.0,0,40.0,0.0,120.0,0,1,2
39.0,5.0,0,40.0,0.0,120.0,0,1,1
39.0,5.0,0,40.0,0.0,120.0,0,1,2
39.0,5.0,0,40.0,0.0,120.0,0,1,1
39.0,5.0,0,40.0,0.0,120.0,0,1,2
39.0,5.0,0,40.0,0.0,120.0,0,1,1
39.0,5.0,0,40.0,0.0,120.0,0,1,2
39.0,5.0,0,40.0,0.0,120.0,0,1,1
39.0,5.0,0,40.0,0.0,120.0,0,1,2
39.0,5.0,0,40.0,0.0,120.0,0,1,1
39.0,5.0,0,40.0,0.0,120.0,0,1,2
39.0,5.0,0,40.0,0.0,120.0,0,1,1
39.0,5.0,0,40.0,0.0,120.0,0,1,2
39.0,5.0,0,120000.0,0.0,120.0,0,1,2
39.0,5.0,0,40.0,0.0,120.0,0,1,2
39.0,5.0,0,40.0,0.0,120.0,0,1,1
39.0,5.0,0,40.0,0.0,120.0,0,1,2
39.0,5.0,0,40.0,0.0,120.0,0,2,2
39.0,5.0,0,40.0,0.0,120.0,100,2,2
39.0,5.0,1,40.0,0.0,120.0,100,2,2
50.0,5.0,1,40.0,0.0,120.0,100,2,2
50.0,5.0,0,40.0,0.0,120.0,100,2,2
50.0,0.0,0,40.0,0.0,120.0,100,2,2
50.0,0.0,0,40.0,0.0,120.0,0,2,2
50.0,0.0,0,40.0,0.0,120.0,0,1,2
50.0,5.0,0,40.0,0.0,120.0,0,1,2
50.0,0.0,0,40.0,0.0,120.0,0,1,2
50.0,5.0,0,40.0,0.0,120.0,0,1,2
50.0,0.0,0,40.0,0.0,120.0,0,1,2
50.0,5.0,0,40.0,0.0,120.0,0,1,2
50.0,0.0,0,40.0,0.0,120.0,0,1,2
50.0,5.0,0,40.0,0.0,120.0,0,1,2
50.0,0.0,0,40.0,0.0,120.0,0,1,2
50.0,5.0,0,40.0,0.0,120.0,0,1,2
50.0,0.0,0,40.0,0.0,120.0,0,1,2
50.0,5.0,0,40.0,0.0,120.0,0,1,2
50.0,0.0,0,40.0,0.0,120.0,0,1,2
50.0,5.0,0,40.0,0.0,120.0,0,1,2
50.0,0.0,0,40.0,0.0,120.0,0,1,2
50.0,5.0,0,40.0,0.0,120.0,0,1,2
50.0,0.0,0,40.0,0.0,120.0,0,1,2
50.0,5.0,0,40.0,0.0,120.0,0,1,2
50.0,0.0,0,40.0,0.0,120.0,0,1,2
50.0,5.0,0,40.0,0.0,120.0,0,1,2
50.0,0.0,0,40.0,0.0,120.0,0,1,2
50.0,5.0,0,40.0,0.0,120.0,0,1,2
50.0,0.0,0,40.0,0.0,120.0,0,1,2
50.0,5.0,0,40.0,0.0,120.0,0,1,2
50.0,0.0,0,40.0,0.0,120.0,0,1,2
50.0,5.0,0,40.0,0.0,120.0,0,1,2
50.0,0.0,0,40.0,0.0,120.0,0,1,2
50.0,5.0,0,40.0,0.0,120.0,0,1,2
