bandwidth,cruise_speed,firm_obstacle,illuminance,obstacle_distance,obstacle_size,power,quality,smoke_intensity
38.848676203506656,1.5164929294275504,1,18630.473605457137,5.494018488970029,2.378061176768842,0,1,0
38.848676203506656,1.5164929294275504,1,18630.473605457137,5.494018488970029,2.378061176768842,0,2,0
38.848676203506656,1.5164929294275504,0,18630.473605457137,5.494018488970029,2.378061176768842,0,2,0
38.848676203506656,1.5164929294275504,0,18630.473605457137,5.494018488970029,2.378061176768842,100,2,0
38.848676203506656,1.5164929294275504,0,18630.473605457137,0.0,2.378061176768842,100,2,0
37.848676203506656,1.5164929294275504,0,18630.473605457137,0.0,2.378061176768842,100,2,0
37.848676203506656,5.0,0,18630.473605457137,0.0,2.378061176768842,100,2,0
37.848676203506656,5.0,0,18630.473605457137,10.0,2.378061176768842,100,2,0
50.0,5.0,0,18630.473605457137,10.0,2.378061176768842,100,2,0
50.0,0.0,0,18630.473605457137,10.0,2.378061176768842,100,2,0
50.0,0.0,0,120000.0,10.0,2.378061176768842,100,2,0
50.0,0.0,1,120000.0,10.0,2.378061176768842,100,2,0
50.0,0.0,1,120000.0,0.0,2.378061176768842,100,2,0
50.0,0.0,0,120000.0,0.0,2.378061176768842,100,2,0
49.0,0.0,0,120000.0,0.0,2.378061176768842,100,2,0
49.0,0.0,0,120000.0,0.0,2.378061176768842,0,2,0
49.0,0.0,1,120000.0,0.0,2.378061176768842,0,2,0
49.0,0.0,1,120000.0,0.0,0.0,0,2,0
50.0,0.0,1,120000.0,0.0,0.0,0,2,0
50.0,5.0,1,120000.0,0.0,0.0,0,2,0
50.0,5.0,1,120000.0,10.0,0.0,0,2,0
50.0,5.0,1,120000.0,10.0,120.0,0,2,0
50.0,5.0,0,120000.0,10.0,120.0,0,2,0
50.0,0.0,0,120000.0,10.0,120.0,0,2,0
50.0,0.0,0,40.0,10.0,120.0,0,2,0
50.0,0.0,0,40.0,10.0,120.0,0,1,0
50.0,0.0,0,40.0,10.0,120.0,0,0,0
50.0,0.0,0,40.0,10.0,120.0,0,0,1
50.0,0.0,0,40.0,10.0,120.0,0,0,2
50.0,0.0,0,40.0,10.0,120.0,0,0,1
50.0,0.0,1,40.0,10.0,120.0,0,0,1
50.0,0.0,1,120000.0,10.0,120.0,0,0,1
50.0,0.0,1,40.0,10.0,120.0,0,0,1
50.0,0.0,1,120000.0,10.0,120.0,0,0,1
50.0,0.0,0,120000.0,10.0,120.0,0,0,1
50.0,0.0,0,120000.0,10.0,0.0,0,0,1
50.0,0.0,0,40.0,10.0,0.0,0,0,1
50.0,0.0,0,40.0,10.0,0.0,0,1,1
50.0,5.0,0,40.0,10.0,0.0,0,1,1
49.0,5.0,0,40.0,10.0,0.0,0,1,1
49.0,5.0,0,40.0,10.0,120.0,0,1,1
49.0,5.0,0,40.0,10.0,0.0,0,1,1
48.0,5.0,0,40.0,10.0,0.0,0,1,1
48.0,5.0,0,120000.0,10.0,0.0,0,1,1
