bandwidth,cruise_speed,firm_obstacle,illuminance,obstacle_distance,obstacle_size,power,quality,smoke_intensity
24.44229895934429,0.45792393702536793,0,88326.95988866006,2.5158329759496567,102.46012625825684,7,0,1
24.44229895934429,0.45792393702536793,0,88326.95988866006,10.0,102.46012625825684,7,0,1
23.44229895934429,0.45792393702536793,0,88326.95988866006,10.0,102.46012625825684,7,0,1
23.44229895934429,0.45792393702536793,0,40.0,10.0,102.46012625825684,7,0,1
23.44229895934429,0.45792393702536793,1,40.0,10.0,102.46012625825684,7,0,1
22.44229895934429,0.45792393702536793,1,40.0,10.0,102.46012625825684,7,0,1
22.44229895934429,0.45792393702536793,1,40.0,10.0,102.46012625825684,7,0,2
22.44229895934429,0.0,1,40.0,10.0,102.46012625825684,7,0,2
22.44229895934429,0.0,1,40.0,10.0,102.46012625825684,7,1,2
22.44229895934429,0.0,1,40.0,10.0,102.46012625825684,7,1,1
22.44229895934429,0.0,1,40.0,10.0,120.0,7,1,1
22.44229895934429,0.0,0,40.0,10.0,120.0,7,1,1
22.44229895934429,0.0,1,40.0,10.0,120.0,7,1,1
22.44229895934429,0.0,1,40.0,10.0,120.0,7,2,1
22.44229895934429,5.0,1,40.0,10.0,120.0,7,2,1
22.44229895934429,5.0,0,40.0,10.0,120.0,7,2,1
50.0,5.0,0,40.0,10.0,120.0,7,2,1
50.0,5.0,0,40.0,10.0,0.0,7,2,1
50.0,5.0,1,40.0,10.0,0.0,7,2,1
50.0,5.0,1,120000.0,10.0,0.0,7,2,1
50.0,5.0,1,120000.0,10.0,0.0,7,2,0
50.0,5.0,1,40.0,10.0,0.0,7,2,0
50.0,5.0,0,40.0,10.0,0.0,7,2,0
50.0,5.0,0,40.0,10.0,0.0,7,1,0
50.0,5.0,0,40.0,10.0,120.0,7,1,0
50.0,5.0,0,40.0,0.0,120.0,7,1,0
50.0,5.0,0,40.0,0.0,120.0,7,1,1
50.0,5.0,0,40.0,0.0,120.0,0,1,1
50.0,5.0,0,40.0,0.0,120.0,100,1,1
50.0,0.0,0,40.0,0.0,120.0,100,1,1
50.0,0.0,0,40.0,0.0,120.0,100,0,1
50.0,0.0,0,40.0,10.0,120.0,100,0,1
50.0,0.0,0,40.0,10.0,120.0,100,1,1
50.0,0.0,0,40.0,10.0,120.0,100,1,2
50.0,0.0,0,40.0,10.0,120.0,0,1,2
50.0,0.0,0,40.0,10.0,120.0,0,2,2
50.0,5.0,0,40.0,10.0,120.0,0,2,2
50.0,5.0,0,40.0,10.0,120.0,100,2,2
50.0,5.0,0,40.0,10.0,120.0,100,2,1
49.0,5.0,0,40.0,10.0,120.0,100,2,1
49.0,5.0,0,40.0,10.0,120.0,100,2,2
