car_speed,orientation,p_x,p_y,road_shape,weather
30.71311676104611,-17.0,4.288890546751146,8.280913011344705,1,1
41.96311676104611,-17.0,4.288890546751146,8.280913011344705,1,1
30.71311676104611,-17.0,4.288890546751146,8.280913011344705,1,1
41.96311676104611,-17.0,4.288890546751146,8.280913011344705,1,1
41.96311676104611,-17.0,4.288890546751146,8.280913011344705,1,0
41.96311676104611,-17.0,4.288890546751146,10.0,1,0
41.96311676104611,-17.0,4.288890546751146,10.0,1,1
41.96311676104611,-17.0,4.288890546751146,10.0,0,1
41.96311676104611,-17.0,1.788890546751146,10.0,0,1
41.96311676104611,-30.0,1.788890546751146,10.0,0,1
41.96311676104611,-30.0,0.0,10.0,0,1
41.96311676104611,-30.0,0.0,10.0,0,2
41.96311676104611,-30.0,2.5,10.0,0,2
41.96311676104611,-30.0,2.5,10.0,0,1
41.96311676104611,-15.0,2.5,10.0,0,1
41.96311676104611,-15.0,0.0,10.0,0,1
50.0,-15.0,0.0,10.0,0,1
50.0,-15.0,2.5,10.0,0,1
50.0,-15.0,0.0,10.0,0,1
50.0,-15.0,0.0,7.5,0,1
50.0,-15.0,0.0,7.5,0,0
50.0,-30.0,0.0,7.5,0,0
50.0,-30.0,0.0,5.0,0,0
50.0,-30.0,2.5,5.0,0,0
50.0,-30.0,5.0,5.0,0,0
50.0,-30.0,2.5,5.0,0,0
50.0,-30.0,0.0,5.0,0,0
50.0,-30.0,0.0,7.5,0,0
50.0,-15.0,0.0,7.5,0,0
50.0,-30.0,0.0,7.5,0,0
50.0,-30.0,0.0,5.0,0,0
50.0,-30.0,0.0,7.5,0,0
50.0,-30.0,0.0,5.0,0,0
50.0,-30.0,0.0,7.5,0,0
50.0,-30.0,0.0,5.0,0,0
50.0,-30.0,0.0,5.0,0,1
50.0,-30.0,0.0,7.5,0,1
50.0,-30.0,0.0,7.5,0,2
50.0,-30.0,0.0,7.5,0,1
50.0,-30.0,0.0,7.5,0,2
50.0,-30.0,0.0,7.5,1,2
50.0,-30.0,0.0,7.5,0,2
50.0,-30.0,0.0,10.0,0,2
50.0,-30.0,0.0,10.0,0,1
50.0,-30.0,2.5,10.0,0,1
50.0,-30.0,2.5,10.0,1,1
50.0,-30.0,2.5,10.0,2,1
50.0,-30.0,0.0,10.0,2,1
