car_speed,orientation,p_x,p_y,road_shape,weather
25.80543445221133,-20.0,8.397997363118733,1.8259188695451745,0,0
25.80543445221133,-20.0,8.397997363118733,4.325918869545174,0,0
25.80543445221133,-30.0,8.397997363118733,4.325918869545174,0,0
37.05543445221133,-30.0,8.397997363118733,4.325918869545174,0,0
37.05543445221133,-30.0,8.397997363118733,4.325918869545174,0,1
25.80543445221133,-30.0,8.397997363118733,4.325918869545174,0,1
25.80543445221133,-30.0,8.397997363118733,4.325918869545174,1,1
25.80543445221133,-30.0,8.397997363118733,6.825918869545174,1,1
25.80543445221133,-30.0,8.397997363118733,6.825918869545174,0,1
25.80543445221133,-30.0,8.397997363118733,4.325918869545174,0,1
25.80543445221133,-30.0,8.397997363118733,6.825918869545174,0,1
25.80543445221133,-30.0,10.0,6.825918869545174,0,1
25.80543445221133,-30.0,10.0,4.325918869545174,0,1
25.80543445221133,-30.0,10.0,6.825918869545174,0,1
25.80543445221133,-30.0,7.5,6.825918869545174,0,1
25.80543445221133,-30.0,7.5,6.825918869545174,0,2
25.80543445221133,-30.0,10.0,6.825918869545174,0,2
25.80543445221133,-30.0,10.0,9.325918869545173,0,2
14.55543445221133,-30.0,10.0,9.325918869545173,0,2
14.55543445221133,-15.0,10.0,9.325918869545173,0,2
14.55543445221133,-30.0,10.0,9.325918869545173,0,2
14.55543445221133,-30.0,10.0,9.325918869545173,0,1
14.55543445221133,-15.0,10.0,9.325918869545173,0,1
14.55543445221133,-15.0,10.0,9.325918869545173,1,1
14.55543445221133,-15.0,10.0,10.0,1,1
25.80543445221133,-15.0,10.0,10.0,1,1
25.80543445221133,-15.0,10.0,10.0,1,0
37.05543445221133,-15.0,10.0,10.0,1,0
37.05543445221133,-15.0,10.0,10.0,1,1
37.05543445221133,-15.0,10.0,10.0,1,0
37.05543445221133,-15.0,10.0,10.0,1,1
37.05543445221133,0.0,10.0,10.0,1,1
37.05543445221133,-15.0,10.0,10.0,1,1
37.05543445221133,-15.0,10.0,10.0,0,1
37.05543445221133,0.0,10.0,10.0,0,1
37.05543445221133,0.0,10.0,10.0,0,2
37.05543445221133,15.0,10.0,10.0,0,2
37.05543445221133,0.0,10.0,10.0,0,2
37.05543445221133,15.0,10.0,10.0,0,2
37.05543445221133,15.0,10.0,10.0,1,2
37.05543445221133,15.0,10.0,7.5,1,2
37.05543445221133,15.0,10.0,7.5,0,2
37.05543445221133,15.0,7.5,7.5,0,2
25.80543445221133,15.0,7.5,7.5,0,2
25.80543445221133,15.0,5.0,7.5,0,2
25.80543445221133,0.0,5.0,7.5,0,2
25.80543445221133,0.0,5.0,10.0,0,2
14.55543445221133,0.0,5.0,10.0,0,2
5.0,0.0,5.0,10.0,0,2
5.0,0.0,5.0,10.0,1,2
5.0,15.0,5.0,10.0,1,2
5.0,15.0,5.0,10.0,2,2
5.0,15.0,2.5,10.0,2,2
5.0,15.0,0.0,10.0,2,2
5.0,15.0,0.0,7.5,2,2
5.0,15.0,0.0,10.0,2,2
5.0,15.0,0.0,10.0,2,1
5.0,30.0,0.0,10.0,2,1
16.25,30.0,0.0,10.0,2,1
16.25,30.0,0.0,10.0,1,1
16.25,30.0,2.5,10.0,1,1
16.25,30.0,5.0,10.0,1,1
27.5,30.0,5.0,10.0,1,1
27.5,30.0,5.0,10.0,1,0
27.5,30.0,2.5,10.0,1,0
27.5,30.0,0.0,10.0,1,0
27.5,15.0,0.0,10.0,1,0
27.5,0.0,0.0,10.0,1,0
27.5,15.0,0.0,10.0,1,0
27.5,0.0,0.0,10.0,1,0
27.5,0.0,0.0,10.0,1,1
27.5,-15.0,0.0,10.0,1,1
27.5,-30.0,0.0,10.0,1,1
27.5,-30.0,0.0,10.0,1,0
27.5,-30.0,2.5,10.0,1,0
27.5,-30.0,2.5,10.0,0,0
27.5,-15.0,2.5,10.0,0,0
27.5,-15.0,0.0,10.0,0,0
27.5,-15.0,0.0,7.5,0,0
27.5,0.0,0.0,7.5,0,0
27.5,0.0,0.0,7.5,0,1
27.5,0.0,0.0,5.0,0,1
27.5,-15.0,0.0,5.0,0,1
27.5,-15.0,0.0,7.5,0,1
27.5,-15.0,0.0,10.0,0,1
27.5,-15.0,0.0,10.0,0,0
27.5,-15.0,0.0,7.5,0,0
27.5,0.0,0.0,7.5,0,0
27.5,0.0,0.0,7.5,0,1
27.5,0.0,0.0,5.0,0,1
