car_speed,orientation,p_x,p_y,road_shape,weather
13.15691884999496,-30.0,6.614305484952444,3.3455970316750006,2,1
13.15691884999496,-30.0,6.614305484952444,3.3455970316750006,2,2
13.15691884999496,-30.0,6.614305484952444,5.845597031675,2,2
13.15691884999496,-30.0,6.614305484952444,3.345597031675,2,2
13.15691884999496,-30.0,4.114305484952444,3.345597031675,2,2
13.15691884999496,-30.0,4.114305484952444,0.8455970316750001,2,2
13.15691884999496,-30.0,4.114305484952444,0.8455970316750001,2,1
13.15691884999496,-30.0,4.114305484952444,3.345597031675,2,1
13.15691884999496,-30.0,1.6143054849524443,3.345597031675,2,1
13.15691884999496,-30.0,1.6143054849524443,3.345597031675,2,0
13.15691884999496,-30.0,1.6143054849524443,3.345597031675,1,0
13.15691884999496,-30.0,1.6143054849524443,3.345597031675,0,0
5.0,-30.0,1.6143054849524443,3.345597031675,0,0
5.0,-30.0,0.0,3.345597031675,0,0
5.0,-30.0,2.5,3.345597031675,0,0
5.0,-30.0,0.0,3.345597031675,0,0
5.0,-15.0,0.0,3.345597031675,0,0
5.0,0.0,0.0,3.345597031675,0,0
5.0,0.0,0.0,3.345597031675,1,0
5.0,0.0,0.0,3.345597031675,2,0
5.0,0.0,0.0,0.8455970316750001,2,0
5.0,-15.0,0.0,0.8455970316750001,2,0
16.25,-15.0,0.0,0.8455970316750001,2,0
5.0,-15.0,0.0,0.8455970316750001,2,0
5.0,-15.0,0.0,3.345597031675,2,0
5.0,0.0,0.0,3.345597031675,2,0
5.0,0.0,0.0,5.845597031675,2,0
5.0,15.0,0.0,5.845597031675,2,0
16.25,15.0,0.0,5.845597031675,2,0
16.25,15.0,2.5,5.845597031675,2,0
16.25,30.0,2.5,5.845597031675,2,0
16.25,30.0,2.5,5.845597031675,1,0
5.0,30.0,2.5,5.845597031675,1,0
5.0,30.0,2.5,3.345597031675,1,0
5.0,30.0,2.5,3.345597031675,2,0
5.0,30.0,2.5,3.345597031675,2,1
5.0,30.0,2.5,5.845597031675,2,1
5.0,15.0,2.5,5.845597031675,2,1
5.0,15.0,2.5,5.845597031675,2,2
5.0,30.0,2.5,5.845597031675,2,2
5.0,30.0,0.0,5.845597031675,2,2
16.25,30.0,0.0,5.845597031675,2,2
16.25,30.0,0.0,8.345597031675,2,2
5.0,30.0,0.0,8.345597031675,2,2
5.0,30.0,0.0,10.0,2,2
5.0,30.0,0.0,7.5,2,2
5.0,30.0,0.0,5.0,2,2
5.0,30.0,0.0,2.5,2,2
5.0,30.0,0.0,5.0,2,2
5.0,15.0,0.0,5.0,2,2
5.0,15.0,2.5,5.0,2,2
5.0,30.0,2.5,5.0,2,2
5.0,30.0,5.0,5.0,2,2
5.0,30.0,5.0,2.5,2,2
5.0,30.0,5.0,2.5,1,2
5.0,30.0,5.0,5.0,1,2
5.0,15.0,5.0,5.0,1,2
5.0,15.0,5.0,7.5,1,2
5.0,15.0,5.0,7.5,1,1
5.0,0.0,5.0,7.5,1,1
5.0,0.0,5.0,7.5,1,2
5.0,0.0,5.0,10.0,1,2
16.25,0.0,5.0,10.0,1,2
5.0,0.0,5.0,10.0,1,2
5.0,0.0,5.0,7.5,1,2
5.0,15.0,5.0,7.5,1,2
5.0,15.0,5.0,7.5,1,1
5.0,15.0,5.0,5.0,1,1
5.0,15.0,5.0,5.0,0,1
5.0,15.0,2.5,5.0,0,1
5.0,15.0,2.5,5.0,0,2
5.0,15.0,2.5,2.5,0,2
5.0,30.0,2.5,2.5,0,2
5.0,30.0,2.5,2.5,1,2
