car_speed,orientation,p_x,p_y,road_shape,weather
30.5171,14,7.2134,7.4539,1,0
31.4327,-1,7.2612,5.813,2,0
16.4999,14,8.6557,0.3129,2,1
44.5984,23,2.2092,5.1735,0,2
13.9117,-6,8.0411,8.9822,0,0
30.4324,17,0.1253,6.7204,0,0
14.9866,-24,2.5266,8.8314,2,0
23.9346,29,9.638,7.7697,2,2
23.247,0,3.1765,2.2343,0,1
11.3104,-8,6.9179,8.8287,2,0
45.2934,28,8.6726,8.114,2,2
27.2495,-12,1.3707,8.8629,1,2
23.4698,0,2.741,0.5707,2,1
17.3453,29,2.3073,9.8643,2,1
45.2188,-3,4.0495,4.1615,0,0
5.9678,-2,3.4627,2.6397,0,1
44.7064,-1,4.0054,7.5432,1,2
47.9407,-21,7.9851,7.3413,0,1
5.1956,22,8.1084,4.5476,2,2
22.5272,1,5.418,2.6727,0,1
16.5294,-23,4.3208,6.1289,2,2
35.4941,-8,3.0011,0.0893,2,1
24.879,-3,6.8537,7.5101,0,2
33.5401,-4,2.8447,5.2328,0,1
21.1913,7,1.141,0.1568,0,0
48.1323,13,6.2208,2.4177,1,1
32.5563,3,3.1383,5.0714,2,0
46.1895,-21,4.149,3.983,2,0
14.9621,-6,7.6712,8.6141,2,2
37.2411,-8,5.5159,1.6902,0,2
10.0815,23,9.7213,0.5469,1,1
17.4096,-24,5.8441,1.0547,1,0
28.5288,-2,6.7378,6.8235,2,0
25.5363,8,9.3401,8.3996,0,0
45.6339,29,4.5137,2.2395,1,2
22.2434,-4,3.9991,9.5514,2,2
48.4908,16,1.1866,6.2081,0,0
44.0603,-15,6.7753,0.2985,2,1
45.0356,-17,0.6828,0.2109,0,1
39.2224,0,1.6119,9.0228,0,1
41.6805,-4,8.002,0.2443,0,2
28.9328,-8,1.4899,2.8094,1,0
34.4613,5,8.5722,6.1501,1,1
11.5399,-10,4.6466,6.8107,2,0
13.4709,-20,2.8647,6.7157,0,2
16.9017,21,4.5705,0.8636,1,1
38.0065,-1,9.4264,3.0237,1,2
49.4076,6,8.6187,3.7055,2,2
7.262,2,4.8182,9.5897,1,2
45.3316,11,4.7613,7.3625,2,0
23.056,-23,7.406,9.9854,2,1
26.2016,-25,8.811,2.251,1,0
17.1049,9,3.534,4.3667,1,1
12.1539,-11,8.7228,6.2884,1,1
29.7293,-1,6.003,6.4248,1,0
