car_speed,orientation,p_x,p_y,road_shape,weather
11.3868,0,2.9145,5.8874,2,1
35.3534,18,0.386,7.9815,2,0
9.8929,-14,6.1472,0.3284,2,0
7.2137,18,4.6491,8.7526,1,1
9.4179,-26,5.4533,9.273,2,0
5.0757,18,6.8056,6.8604,0,0
17.4438,30,1.7903,3.5476,1,1
17.9108,-6,4.9755,1.2499,2,0
33.9118,-18,7.7516,3.7263,2,1
47.2019,15,0.7036,7.315,0,2
30.434,-13,2.7357,0.4035,2,2
11.9452,16,8.9062,6.7253,1,1
49.8488,-22,4.0864,9.3606,0,0
40.0494,-8,3.7371,0.1555,2,1
7.3308,14,2.5691,8.6684,1,0
9.2571,22,6.9171,0.2832,1,2
5.4532,-26,8.9111,0.2503,1,2
46.0391,15,4.8391,7.279,2,0
14.4534,-30,7.6336,8.8555,0,0
36.9184,28,2.2013,9.0219,2,2
22.1571,10,8.3599,8.9456,0,1
49.5104,15,5.686,6.9149,2,0
18.0479,-18,6.8049,2.6759,0,1
27.6873,-16,0.8624,8.7585,0,0
26.321,26,2.7789,1.5059,2,0
21.8226,9,6.2285,8.3736,1,0
28.9106,24,1.5079,1.0513,2,1
45.9764,1,0.3949,0.5736,0,2
29.9381,-13,7.4729,9.5882,2,0
8.7249,3,5.9298,8.6084,1,0
46.8513,1,1.4744,1.9533,0,1
46.4208,-21,6.1357,2.9234,2,2
23.0449,-24,0.3487,4.5538,0,1
13.7901,-27,7.2512,3.0988,0,2
14.5676,29,2.3549,3.9628,2,0
16.4958,-14,5.9994,1.2346,2,2
32.3738,-17,7.5896,0.4978,1,0
38.6962,-24,3.7827,0.4341,1,2
14.6358,17,0.4297,7.8337,0,0
42.3432,2,3.2034,7.3004,0,0
7.0413,-7,2.6059,9.4091,0,1
28.8377,30,6.1887,8.0793,0,0
23.5067,-9,6.3511,7.4093,0,1
37.7589,19,6.9983,8.7773,2,1
27.9919,-12,5.1397,3.5841,1,0
26.2594,22,7.9369,0.0833,1,0
39.0404,-16,1.2895,3.0167,1,1
11.2933,-13,8.5298,2.9679,0,1
32.722,-2,2.8672,0.5662,0,0
18.6912,-28,6.3449,1.6401,1,1
41.496,-27,4.687,7.7604,2,1
17.7434,-26,5.8959,2.9464,0,2
43.2297,-1,1.7346,6.3613,0,1
19.4588,-17,4.792,4.1926,2,0
35.1964,-2,2.2691,3.2235,0,1
9.9576,-2,2.3466,6.253,2,2
21.3243,26,9.5073,5.2468,2,0
6.8825,30,7.2067,9.2011,0,1
10.9823,10,5.5891,3.5773,2,2
32.6122,6,2.8761,6.9613,2,1
8.7888,-16,5.0685,2.7499,2,1
20.9271,-22,4.3196,9.8121,1,0
16.5504,-9,1.6424,5.6689,2,1
12.594,-2,8.3991,0.1977,1,0
34.5338,14,2.6655,5.3821,1,1
42.9716,18,4.9512,0.9596,0,0
11.1545,-17,1.1165,6.394,0,2
5.8401,-4,1.7139,0.28,0,0
24.4156,20,6.3288,1.2976,1,1
49.0137,-6,2.8438,6.1292,2,0
42.2348,4,4.2302,9.7745,0,2
48.8327,20,1.3078,1.4888,2,0
33.1694,13,8.3203,4.9874,0,1
7.9739,2,3.9507,9.7601,2,0
