car_speed,orientation,p_x,p_y,road_shape,weather
49.9636,22,7.9465,8.4924,1,0
13.6838,-17,0.157,3.7395,0,1
12.4376,-10,5.0243,1.9493,0,0
43.1165,-15,2.0777,3.2783,1,2
28.8162,18,7.9419,3.4913,0,0
8.6405,25,8.1296,3.0958,0,0
35.7529,-12,6.3682,7.4979,0,1
48.7888,21,4.565,4.833,0,1
5.4939,-3,7.4716,6.4488,0,2
12.8158,-30,9.6393,0.3505,1,1
14.0934,20,8.7233,4.8436,2,0
37.47,2,5.2743,2.0186,0,2
34.4967,-21,3.2987,4.1182,0,2
9.6345,17,0.7984,4.6427,2,1
33.6395,18,1.6771,2.9723,0,2
48.6598,5,7.079,9.5914,2,1
7.3094,16,7.4732,5.2525,0,0
41.5218,-3,9.189,9.8399,1,0
38.4319,-22,5.8524,5.0272,1,0
10.7925,15,0.3515,9.8447,0,0
32.3798,-15,9.4305,7.9864,1,0
29.042,-18,4.0911,0.9495,2,1
42.9223,-24,4.5374,5.0308,2,2
24.9301,16,3.1523,3.1895,2,1
44.6893,10,3.8828,5.0,2,0
21.5436,28,1.6766,5.4421,1,2
49.868,5,0.559,7.7626,0,2
29.2139,-17,7.1035,6.6072,2,1
42.931,-4,6.5268,4.595,0,2
37.5091,10,7.65,1.981,0,2
24.3972,26,9.4695,1.7746,2,1
28.2761,13,7.0904,2.0736,1,0
12.5133,-20,0.5761,8.4433,2,0
40.861,-17,3.5164,8.2212,2,2
18.9825,17,9.6966,1.2115,2,1
23.5259,25,9.6139,0.8518,2,0
49.2791,-12,3.6918,4.3451,0,2
49.5246,11,1.723,8.8237,2,2
17.3954,-11,9.1347,4.1773,0,0
12.8652,10,3.9387,4.7499,1,1
28.6641,9,3.5484,4.5924,1,0
48.3512,-19,8.7747,8.3332,0,2
35.6994,15,1.9057,8.1544,1,1
14.0257,17,1.5819,7.6187,2,1
42.8051,22,9.709,8.6879,2,2
18.7009,25,6.3448,4.2538,0,0
18.6032,3,0.4566,1.8402,1,1
47.2037,-7,5.8345,6.5237,2,0
48.0107,14,8.6755,5.4415,2,1
17.5062,-20,7.762,4.9512,0,0
13.2195,8,1.0721,9.1598,2,2
9.3081,18,8.0571,9.0851,0,1
45.2914,-3,8.6885,8.9783,2,2
5.9758,-30,8.8756,5.3638,2,2
42.3797,3,8.2631,3.1142,0,0
34.1486,11,4.9055,6.7889,1,0
7.3671,4,2.8588,9.6923,1,0
30.6335,6,5.2733,6.8683,1,2
9.8675,-24,9.3404,6.2033,1,0
47.8381,-15,5.6668,6.2291,2,0
5.1794,16,0.5505,9.2145,1,1
5.2203,-24,1.9154,7.3628,2,0
37.9492,21,2.2938,8.4241,0,0
15.9816,-7,8.2453,9.5056,0,0
29.9621,-3,5.527,2.5467,0,0
16.4844,15,8.9525,0.0402,1,0
37.0835,-12,8.3663,4.6127,0,2
19.7259,30,5.4366,8.0884,1,2
38.8837,-8,0.6539,1.8394,0,1
19.486,7,2.0974,0.9944,0,2
30.6274,-6,2.2729,1.9003,0,1
18.6254,29,6.6474,1.9978,0,2
48.9536,20,9.2741,2.9856,0,1
13.2921,-4,4.0233,2.1456,1,2
15.9087,22,7.1199,9.8122,2,1
35.1243,-15,1.3547,4.2571,2,0
35.1348,-25,0.7173,9.3976,1,0
47.4041,-2,2.6614,2.3935,1,2
38.13,-28,7.1467,0.6756,2,1
42.2602,3,7.259,6.3975,1,2
15.3481,18,7.6159,6.9014,0,1
37.3849,8,9.8109,3.241,1,2
11.4924,-11,6.2779,8.6933,1,2
21.5344,-28,6.3555,0.6888,0,0
18.6992,1,9.4846,4.3177,2,0
9.1117,13,7.972,3.541,0,1
38.1331,14,4.8151,4.4645,2,1
16.4428,30,8.2858,4.4478,0,1
45.0346,26,4.0978,3.7862,1,1
8.432,14,2.9056,8.508,0,1
41.8881,-15,6.0944,0.197,2,2
7.4628,16,6.1218,9.2844,1,0
8.759,-4,2.9512,2.1999,0,0
26.3831,-17,0.2696,4.5352,2,2
7.8637,0,5.2262,3.5437,0,2
44.2693,-17,5.3378,3.5586,2,0
30.5193,30,1.2121,9.3091,2,2
20.9816,18,7.657,3.2412,1,0
43.1775,29,4.0389,0.7596,0,2
8.1169,29,4.7371,8.5114,2,1
12.3626,-27,3.5433,1.6206,0,0
13.8635,-12,2.731,7.7739,0,0
24.6346,22,2.2571,4.5268,2,0
27.0067,27,9.269,1.3867,1,1
46.6652,-27,2.6565,2.9737,2,2
43.0187,3,3.2828,5.9199,0,0
37.7579,-30,6.8068,6.2083,2,0
20.1965,8,3.1627,2.6205,2,2
28.2298,5,6.586,2.5344,1,1
5.9383,23,4.0202,3.4811,1,2
29.0588,-4,2.5075,4.0431,2,1
36.4234,6,4.5508,9.4375,1,1
30.8156,0,9.5137,1.0488,2,2
31.7557,-21,8.9751,1.8395,1,2
17.3739,15,3.593,6.699,1,0
19.4288,0,0.4769,4.9347,2,1
