car_speed,orientation,p_x,p_y,road_shape,weather
15.5875,27,5.4957,5.1572,1,2
20.5612,-25,7.3681,0.9889,2,2
25.6981,4,0.0994,8.6152,0,0
13.4309,-13,0.9257,7.6716,1,0
24.8139,-16,1.5451,0.3877,0,0
39.5559,19,6.8302,2.956,1,1
22.9665,-2,9.2716,7.3223,0,2
5.9482,-4,8.3539,6.424,0,2
31.2561,25,4.2439,4.934,1,1
5.9961,23,1.3329,3.9257,2,2
19.1013,-1,2.7472,0.1198,2,1
14.3246,9,3.8336,2.1948,1,1
6.521,9,7.0691,7.044,1,2
8.6784,24,5.626,9.8149,2,0
29.2978,-28,5.8647,7.0132,1,1
49.6955,25,3.586,7.2231,0,2
18.8001,13,0.3548,0.6036,1,1
23.4057,4,1.2344,7.6827,2,0
17.2709,-30,7.5893,7.7134,2,0
5.3194,7,6.6059,0.0643,1,2
6.2101,-9,6.0585,0.6639,2,1
34.5015,-23,4.9106,0.4498,1,0
39.4191,-21,6.9416,1.1157,2,1
25.4418,-2,0.026,0.5983,1,0
42.326,29,7.4406,9.4522,2,2
46.4001,17,7.4504,9.212,1,0
38.6846,30,9.9105,5.6348,2,2
31.4756,-1,0.9235,2.7812,2,1
12.3505,16,1.396,0.092,0,2
33.4794,27,0.2808,3.6989,2,1
10.0003,23,4.0441,7.3738,0,2
25.4791,15,9.1744,6.6945,1,2
28.3847,20,7.9027,2.3725,2,0
6.2267,17,4.5362,0.6221,0,0
45.8268,-28,5.0669,1.8698,1,0
37.2491,25,4.715,6.4667,2,0
38.3278,-6,2.8523,6.0894,0,0
26.9221,1,5.2375,2.2123,2,1
33.9848,-15,4.3947,4.5704,2,2
13.7192,-4,5.7586,4.0386,2,2
39.5627,-7,3.8758,4.4724,2,1
16.0623,-22,6.1993,6.7233,1,1
12.918,18,3.9034,9.3523,0,1
36.1262,28,1.1984,5.6838,2,1
26.081,15,8.8234,3.4122,2,2
26.5967,-29,7.3197,6.5806,2,2
47.9599,2,2.0703,7.0443,2,0
25.5778,-1,9.2367,1.5636,0,1
12.4898,-23,7.5446,9.7448,0,1
14.4065,-13,2.8182,2.4562,1,1
6.9008,20,3.5525,5.4234,1,1
40.3832,-16,9.7825,3.5942,1,1
8.7224,27,3.6018,1.7918,2,0
34.5379,-6,0.5081,0.9051,2,2
19.3295,-26,8.9182,2.8376,0,2
25.3645,-10,5.0808,9.2186,1,2
11.1767,6,7.9463,0.0458,0,2
38.4469,28,2.3844,7.5731,0,0
8.0033,28,2.885,4.6242,2,1
30.9306,-23,3.4786,3.1928,0,0
21.4534,-8,6.7871,1.2232,2,0
8.6364,24,5.9228,1.8151,2,1
18.389,24,7.7257,9.2458,1,1
