car_speed,orientation,p_x,p_y,road_shape,weather
34.8222,4,7.9406,2.7725,0,1
46.6198,-1,2.813,0.2371,2,0
25.78,-15,4.6757,4.6996,2,2
37.1342,10,8.5183,3.3721,1,1
15.7615,12,8.6208,8.5823,0,0
7.2311,26,2.9939,7.5886,0,0
40.8594,-25,6.6741,2.0457,0,1
24.4057,2,2.8477,4.2438,0,2
28.6761,-17,6.8116,9.2722,1,1
10.2767,-8,3.4666,9.9356,0,0
6.7991,-4,3.1518,7.7119,2,2
13.6314,30,9.041,9.8146,2,0
11.4403,13,2.0383,5.8672,2,0
46.9744,-26,5.9026,5.4745,0,2
29.7668,-4,9.6668,3.589,2,2
14.9367,0,4.9661,5.9362,0,0
26.2419,-20,6.2205,2.2066,2,2
16.373,-15,6.0841,3.4623,0,0
15.2665,-17,2.9478,0.8988,1,2
27.2,-28,4.5309,2.0706,1,2
17.4842,-27,9.2925,0.3592,0,0
30.2692,-22,8.1897,5.0198,1,1
14.6475,0,1.1419,4.7589,0,1
15.3327,-12,5.5788,7.3938,1,0
29.5188,-2,3.9025,4.3692,2,2
8.095,12,1.7508,2.9851,1,1
6.2515,9,7.5275,8.4206,0,2
31.1027,-10,5.4803,8.7765,1,2
30.5615,-5,0.8821,1.9371,0,0
37.5397,14,9.51,3.5971,2,0
24.8546,-15,7.7908,8.7523,2,1
14.2751,-10,3.8512,7.7069,2,0
13.4296,20,6.3391,9.306,2,0
19.9475,-8,7.6182,1.9447,0,2
40.6781,12,0.1781,6.9858,2,1
31.6477,4,0.9446,6.863,2,1
30.754,-28,0.2901,8.694,1,2
5.2012,-15,9.028,2.1823,1,2
12.2527,-7,2.9791,1.1051,0,0
48.7762,9,4.1106,3.9604,0,2
23.1078,19,2.5019,4.8205,0,2
49.498,10,1.2367,1.3635,0,2
6.3727,23,8.6033,8.824,2,2
27.7349,15,0.2568,0.2809,0,0
13.1635,2,5.7732,6.6011,1,0
9.454,-26,7.5411,5.7889,2,0
37.909,23,6.7293,6.6413,2,2
16.5401,-11,3.4766,1.9111,0,1
39.2316,-9,8.1294,6.0836,2,0
31.3504,-2,5.4722,0.4179,0,1
9.6632,22,2.0361,0.0339,0,1
21.977,-15,7.7892,3.1201,2,0
35.0719,13,1.2782,0.6106,1,1
37.7564,2,2.0067,0.7869,0,1
16.272,24,8.899,1.6887,1,1
30.6567,-6,3.2533,7.0591,0,0
23.7514,-11,3.3873,5.093,0,2
8.905,30,6.994,3.7326,1,2
17.0759,-14,1.2014,4.4563,0,1
8.7265,-29,7.9493,9.1555,2,1
38.1577,15,2.6516,9.2255,1,2
11.3929,23,8.5406,9.0943,1,2
