car_speed,orientation,p_x,p_y,road_shape,weather
15.5616,-24,6.1024,4.9366,0,2
43.3372,2,5.6669,6.0942,2,1
18.9065,-5,8.7675,0.5626,1,0
31.0165,-21,2.7661,9.5656,0,2
43.659,18,6.696,7.0722,0,2
26.4202,14,6.2509,4.7749,2,0
9.5588,-3,6.7394,8.7553,1,1
19.8218,-10,4.3058,5.2299,1,1
20.3829,12,0.6973,9.2442,1,0
46.3742,-11,6.3615,0.6814,2,1
17.8375,28,0.721,4.1879,0,2
20.0083,-20,7.9198,0.8298,0,0
38.1354,-22,3.7038,6.3868,0,1
22.9284,12,7.5885,5.5922,0,0
33.5331,2,3.7692,3.5824,0,0
18.2308,-21,0.0192,7.7913,0,2
13.3496,-3,6.4702,5.8404,0,2
15.9062,25,4.301,3.6274,1,1
25.0463,13,1.8511,1.3102,0,1
37.0406,-5,0.8514,2.5987,0,2
28.2836,0,2.3831,3.4241,0,2
41.6833,16,5.7678,7.4855,1,2
31.055,-10,1.4831,5.3126,1,0
9.3947,-26,7.8038,8.1909,2,2
13.1025,19,3.5396,6.9038,1,2
25.529,21,4.9685,3.7849,2,1
48.3553,25,1.9619,6.0297,1,1
16.2048,-12,6.3853,9.1422,1,0
32.1087,-11,9.0006,7.2974,2,2
18.0226,21,4.975,7.4668,1,2
15.6081,14,3.9842,5.7798,2,2
49.4575,15,5.1013,2.705,1,1
31.7976,-1,1.4194,2.4965,0,2
27.047,24,3.3451,7.3859,1,2
11.0085,0,1.5229,1.9638,2,0
7.9998,-20,9.5669,8.9465,2,1
24.7484,6,7.8914,0.926,1,1
43.3663,-10,2.1482,5.4522,2,2
15.6277,-13,8.8088,7.3286,1,2
19.6683,-30,1.3099,3.7253,1,2
35.0476,-3,3.3919,3.4025,0,2
23.1141,25,4.9342,9.0141,2,1
19.7979,0,8.3509,9.6485,2,2
22.0681,-25,8.5147,6.2004,1,2
25.374,30,6.0367,0.889,2,0
33.8211,20,5.3102,7.3922,2,0
38.2833,-27,7.4075,8.0791,2,1
23.5076,-13,1.3891,1.1982,2,0
39.0148,-10,5.5125,0.4541,0,0
49.7678,17,0.2761,9.9527,2,1
6.9719,-28,8.0077,7.4361,1,2
7.8052,0,9.22,0.031,0,2
45.487,-14,7.1525,6.6263,2,0
40.4234,12,3.8169,3.8712,0,0
25.6205,27,3.452,3.6201,0,0
11.6905,-14,7.4955,5.554,1,1
32.536,30,7.4189,5.52,0,0
36.7958,-3,9.8898,5.4585,0,0
19.9736,-27,6.611,1.5086,0,0
28.0193,-6,3.164,1.9932,0,0
26.698,-15,3.3421,4.1087,1,1
33.5452,-4,7.4287,6.6077,2,2
9.4436,3,3.1559,2.4424,1,2
29.2673,-17,3.4696,9.2263,0,2
17.9139,-18,0.6957,0.1109,1,2
46.643,-22,7.9472,9.2914,0,2
16.83,7,6.7912,3.6736,2,0
17.5341,26,3.2982,5.4263,2,0
37.1551,-10,7.9828,9.174,1,0
11.1623,-5,6.8948,5.0404,2,2
20.5209,12,3.3177,6.5729,1,1
23.9201,-3,4.4055,4.4471,0,1
33.7417,25,5.3425,7.5056,0,0
33.4205,18,6.1723,3.2538,1,1
30.843,-12,3.9179,6.8149,2,1
29.4367,-6,5.71,2.7253,1,2
29.5863,-17,5.623,4.3189,1,2
47.087,26,1.7971,0.1238,1,0
24.4101,-25,1.1162,6.4074,2,1
13.6775,-26,9.2879,9.4822,1,2
7.7569,23,9.8016,2.5638,0,1
