car_speed,orientation,p_x,p_y,road_shape,weather
25.2378,28,8.0229,6.8446,2,1
32.7237,18,3.8186,6.927,1,2
24.9879,26,2.9839,0.7889,1,0
14.4225,-20,0.5465,1.4348,2,2
29.2686,-7,5.5677,2.3366,0,1
32.4499,2,7.1936,4.9314,0,0
10.8477,9,0.7645,9.8133,1,2
32.428,-4,9.7107,8.7357,0,1
28.1519,-13,2.9443,4.963,1,1
31.7484,-23,6.2925,6.929,0,1
20.8171,-19,9.7401,8.7652,0,2
31.3528,12,2.0218,3.2746,0,0
18.697,13,5.4027,1.4055,1,2
39.3348,-10,3.0144,2.3107,2,2
20.1173,-15,8.2708,9.6759,1,1
15.622,-19,6.2517,9.564,2,1
29.6285,9,1.4504,5.1294,1,2
32.4273,-1,7.4566,3.0922,2,1
34.5404,-17,2.1363,0.2738,1,0
12.9537,21,6.7484,0.5941,1,1
6.3903,10,9.4723,8.7074,1,2
19.8552,12,4.4079,5.3343,1,2
24.1896,4,4.7484,7.2017,1,1
8.0065,6,8.2774,7.8941,1,1
17.4045,-26,3.7508,7.479,0,0
35.5467,-12,3.7528,3.1305,1,1
22.4404,-20,9.04,5.3432,2,1
20.7848,-22,8.6285,5.0858,2,1
48.8105,19,0.8824,7.801,2,0
8.31,30,5.8244,9.4999,2,1
42.2712,24,3.3604,5.8379,2,2
33.4413,-2,2.8018,9.121,0,1
15.3452,10,6.9803,2.2565,1,0
7.9881,0,7.8607,6.9443,1,0
45.8363,-13,6.845,2.9465,2,0
38.611,-16,4.7995,6.1521,2,1
31.2098,24,9.7189,1.2908,2,1
14.1742,-2,0.6139,9.4967,0,0
9.9147,-2,4.8967,5.4487,1,0
40.9431,-27,1.6748,8.2181,2,1
32.6278,-7,3.3664,7.6214,0,1
38.1828,-10,1.3968,7.0124,1,1
29.7324,6,6.6809,0.465,2,0
14.7534,3,8.3797,3.876,0,1
20.2942,18,9.171,5.2227,0,2
14.8556,-18,1.7172,4.1884,2,2
45.253,-23,8.3473,8.4071,2,0
24.3171,-27,4.6105,5.9587,2,2
48.0919,30,2.0384,5.5159,1,0
29.5421,-24,2.8202,0.7494,1,2
26.1888,8,9.7195,3.9791,1,0
38.412,-1,1.0042,7.1884,0,1
12.144,11,2.7602,7.7078,2,2
8.1351,16,6.0037,8.2236,0,2
16.5867,25,4.3295,9.5395,2,2
31.0733,-4,8.0522,4.696,2,2
33.2686,28,6.0428,6.5157,0,1
29.0203,-2,0.6268,8.0166,2,2
6.5172,-21,8.1289,7.5123,1,1
48.9573,29,0.5443,2.7154,2,2
13.2224,10,4.7435,2.8,0,1
29.9249,17,3.4619,7.7241,0,1
37.0718,2,1.1899,4.9026,1,2
43.1363,-21,9.2434,6.6225,1,0
5.4519,27,5.1605,5.5532,1,1
34.2442,-30,0.7056,7.9831,1,1
12.4845,29,9.5385,7.489,1,1
30.8297,-12,5.0457,7.7646,0,1
27.8529,14,5.7485,0.2095,1,2
7.7741,-5,3.7992,3.8728,1,2
25.9241,-27,3.3769,8.1859,0,2
39.9304,-21,5.4113,7.4166,0,0
38.9433,-17,3.1106,5.2825,2,0
35.3854,-23,3.9152,9.3452,0,2
6.5558,-10,2.8955,6.3623,2,1
29.9633,-21,0.8151,3.016,0,1
42.4518,10,3.2215,7.4604,2,0
42.3917,-4,5.1656,8.2677,1,2
41.0401,12,5.6722,4.3276,2,0
34.7651,-28,5.6864,5.2191,2,1
36.3609,-13,5.5646,4.0348,0,1
8.3147,-2,8.6202,5.8033,2,2
36.7251,15,3.9478,2.2107,1,1
43.7571,-14,3.7698,7.5494,2,0
11.4006,-13,1.9079,3.2372,2,2
43.6791,-29,0.6009,3.8286,0,1
19.7748,10,6.4128,3.9906,2,1
20.8346,-19,7.8809,4.6452,0,1
36.6368,-23,0.4061,9.9562,0,2
47.7122,-5,9.4027,0.8127,0,1
29.7923,-10,3.8475,1.841,2,2
42.9861,-17,6.8428,4.2467,0,1
49.3857,8,2.567,5.8123,2,2
46.834,-4,8.9168,0.9952,1,1
43.0206,-11,8.1301,8.3474,2,2
29.6481,23,5.6884,0.1309,1,1
45.2559,-2,5.1894,5.8757,1,2
15.9901,-4,3.463,9.2429,0,2
20.693,0,2.7571,4.5259,2,1
20.5743,-14,0.5563,8.0478,2,0
32.1622,0,7.3845,1.1717,0,0
31.8527,28,9.7088,6.4504,1,2
46.6788,-15,3.4858,8.6249,1,0
27.2357,12,1.3225,0.9874,1,2
41.429,23,3.2207,1.3037,0,2
5.6596,8,8.2117,4.2865,1,0
7.3788,13,3.6922,4.8241,2,1
8.4374,8,5.8975,0.7609,1,2
29.5647,12,9.8543,6.1506,1,2
31.7446,-14,9.2896,4.9206,1,2
25.871,2,1.1202,4.8561,1,1
26.3853,-12,7.3834,8.4744,2,1
22.7193,-8,5.6823,3.1161,1,0
44.1334,-12,5.8833,4.3098,1,0
19.3025,-7,7.9056,5.5767,2,0
10.2821,-29,7.0746,3.728,2,2
19.1306,-30,2.5302,7.0089,1,0
44.4227,-19,2.1953,6.9947,2,0
15.8169,-6,6.4351,6.6611,0,0
35.4619,-21,7.8386,4.9027,1,1
