car_speed,orientation,p_x,p_y,road_shape,weather
28.9106,-11,5.0658,9.4689,1,0
31.0945,-28,3.4511,3.2154,2,2
6.4424,-23,9.3273,1.8951,2,0
19.0641,9,0.0347,2.8397,1,2
10.4911,-2,9.0628,4.882,1,2
14.9134,-30,3.29,8.8552,0,2
49.244,7,3.6108,4.9984,2,1
23.3224,29,6.2374,0.3563,2,1
19.9284,-29,9.2,3.1761,1,1
26.1891,-4,2.6825,5.3614,0,1
26.7423,14,8.2558,6.5565,0,1
41.8862,29,2.9902,4.4873,2,2
16.0782,13,0.3452,1.3748,1,1
36.8427,14,6.2607,1.3701,2,2
14.751,9,7.6819,2.4081,1,2
15.3728,29,2.5273,5.9254,1,0
32.2449,24,2.3504,6.5158,0,2
43.7833,18,3.0697,0.7341,2,0
44.1678,24,2.9642,6.4521,2,2
21.1434,29,1.7928,7.9123,0,0
29.2717,11,4.6098,0.2611,1,0
40.2668,-18,6.0945,0.1945,0,1
44.9662,3,2.9927,7.3929,0,0
22.1454,17,7.162,1.0783,0,0
46.7385,-17,9.0184,2.4478,0,0
13.2594,18,4.0686,9.1401,2,2
39.0514,-18,9.1233,1.6094,2,0
9.2711,-9,7.4282,6.9172,0,1
34.9481,28,9.9337,1.5633,1,2
31.8321,21,2.5452,4.5206,2,1
16.2038,-28,1.2113,7.8337,0,0
29.9972,-26,7.6442,8.4195,0,0
31.3518,4,7.026,0.206,0,1
25.4768,16,8.4461,8.0557,2,2
6.3819,-7,2.6165,4.9669,0,1
22.6575,-12,9.2607,0.7106,0,0
39.0766,-14,7.8734,9.9641,0,0
35.6183,-24,3.0242,4.9161,2,1
16.1529,-24,2.4147,3.5995,1,1
48.1063,-11,8.7241,9.2714,2,0
37.4202,-15,8.357,0.0351,0,2
37.7675,5,6.9015,0.8313,2,0
16.9991,4,4.1631,0.4495,0,2
12.5154,-4,9.1743,8.1652,0,0
10.3396,22,3.2379,2.4936,2,0
44.4709,-25,2.7288,8.8919,0,0
31.9009,-23,1.5029,0.0061,2,2
45.2766,-14,9.8845,7.4017,2,2
26.4804,-30,7.6599,8.7524,2,2
30.1237,-15,3.7067,2.4732,2,2
27.6886,-30,7.1858,0.0737,1,0
11.7264,-26,4.4406,5.0458,0,0
25.278,2,8.5731,6.2489,0,2
28.3092,-12,8.2549,7.128,1,1
19.0603,19,6.2493,7.6696,0,2
31.0465,-26,6.2871,4.7608,0,2
5.8838,15,8.5533,6.3267,1,0
46.6679,-18,1.578,9.2633,1,2
9.3963,-29,2.2221,5.6576,0,2
46.6462,26,8.1391,3.438,0,1
39.4344,-27,5.9889,4.7959,0,0
14.2691,10,1.9974,0.4811,0,1
28.6355,-15,5.2154,6.4365,0,2
8.9559,-16,9.1786,1.854,1,2
11.7035,21,3.1012,8.7196,2,1
44.1693,-18,0.5287,0.1864,0,1
37.7699,-25,8.6337,9.8286,0,0
32.4012,0,5.5252,0.6844,0,1
28.8631,-14,6.4263,2.8967,1,2
20.4881,-27,5.2218,0.5605,2,2
22.9083,23,6.2226,5.6876,0,0
23.8585,-23,6.2171,7.0558,0,0
31.136,18,0.1438,5.1015,2,1
13.6805,-11,2.8794,3.2599,1,1
28.7898,-29,5.5928,0.0455,2,0
8.8229,-24,7.2635,8.6122,1,2
28.9906,-27,5.8334,6.398,2,0
25.574,5,4.7282,6.5221,0,2
36.5781,-10,4.1371,9.3228,1,1
10.8175,-30,7.2642,2.6542,1,0
11.5758,24,3.2612,9.4485,1,2
40.3685,-8,4.2638,1.2341,2,2
28.049,10,5.4061,3.0745,2,1
39.5855,15,3.8006,8.3844,1,2
46.541,9,8.0785,8.6776,2,1
13.7432,5,6.6972,1.7506,2,2
23.3462,-14,1.532,2.8805,2,0
27.3095,-17,1.9945,0.1887,0,1
24.7465,8,9.0286,8.78,0,1
17.2533,18,5.7062,1.8482,1,0
37.5414,-6,1.2551,2.0847,0,0
35.8372,22,4.6923,4.4293,1,0
34.1175,16,4.6507,3.1786,1,0
8.8081,23,8.3245,2.7056,2,0
15.6381,-20,9.7272,6.2249,2,0
29.8704,3,0.3276,8.8213,1,2
9.4133,-9,9.08,8.9855,2,0
43.7371,-19,2.1681,3.4948,1,2
42.1065,-18,8.268,7.3692,0,1
36.974,-13,2.2971,0.7355,1,1
6.1766,17,6.6173,3.1768,1,2
32.725,-14,1.0065,3.332,2,0
17.2263,-8,7.982,1.0459,1,2
6.0347,-7,5.6791,7.7283,2,0
13.985,8,1.1872,0.4777,1,0
49.1724,24,9.172,9.0385,1,0
17.872,14,5.7154,8.3462,1,0
43.7989,-15,0.8421,8.0971,1,2
48.485,30,7.9587,2.8503,2,1
36.818,-20,0.7151,6.2811,0,2
20.2335,23,5.9743,3.2056,0,2
41.3743,-24,7.111,9.1221,2,1
17.8919,0,4.4973,9.0019,0,2
5.2667,-13,8.0542,4.0361,2,1
20.9931,-6,0.5156,2.3162,1,0
8.3352,-22,9.264,3.5027,2,2
21.1162,-10,5.178,9.3929,1,1
17.7538,-23,1.9139,3.1456,2,0
22.718,5,9.7413,3.5748,1,1
13.0686,-5,2.403,2.1078,0,0
16.9564,-10,9.8316,3.2124,0,1
26.5091,7,0.1457,2.961,1,0
45.0475,-29,4.3153,0.8232,2,1
28.472,18,6.31,5.5089,2,1
17.2867,10,0.3877,5.2845,0,1
18.756,-8,0.9073,5.1598,2,0
13.0215,-26,7.0743,6.8772,1,0
40.3832,-25,5.7419,2.0196,1,0
17.5218,-25,6.0,2.9614,2,1
16.3126,-3,6.9794,9.2575,2,1
40.5402,-15,8.4415,0.6602,1,1
17.7473,25,4.5168,4.7137,2,0
10.5141,1,6.0032,0.6871,0,0
20.7802,-14,1.2287,8.8445,1,0
23.6754,14,5.8824,4.5736,1,1
30.4638,-1,0.803,1.9611,2,1
39.0405,12,4.5376,2.7739,0,2
20.787,-13,7.7851,7.2884,2,1
38.681,11,1.0325,8.5344,2,0
14.9839,7,0.6244,3.2781,1,0
23.5078,1,2.5597,1.5874,1,1
17.94,21,2.3016,8.9805,1,0
32.1505,24,0.1131,4.5288,1,2
35.1991,-25,8.3662,5.6122,2,0
39.2308,-10,0.5102,5.266,1,1
7.0408,1,4.2444,7.236,2,0
29.687,9,0.4109,4.8769,1,1
33.7417,7,5.5215,0.6123,0,1
18.0114,-28,5.5705,4.4266,0,0
33.957,17,1.0815,1.7096,1,0
45.1732,-4,5.7524,8.3507,1,2
8.3807,-10,4.6931,4.7557,1,0
13.002,-6,3.5406,1.5792,0,1
28.5303,-13,1.7449,3.2541,2,2
14.0571,14,2.5098,4.8234,1,1
45.0744,-29,3.1875,5.684,2,2
23.7994,-29,5.701,4.2863,1,0
10.0123,7,4.3802,2.5738,2,1
48.3295,26,1.1105,6.8277,0,2
32.4152,-25,7.4744,0.8422,2,1
30.2566,11,4.5921,1.9212,2,2
45.5686,-5,5.6977,3.6266,0,2
21.331,30,6.3317,8.7784,1,0
25.6195,21,2.0634,4.0309,1,0
32.462,20,9.3057,7.6854,2,0
27.2907,11,1.5062,8.8763,1,0
8.8592,-15,9.5465,7.4683,1,0
9.264,10,8.0215,1.2425,0,2
24.5233,-22,4.8652,6.5295,1,0
49.608,29,0.3909,2.4635,1,1
14.1698,25,2.1383,1.0445,2,0
32.6611,-21,9.0007,9.4691,2,1
31.24,-14,8.1603,3.8006,2,0
18.5315,5,8.1345,2.4492,0,2
23.1386,-4,2.0914,2.5797,1,1
5.7018,-17,6.7998,1.576,1,0
14.8605,20,9.7797,8.7487,1,0
11.9577,5,6.7807,2.0519,2,1
8.0445,16,4.5022,1.0079,2,0
46.1542,17,7.3098,7.1224,0,2
39.3013,23,8.316,7.5608,1,2
6.1444,6,7.7125,5.2,1,0
24.7297,23,0.7902,0.2719,0,2
44.0876,-30,9.6748,7.2651,0,2
21.788,9,6.9963,8.4962,0,2
21.773,-15,7.7376,9.0779,2,1
39.7914,-23,3.2642,2.7301,1,1
16.2387,-2,6.8061,5.009,0,0
14.9651,6,8.3421,2.356,1,2
12.4068,-11,0.1319,7.202,1,2
20.7894,-23,1.0291,8.5956,0,2
19.8523,1,1.7311,0.169,2,1
6.7064,-9,6.4934,6.3869,0,2
8.5364,-15,7.3981,8.1172,1,0
26.0098,-16,0.8325,8.7245,2,2
42.2454,25,2.9191,5.8275,1,0
28.3124,-7,2.9275,7.4021,1,2
43.2615,-30,0.7037,3.8701,2,1
35.6887,-8,7.3604,5.5396,1,1
11.1314,16,6.9781,1.9217,2,0
8.6239,-7,6.8548,2.8862,0,1
22.0176,-14,2.6759,8.3431,2,0
30.0784,12,1.523,3.5543,1,2
14.6671,13,3.4622,9.6851,0,1
40.9821,-19,1.7148,4.587,0,2
33.0317,13,0.893,1.7945,1,0
36.0703,-19,9.8759,1.9483,2,0
34.1696,15,6.1705,0.6763,0,1
22.5077,-17,4.9736,6.8169,2,1
48.5978,11,4.81,5.7125,0,2
33.7527,9,4.5272,6.5147,2,2
49.18,-21,1.3214,1.4292,0,0
15.1153,30,0.6204,4.9696,1,1
41.3574,26,4.8994,0.7893,1,0
44.9769,-16,9.6218,2.4935,1,2
25.7207,-8,5.6652,2.9908,2,1
16.2231,-13,1.8336,4.6212,0,2
47.6023,-15,8.0667,3.4744,0,1
19.3666,4,8.5628,0.0494,0,2
38.1391,-28,8.8489,4.9603,0,1
19.5608,23,7.0677,0.5103,1,1
27.0161,18,0.3796,8.6596,0,0
30.019,-22,3.9695,5.2255,0,0
15.0667,30,3.5752,3.3761,1,1
38.6064,8,7.5562,2.0619,2,2
37.5338,-24,2.7112,3.9699,2,0
23.279,20,4.716,8.197,2,2
6.3587,5,8.5385,0.7311,1,1
28.4656,-2,5.1364,7.4301,0,2
37.7392,-27,8.4685,5.9124,2,2
15.0156,-22,3.2213,2.3334,2,2
45.9165,-21,5.0536,5.1626,1,0
11.4208,25,8.1787,3.0236,2,1
7.091,3,2.4678,8.8847,0,1
45.6097,26,7.6826,7.9049,1,1
17.7312,-29,7.4494,9.1529,2,2
28.3111,28,3.5484,1.5918,1,1
49.661,21,7.698,0.9497,1,1
45.8989,-23,2.6865,3.414,0,0
20.063,1,1.3648,8.3083,0,1
37.2903,-18,6.5745,8.6944,1,2
12.4412,28,0.1637,3.6834,2,2
43.9271,16,6.8227,0.1929,1,2
37.9098,-12,5.0591,0.4677,1,0
37.4095,-21,3.858,7.6433,1,1
14.1832,25,6.6271,5.0999,1,1
26.133,-22,4.4782,5.4588,2,0
30.7912,-16,4.5783,1.0782,2,0
34.9782,29,8.7775,9.4676,0,2
25.8856,5,0.8171,6.6875,1,0
13.8849,16,6.4329,4.2963,0,2
40.1348,24,3.3834,9.7495,0,2
20.9262,26,6.648,2.368,2,0
41.1867,-29,0.8886,9.6308,0,2
49.0467,-6,3.6373,3.4572,0,1
24.8389,29,3.5108,5.0184,0,1
20.9438,23,5.3815,5.2457,1,2
37.7479,-19,7.4664,3.0423,2,0
9.9526,2,5.2013,1.5633,1,1
43.3815,14,0.9345,1.4141,1,1
35.4364,4,6.3928,0.3357,0,1
40.9842,-3,1.8081,9.6819,1,0
28.106,-27,6.7663,6.617,2,0
47.6848,-29,4.4163,1.0852,1,0
20.5636,-1,5.3781,4.6117,0,0
46.6133,10,4.607,5.0259,2,2
17.8726,28,4.3213,8.7847,0,2
44.781,2,7.7601,6.6179,2,2
31.5755,23,7.0938,2.0842,1,1
39.2269,5,3.2473,6.3186,1,2
37.7672,-7,3.782,6.4451,2,2
29.6232,17,7.1177,4.2788,0,0
33.8649,19,0.2221,5.1714,1,1
32.184,-23,9.8721,7.3015,0,2
10.6246,13,9.473,0.4257,0,2
9.647,-7,0.4952,2.6126,1,0
11.548,-1,7.204,0.1579,2,0
29.4759,5,5.0397,9.1376,1,0
9.4568,18,2.289,3.0096,1,0
8.4925,17,7.4929,9.9025,2,2
32.2431,-11,7.5732,9.1788,0,0
29.1569,5,3.2801,3.7704,0,0
43.5071,6,0.7455,1.2452,2,0
14.3754,24,5.5311,1.2026,0,0
27.9808,-15,6.4383,0.4634,0,2
39.6904,-18,5.3817,0.4079,1,1
43.2838,-25,7.8798,2.4304,1,2
47.3383,7,2.3919,4.3577,0,1
44.4402,2,2.093,6.925,2,1
5.0499,-20,7.0487,5.0743,1,1
44.1097,15,5.1738,8.4736,2,2
17.9037,-20,0.504,2.3891,0,0
35.7679,-12,5.1379,5.0636,0,0
33.8139,-19,8.4507,6.5608,0,2
44.1458,28,1.3551,3.8858,0,2
41.1087,-26,2.0768,2.2734,0,0
43.8674,-10,6.7886,5.1232,2,0
21.339,5,0.4945,4.6881,1,0
48.3421,28,8.5492,2.8884,0,0
20.1153,-4,3.88,1.2223,2,0
22.0505,22,8.8808,7.9258,1,0
39.9441,12,9.0359,8.8522,2,0
32.6965,-26,5.8895,2.9096,0,1
27.7774,18,4.299,9.6122,2,2
46.1724,-28,1.9559,1.3304,0,2
15.1653,11,0.3002,0.407,1,0
44.4909,27,1.0084,2.4059,2,2
32.8094,-30,2.5951,8.8802,0,2
15.6964,24,2.7469,6.4237,2,2
21.5853,-28,1.9252,2.8237,0,2
28.8885,18,8.9726,9.0867,2,1
30.9318,5,9.8054,3.0891,1,2
28.19,-14,3.7462,4.0003,1,0
28.8664,-25,7.5842,7.4867,1,0
17.9868,-28,9.2144,5.9609,1,1
47.6699,-21,2.0926,8.1298,0,0
43.4886,9,3.1609,3.5023,0,1
28.8342,-10,2.6077,4.7548,0,0
14.1322,-30,9.9618,5.4838,1,0
49.2216,-13,2.354,5.7966,2,0
45.4181,-16,1.4157,8.7737,1,1
47.7398,-26,7.5301,7.6922,1,1
28.7365,19,0.3654,7.5372,2,2
42.5081,-28,4.2538,9.9132,0,1
34.6476,-1,6.7789,0.1506,1,2
8.5427,21,6.7185,0.6235,1,0
12.9929,-29,4.6874,5.0751,1,1
34.4075,-30,4.6591,8.9268,0,0
46.2368,5,2.1777,3.7971,0,0
14.067,28,9.3099,3.7396,1,0
14.0828,-6,7.8761,0.3783,0,1
9.1595,-12,9.2353,9.8336,1,2
33.5055,-7,7.4931,0.9704,0,2
20.0415,-22,5.3856,3.0503,2,2
47.6607,21,2.1838,0.9548,0,0
36.3681,-3,2.1124,0.7254,1,1
13.6334,27,0.7474,3.9185,0,1
18.0766,18,7.3261,7.4018,1,1
32.8198,27,9.6756,6.9807,0,2
34.0871,23,9.2155,6.1151,1,2
42.8671,-9,2.5308,0.3407,2,0
25.977,-22,4.1941,1.6561,0,1
46.049,7,5.3892,4.6529,1,0
48.7503,13,1.3526,6.1917,0,1
9.2636,-28,7.8402,4.1168,0,1
18.8415,21,1.3493,0.694,2,1
10.7927,19,3.2789,6.5268,0,2
40.781,9,4.5541,5.7055,2,2
6.9671,-21,5.9721,3.1049,0,0
30.4502,5,9.8144,5.3014,2,2
23.9243,-15,3.305,8.4278,1,0
9.7141,26,1.6278,3.4599,2,0
25.8426,-24,9.9647,5.3241,2,0
44.6771,-9,9.0622,5.5007,1,1
9.378,14,5.2466,1.2199,2,1
31.3255,2,4.8669,4.2624,2,0
42.1066,29,0.35,8.5645,1,1
22.7018,26,8.0379,7.0007,1,1
43.3501,-27,6.4544,4.6658,0,1
19.0576,0,7.6331,9.2729,0,0
41.3582,-22,1.6475,1.9994,2,0
40.6905,-8,6.976,9.8552,0,0
21.4858,7,4.42,0.3115,0,0
39.7171,-18,6.97,3.9286,2,0
46.54,12,0.8292,9.0171,1,0
19.7228,15,4.4393,4.8302,2,0
23.1621,-2,3.0888,6.0975,2,0
34.6748,4,5.1399,8.9994,2,2
36.4929,-26,5.4874,3.3271,0,0
9.9145,-25,2.9724,7.1649,1,1
48.7989,-5,0.3684,6.9853,0,2
9.5148,-7,5.2812,9.3308,2,1
14.1714,-11,0.0252,2.9717,2,1
27.3419,6,6.7859,8.4784,2,0
45.5425,-26,3.1411,6.7171,1,1
41.1079,8,5.0461,1.3156,2,0
43.9795,6,7.9522,7.8294,2,0
32.3177,-10,1.4077,1.4224,0,2
40.6304,-5,5.0301,3.9629,0,2
43.0428,27,8.1928,3.2553,1,1
31.43,27,7.4262,4.3708,2,1
6.4121,28,8.9364,8.7962,1,1
8.8429,-19,4.4276,2.6846,0,0
17.1262,-11,6.0764,7.9208,0,0
7.6946,21,0.6483,4.867,1,0
10.9045,29,0.0199,4.9124,2,0
20.161,19,9.7082,6.0204,1,2
29.8701,-23,3.5719,1.3569,0,2
27.4339,-17,7.0989,0.2924,2,0
29.4444,-1,9.8308,5.1264,0,2
15.7492,-7,4.3115,2.6062,2,1
6.2418,-12,6.4829,7.0797,1,0
15.3226,30,0.2971,6.3192,1,2
28.9558,7,9.1667,4.8191,1,0
15.503,-22,4.8433,6.4554,2,2
46.2611,-7,7.6472,5.7196,1,1
5.8402,15,5.8966,1.3797,2,0
30.1745,3,4.1452,1.8764,0,1
12.3884,2,7.7671,6.0158,0,0
18.8537,7,6.2483,8.882,2,0
14.4619,-5,3.5304,1.9463,1,0
24.2671,-5,9.1707,1.2883,2,0
15.5188,-10,3.9284,3.399,0,2
15.8609,-20,9.4688,8.9329,2,2
25.6403,-15,0.7677,4.5401,2,2
36.6654,-16,2.1556,6.8479,0,1
44.0248,-5,0.2397,4.0885,0,2
15.2553,19,9.2371,7.4056,0,1
9.242,-9,2.9129,9.6406,0,0
8.4785,-30,1.6906,0.5088,2,1
41.8446,3,8.9631,5.5321,0,1
46.25,-27,5.784,6.1104,0,1
30.5288,22,4.7361,3.509,0,2
28.9078,-16,2.1977,4.4877,0,2
47.7456,12,3.5211,6.298,0,1
33.1133,16,0.9975,6.9309,0,2
30.9382,-25,7.9551,1.4168,2,1
7.6144,0,2.9431,4.2169,2,1
38.1485,17,5.2039,1.735,2,1
21.7288,6,1.6652,8.24,0,2
34.5627,14,2.163,1.3171,1,0
37.6034,1,4.615,8.237,2,2
30.3337,11,0.5444,6.0454,1,2
20.2806,22,4.4523,4.5761,0,2
46.0555,-8,9.2836,2.2725,1,1
11.6879,8,5.4719,1.6016,1,1
44.9373,16,7.1349,7.633,1,0
29.5905,30,1.2641,5.9176,1,0
38.9052,-4,4.8742,1.4326,0,1
32.0488,28,9.8626,0.1661,1,0
49.2646,-25,3.9703,7.2928,1,0
10.4535,-7,1.3455,4.0667,1,0
32.2155,18,1.3961,3.8964,0,0
13.91,17,5.3273,7.5876,2,0
38.405,3,7.8755,7.5808,1,2
25.7705,27,1.6302,1.1093,0,2
46.1082,20,4.3268,7.3707,0,2
19.7171,2,5.3377,8.4918,1,2
31.1205,-22,6.3756,2.3014,2,2
20.1617,-19,6.4781,4.4553,2,0
48.2309,-27,4.1218,4.1968,2,1
43.1924,-1,2.8155,0.9021,0,1
31.4137,-28,4.1257,5.5601,2,0
21.4508,7,2.3844,6.6895,1,1
24.5853,-5,7.339,7.6868,2,2
10.4773,0,4.799,6.6542,2,1
45.8097,-26,0.6873,3.8344,1,0
40.4666,7,5.5296,0.495,2,2
30.6069,-23,6.5799,2.9803,2,0
33.5699,-14,4.3203,4.1942,0,0
29.2624,-10,5.355,4.9923,1,1
37.9328,26,4.3811,0.3598,2,0
9.5599,4,7.2772,3.0309,0,0
40.9642,-18,0.794,2.6524,2,2
39.7711,-13,1.6923,8.7799,2,2
15.7551,22,1.8409,7.401,0,2
35.5662,-30,8.1915,9.3686,0,2
28.8992,28,1.2955,5.3188,0,0
41.1887,-28,4.002,0.5409,1,0
40.768,-26,5.9291,5.2059,0,2
30.7568,-28,6.5803,0.1325,0,1
18.4182,15,3.8485,2.2244,2,1
47.6598,-27,0.5989,2.5672,1,0
48.4839,10,7.0716,9.5066,0,2
37.367,-23,0.8133,8.8405,1,0
11.8777,-23,9.0962,7.4505,0,2
12.0985,12,6.1604,3.9472,2,1
20.5521,9,6.2368,5.7495,0,1
5.6001,26,0.7917,3.0662,2,1
19.7438,10,7.0257,9.5995,0,1
24.3565,6,4.2166,2.7926,2,0
5.0557,-7,0.2389,4.9002,0,0
14.1492,-29,5.8296,0.652,1,2
26.2931,-16,9.9213,7.3803,0,2
34.3039,4,5.5495,4.1743,0,1
8.6495,6,3.5134,6.6127,1,0
30.2079,-17,8.4634,4.1667,0,1
46.9021,-5,8.6504,8.1516,1,2
28.1972,-6,9.6297,2.8291,1,1
27.0655,-16,8.9328,3.8181,1,0
21.8657,-15,3.6742,0.0204,2,1
22.9268,1,8.5257,0.4405,1,2
5.3443,-11,7.342,6.6162,2,2
42.8763,-19,3.9353,1.3432,2,0
16.8391,6,5.8507,3.7668,0,2
23.0783,-3,9.054,6.8573,0,2
44.3432,4,1.9045,1.8141,1,1
9.008,2,1.3367,8.8025,1,0
48.9014,-10,8.3299,0.4306,0,1
18.7533,22,5.8147,4.0557,1,1
44.3534,-24,2.9432,0.0763,0,1
39.5106,30,5.0713,9.8791,0,0
37.6108,-13,5.9294,2.3921,1,1
27.5061,3,7.2005,4.5686,2,0
38.2195,-13,3.1405,2.1702,2,1
34.1653,24,0.3539,0.5741,1,1
14.7187,-5,6.3885,1.0675,2,0
33.5735,26,5.7836,2.7586,2,2
6.5935,-29,9.867,4.3754,1,2
