car_speed,orientation,p_x,p_y,road_shape,weather
7.2138,30,1.2183,0.3829,2,1
44.3035,-4,5.9148,1.274,1,1
24.053,15,3.3408,4.8619,1,0
17.0829,20,0.65,2.828,0,2
45.8247,1,9.4944,0.7085,0,0
6.0271,-8,0.7502,0.9725,0,1
45.1553,2,1.6069,3.9615,0,1
46.0669,-17,4.6505,8.1958,2,2
47.106,23,5.8647,4.3717,1,2
38.2876,-15,9.9371,1.9774,2,0
33.2786,23,7.2532,9.4494,2,2
12.8677,-15,2.1689,9.0462,1,2
31.2004,21,5.0818,4.0593,0,1
24.3273,23,0.0247,6.5037,1,2
38.0742,-26,8.0775,4.9651,0,0
18.7429,-17,0.3462,9.9147,1,1
29.8678,1,6.3859,9.9338,0,1
21.6188,-23,2.2109,1.914,1,1
7.9375,6,9.8199,5.6706,1,2
18.2678,28,7.2587,1.9762,2,2
30.3439,13,7.6013,0.6472,1,0
35.1092,-26,0.2373,6.0719,1,0
38.765,28,4.3748,5.981,1,2
25.3629,-6,4.0608,9.3328,1,1
19.7576,20,1.6217,9.3308,1,2
39.2678,12,8.1301,8.5694,0,0
22.4897,-18,7.8183,8.1953,2,0
27.7064,-19,9.1547,9.1296,0,0
32.843,-18,4.8171,3.8494,0,0
16.6306,-15,7.7188,4.3106,0,2
11.2614,-7,3.6048,0.3357,1,0
30.9546,-4,4.7498,1.967,2,2
15.2371,-15,6.4828,2.6159,0,0
27.6781,9,8.9129,5.631,0,2
5.2059,-24,3.2712,6.626,1,2
48.1103,-13,9.7738,5.8118,0,2
30.6834,-29,3.3681,0.8405,2,1
37.2539,6,6.3015,1.499,1,1
17.2316,-16,4.1707,2.8617,0,1
23.7748,25,3.2632,9.008,1,2
10.5963,17,8.5859,1.5449,1,1
14.1038,7,7.6006,9.2113,2,1
36.2423,17,8.7058,5.4936,2,1
20.6864,6,2.21,2.946,0,2
6.3239,-21,8.8392,2.4673,1,1
40.4281,-3,8.0822,5.2868,0,2
8.8988,4,3.8396,9.0666,0,1
6.9124,-25,9.1832,9.1211,0,2
46.8617,29,9.1425,6.6117,0,2
49.4634,-15,3.226,4.6197,0,2
44.7,30,0.6726,9.8126,0,0
35.0961,-30,1.2532,7.6504,1,2
8.6643,-18,8.8975,6.6286,2,2
39.018,-13,8.8974,9.1671,1,0
36.6986,9,6.7542,1.8112,2,0
20.2176,-17,0.2898,5.9504,0,1
29.0747,7,6.6971,4.8019,1,2
22.5074,-18,5.3614,8.4684,0,1
42.0344,27,4.6489,4.379,2,1
39.7288,-4,9.7461,9.2136,2,0
43.7128,6,1.9774,2.1153,0,0
35.985,-30,6.534,2.8369,2,1
11.2934,-22,4.6705,0.5214,1,2
13.7306,-28,1.4286,3.0711,2,2
24.9656,30,6.63,4.9324,2,1
8.8534,4,9.1442,5.1833,0,0
27.9723,1,7.5161,0.3546,0,0
19.0873,20,3.5841,3.8019,1,2
42.0081,-12,6.5293,1.0571,0,2
45.2746,24,3.4664,9.5036,0,1
34.911,20,0.5106,9.9059,2,2
24.6613,-3,9.5264,8.5946,1,2
16.9088,-2,0.648,4.9705,2,1
12.9553,-26,2.6099,1.4821,0,0
7.9615,19,7.1715,2.0651,2,0
12.4845,7,1.9815,1.2338,1,2
34.1686,-15,3.7572,0.122,0,2
35.8013,-27,1.3368,0.3671,0,2
38.5509,8,6.3616,9.6369,0,2
14.4358,19,7.9455,1.2189,1,2
35.4451,21,6.5675,2.6011,1,1
24.9576,16,9.0338,7.3361,2,0
40.6396,-21,2.797,4.9982,2,0
44.545,28,4.4565,2.464,1,2
21.4786,-18,4.1285,3.8721,1,2
39.3291,1,4.8385,5.6905,1,1
42.0383,-25,7.3645,3.0444,2,2
12.253,26,5.9697,5.1026,0,1
18.3282,-24,6.0958,1.8134,1,0
29.8879,-27,0.2376,3.4503,2,2
26.7496,13,6.7803,8.8272,0,2
24.9833,0,2.9987,7.7676,1,2
42.3775,-9,2.085,5.8317,0,2
8.7707,-20,6.6692,6.2866,1,0
43.7305,-9,4.4877,2.6198,0,2
9.9017,4,9.5761,4.9583,1,0
45.6496,-2,6.893,0.649,1,0
38.5285,-3,3.7739,4.1045,2,0
22.6373,13,8.1714,4.6153,0,1
26.6458,8,0.5222,5.8904,2,1
20.6395,28,7.8812,7.1239,0,2
36.2028,-27,5.9072,1.0547,2,2
20.7989,-16,3.0898,4.3813,2,1
48.1915,-7,7.3197,5.97,1,2
43.1871,-27,4.4586,7.4053,2,0
24.4711,-29,3.573,5.6347,0,0
24.3619,-4,4.3762,6.9147,2,0
47.567,-1,9.5719,7.3634,2,1
16.1579,13,8.2533,8.7652,1,0
45.8409,9,5.5375,9.9731,2,0
28.1221,-1,1.345,6.1601,2,1
46.8785,-14,5.2802,8.9875,2,2
41.929,-28,5.2034,5.5758,2,1
49.079,-3,9.6726,4.9505,1,2
45.7869,17,8.007,9.7397,1,0
30.5167,22,3.7375,8.3736,1,2
25.9965,12,0.6625,4.6093,1,0
36.5328,21,3.1675,3.7084,0,2
33.209,-20,9.61,2.8122,2,0
44.7332,2,5.9518,2.8361,2,1
41.9673,-4,8.6623,2.2865,1,2
23.7563,-2,5.0871,1.7525,2,1
23.686,-17,6.4662,9.1144,1,0
24.1288,22,4.0889,4.2674,0,0
9.7328,-12,9.2064,7.7461,0,2
41.5123,-17,7.3746,4.703,1,0
10.4706,-25,8.7834,1.4694,0,1
34.8293,-3,8.5075,2.0449,2,0
41.7117,14,8.9294,8.6201,2,2
14.2899,-5,0.9268,2.0947,0,1
47.2261,-27,1.9115,7.5992,2,1
31.46,3,6.516,7.7925,2,0
40.605,30,1.6485,4.7513,2,1
32.5613,6,4.7273,1.6644,1,2
40.8001,8,2.4404,6.2854,1,2
