car_speed,orientation,p_x,p_y,road_shape,weather
38.0686,-9,5.5324,1.5454,2,0
38.4094,-30,2.0452,3.6074,0,1
32.6823,-6,8.8308,8.4168,0,1
31.2002,9,3.728,2.4055,0,1
41.4054,12,6.4423,0.5416,1,0
10.4866,14,7.8778,5.7479,1,0
28.7517,10,9.6675,3.1859,2,2
35.4783,13,5.8715,9.267,0,0
30.5817,10,7.8306,0.8484,2,0
28.6376,-26,7.8439,7.08,2,2
22.0347,9,0.1678,7.9054,0,2
40.7188,-9,8.3159,1.5562,0,0
39.3921,-4,1.172,5.5312,2,0
7.5934,20,3.8304,1.6074,2,2
46.5885,30,1.4299,2.8097,2,1
9.7133,-23,0.5587,0.5276,2,1
42.8302,2,9.6771,2.9378,1,2
25.588,22,8.8096,7.3483,1,1
28.8237,25,6.9131,2.3393,1,1
16.6183,-27,2.7962,9.0021,1,0
13.7759,15,0.4886,1.4151,0,1
7.4286,-21,6.9192,6.0251,2,1
8.756,29,3.4852,3.2122,0,0
5.5661,29,0.7882,0.9834,0,0
38.1294,-4,8.5542,5.7187,2,0
8.2195,-3,4.396,9.9084,1,2
19.8014,-12,5.3415,0.0216,1,1
41.1709,-5,1.3982,9.3814,0,1
16.9445,-29,6.5796,0.8448,1,1
10.9551,-3,4.3933,8.9438,0,1
7.4012,24,2.8005,5.6378,1,2
21.6432,6,8.8057,3.3597,2,1
41.1454,-11,6.8834,2.1254,2,2
42.4139,-11,7.5057,7.6012,1,1
24.6619,8,8.3202,2.6005,0,0
31.5115,-21,4.9213,8.6615,2,2
26.8257,-27,6.4185,5.8662,1,1
29.1599,14,6.4608,1.6069,1,0
23.2416,13,0.7603,7.9506,0,2
42.8229,22,6.7273,4.562,2,2
8.7807,-20,1.6116,5.6079,2,0
23.0912,11,8.1747,2.4946,2,0
42.7132,22,2.8155,3.668,0,1
18.4589,30,1.4126,3.3672,1,2
14.4873,18,8.7412,9.5742,1,1
29.7424,-6,1.0569,8.2123,0,2
6.9414,14,4.5342,1.7696,0,0
41.7254,29,0.1277,2.4839,1,1
49.4372,-12,3.9511,4.2227,0,0
9.6695,4,0.7968,2.6085,1,2
7.7024,8,3.8768,5.17,0,2
9.5704,-28,9.6752,8.6704,0,1
43.6309,-21,7.2187,9.8866,0,2
17.9023,-15,2.9136,9.7535,2,0
14.3141,11,9.2046,8.5532,1,1
35.8187,-8,9.3315,6.8335,0,1
33.1045,5,2.4823,6.4712,0,2
7.5486,1,4.8944,8.091,2,1
30.3534,-1,8.745,4.5334,2,2
12.5296,-22,3.7284,2.0339,1,2
32.6293,-13,2.2905,6.4815,1,2
49.9715,-5,7.4682,6.8814,0,2
24.5482,-28,2.447,3.3539,1,1
35.6329,-22,5.5436,7.6993,0,0
21.4998,10,9.8397,8.8139,2,0
11.5982,-19,3.5523,2.086,0,0
34.9964,13,8.1082,9.3048,1,2
47.2765,-18,2.5035,4.5393,2,1
16.1051,22,3.1168,8.6037,2,2
20.352,-3,0.8938,6.6221,2,1
47.1525,3,5.4852,9.7203,0,0
30.9071,-1,5.185,0.4744,2,0
16.2241,0,7.529,8.492,2,2
33.1009,3,5.8012,1.6898,1,2
46.4104,-15,9.0725,5.3297,0,0
26.9325,-3,6.789,2.3403,2,1
48.3722,24,7.8758,2.3053,1,2
8.8716,-16,6.6634,3.4838,1,0
9.8346,-16,6.317,6.2978,2,1
38.2994,26,5.0374,8.1965,2,0
10.2494,-19,8.2083,6.2035,0,1
45.3396,1,6.4066,0.0089,1,1
42.4657,-21,6.7644,9.8232,1,0
21.4196,-5,4.3752,7.7808,1,1
7.7133,1,0.1975,3.8595,0,2
36.4005,29,2.1621,5.4641,0,0
26.2163,-17,2.8334,6.9911,2,0
19.1192,9,6.5175,0.8991,1,0
20.8188,28,9.1341,0.9486,0,2
46.1171,-7,5.9801,8.9904,2,1
10.8901,25,4.4296,3.7611,1,0
28.6807,-23,1.2257,5.5303,2,2
27.2794,-25,7.5715,2.4407,1,2
24.7694,15,8.2755,9.2438,0,0
12.7583,-6,8.6874,8.7693,2,0
11.4413,25,5.7997,9.8767,0,0
27.6484,16,6.1838,3.1756,0,2
13.4918,-8,1.6257,3.6073,0,1
33.9585,30,5.2249,4.8976,2,2
33.7875,15,5.1407,4.012,0,2
39.9803,-22,5.2932,1.079,1,0
19.4433,-22,1.0388,3.1676,2,1
18.7671,16,1.3401,2.2971,1,0
48.4757,-5,7.0977,8.7744,2,0
9.8448,19,6.3745,3.5143,1,1
9.5515,21,7.6959,0.0798,0,0
34.0123,-25,4.7033,3.0003,0,2
17.2968,0,9.535,5.0046,0,0
29.6311,3,2.447,3.6553,2,1
24.5752,-30,0.4443,5.2356,0,2
24.1853,-27,9.5109,2.6972,1,1
31.5585,-8,8.6019,3.8996,1,0
19.1143,-8,3.3576,5.057,1,0
34.9395,5,5.6733,6.1252,2,1
27.2206,-20,1.3165,2.6709,2,2
30.1865,13,2.482,0.2571,0,0
46.5744,27,2.5972,7.1668,1,0
7.5541,15,6.3589,0.898,0,0
43.0012,16,4.7237,6.4234,1,0
15.2443,25,5.6123,9.9854,0,1
10.8633,-10,0.6579,3.5381,1,0
24.7569,-5,3.1499,2.2829,2,2
42.3847,-28,1.671,5.8939,1,1
34.7573,-30,8.1962,7.8452,2,0
31.6559,5,9.1012,2.4786,1,2
22.6509,22,7.6896,9.5198,0,2
37.3846,-19,0.5243,7.1366,2,1
36.2225,19,7.5838,3.6353,1,0
27.1954,-5,5.5327,6.1134,0,2
40.077,-23,2.7255,9.8568,0,2
10.8352,-16,7.3694,9.2852,2,2
10.343,-5,2.6473,6.1002,1,1
26.6374,10,3.3997,1.5269,1,0
32.3143,17,1.4403,6.1677,0,0
39.6916,-1,1.6822,7.1514,2,2
36.8092,19,4.7476,6.5974,0,2
41.4431,21,9.4015,5.3795,0,1
27.9278,12,4.4395,1.9392,2,1
7.2136,9,5.5585,2.1746,1,0
20.5883,5,4.4175,8.8253,1,0
6.4511,29,9.7892,4.7345,0,1
46.1029,26,8.5313,9.4822,1,2
23.94,-16,9.4672,5.4859,2,0
32.6108,-20,7.9467,7.4097,2,1
17.8385,26,4.0482,7.915,1,2
19.3105,5,1.1627,6.9372,2,0
39.4162,8,0.8662,0.0401,2,1
31.0686,18,3.3868,0.0716,1,2
20.3221,10,6.1205,5.5258,2,1
17.017,30,5.8312,3.3439,1,1
12.4679,3,8.4299,2.1144,0,0
39.5701,18,3.6967,1.6049,2,0
46.7891,5,8.6985,0.9356,2,2
