car_speed,orientation,p_x,p_y,road_shape,weather
30.7997,12,4.097,8.4134,2,2
37.0099,-20,2.0725,3.8418,0,1
24.0913,-21,7.1377,4.1934,1,0
9.7023,-19,1.4381,3.6697,2,0
49.2678,0,2.9545,0.7927,0,0
17.9141,-14,7.203,1.6126,2,1
12.554,-21,3.0344,4.0899,0,1
47.8431,1,0.4141,9.1931,0,2
19.34,-3,3.2278,1.4357,1,2
20.5344,-6,7.8833,5.6769,2,1
46.4994,24,8.9657,1.03,1,0
8.74,-2,6.3341,0.7039,2,0
9.3754,14,0.606,3.4664,1,2
15.0007,2,9.1794,0.7203,1,2
27.1362,-21,9.9408,4.5968,0,0
34.9849,-16,6.4197,3.3265,2,2
14.8556,-10,6.0335,0.1562,1,1
12.6043,-6,3.0221,8.1713,2,0
40.9699,-3,0.3193,4.8829,0,2
23.5141,-21,1.0008,5.524,2,0
43.3949,15,8.1379,6.6707,0,2
19.0694,24,5.0899,6.1637,2,0
16.949,13,1.5983,5.3881,1,1
16.8931,-1,7.8603,9.1221,0,2
7.8625,2,8.1657,2.6742,2,1
5.2502,-22,9.7787,2.5574,1,1
28.3787,-5,7.5695,7.4875,0,0
48.4997,-28,9.9157,0.2155,0,0
18.0821,23,5.1242,9.7187,1,2
34.5809,-21,0.2901,4.3292,2,1
41.3006,28,1.1138,4.5236,2,1
8.571,5,3.5868,4.828,1,0
44.8663,13,3.1812,5.0024,1,1
39.1837,23,3.9101,5.8038,0,2
11.9225,-4,8.6362,1.25,2,1
9.0782,28,2.5297,9.5806,0,0
21.9532,14,2.748,4.1826,2,0
33.8432,-8,3.3339,2.8942,2,1
47.9686,1,7.7266,3.8695,1,1
25.9552,-24,4.5796,9.4364,1,0
33.7095,-18,5.6193,6.9507,1,1
26.8171,-11,0.2668,6.5974,1,2
16.8518,-9,6.4305,5.7665,0,1
41.8641,-4,4.9013,9.3547,1,2
19.8283,-7,1.5086,3.8011,2,1
14.7548,-16,9.3915,7.7293,1,0
30.4542,4,4.3136,9.6214,1,2
15.5171,-3,0.35,2.9285,0,2
15.2136,-17,1.3252,0.1299,0,2
9.9138,11,4.7712,2.1737,1,1
15.8693,10,8.5723,3.7143,1,2
39.6854,14,1.507,4.7479,1,0
30.254,-8,4.9027,3.9513,2,1
37.4761,6,0.1267,9.1776,2,2
18.6764,-20,8.5777,2.5151,2,0
34.1571,-26,0.0849,3.8434,1,0
37.6673,25,5.9429,7.1818,2,1
10.99,-21,3.0066,4.0771,2,1
39.6572,-8,2.3993,9.3635,2,0
26.289,0,2.3753,9.8608,1,2
46.3112,-8,0.9334,7.3595,2,2
25.0971,30,0.046,3.8365,1,1
26.2264,12,1.1921,1.3267,2,0
37.6066,9,7.9406,0.0555,1,1
9.7681,-15,3.7234,3.2793,2,0
49.2963,-29,0.8541,9.0002,1,1
35.2979,7,0.0705,3.2164,0,2
7.4071,-17,9.7875,4.172,0,0
13.1885,11,1.6868,1.0072,0,0
5.0703,-11,6.3975,3.8276,0,0
6.39,-18,3.6663,5.0135,1,2
