car_speed,orientation,p_x,p_y,road_shape,weather
41.599,-26,9.7491,5.9953,1,0
28.0434,13,0.6676,6.5481,0,1
35.6295,19,3.1628,9.8393,2,2
29.0623,-25,6.6306,4.4948,1,0
35.9682,5,6.7493,7.527,0,0
34.7139,-21,7.4368,2.685,2,2
36.196,12,6.6739,5.0051,2,0
34.1725,-11,6.468,5.1072,0,0
27.3325,-5,0.4764,1.4852,1,1
33.7211,17,2.1904,7.7013,2,2
44.2658,-26,5.9942,7.4908,0,1
37.4944,-27,8.0824,8.5688,1,0
44.6201,7,0.2709,6.7158,0,2
35.1403,9,1.8922,1.378,0,0
22.4416,-21,8.4063,2.9367,2,1
38.6067,-13,8.5145,7.193,0,2
25.0418,-11,6.4211,6.6397,2,1
34.4956,17,4.5866,4.7062,1,1
24.9053,-3,5.9822,3.7293,0,0
49.8439,23,3.3713,1.2825,2,1
11.3403,1,4.1869,5.3021,2,1
35.1315,-21,8.755,0.7469,2,0
46.7007,23,0.9889,3.459,0,2
29.9672,29,7.7885,4.0069,2,1
20.7802,28,6.76,8.7858,2,0
40.7203,18,6.9867,8.3782,2,2
19.1444,12,7.357,7.2421,0,1
15.5992,-2,9.4087,6.6858,2,2
8.0115,-17,7.7011,1.799,1,2
34.2958,29,0.2642,3.0217,0,2
5.9032,-3,0.5016,0.2208,1,1
23.3915,-16,2.3678,5.6859,2,2
31.3945,-2,2.3324,4.5191,2,2
29.3881,22,4.5787,7.3194,2,1
42.9713,0,8.6066,6.8309,1,2
13.907,28,5.3653,4.2003,2,0
47.6046,5,8.1303,4.5706,0,2
35.9409,26,5.7338,3.2049,2,2
38.766,21,5.2549,0.5266,1,1
20.6819,-25,4.8208,0.9985,2,0
33.3729,22,8.6612,1.846,0,1
9.6664,-13,3.4727,4.8068,1,2
19.9728,18,5.3595,1.136,0,1
27.4819,23,8.1357,6.8299,0,0
37.2783,-18,8.3223,3.1445,1,2
49.4356,-12,6.7437,8.559,2,2
35.5464,22,8.3561,3.1796,2,0
19.3962,-26,4.0919,7.6175,1,1
44.4297,-1,5.2025,4.0748,1,2
48.4275,-29,4.1646,7.2189,0,0
35.7842,-20,5.8746,9.8829,2,1
32.6609,24,7.5139,5.6338,0,2
35.1487,-28,6.9636,6.0639,2,1
6.3512,30,4.2117,6.2888,2,0
35.5052,-15,0.6674,0.519,2,1
24.0938,-25,0.0074,1.0473,1,2
23.917,-21,5.2967,0.7435,0,1
12.0603,15,1.1383,1.8583,2,0
41.9478,28,9.9133,8.7367,2,0
14.8855,-21,2.2159,8.7415,1,1
40.0009,12,7.4727,0.9874,1,2
43.1041,-9,9.1507,6.7417,0,0
14.6956,12,9.121,1.5344,2,1
17.8655,30,1.8672,5.7378,0,0
21.0161,20,3.5159,9.1108,2,1
19.1736,-6,5.8627,6.0045,2,2
27.3722,-22,8.7142,0.2711,1,1
16.4346,4,9.0261,7.651,1,1
19.669,25,9.8251,4.8444,1,2
20.4219,8,3.2737,6.4235,0,1
14.2414,-26,5.7684,8.5486,2,1
5.6498,3,7.1746,2.9633,0,1
29.3331,1,2.2555,2.1838,2,2
12.3091,29,9.6811,0.1778,2,2
44.8212,-16,7.5969,4.7722,0,2
19.0176,29,2.6687,5.572,0,0
9.5285,-1,8.4774,4.6875,2,1
41.8099,22,2.17,3.6852,1,1
14.3505,22,4.3628,4.2709,2,1
41.8355,-3,6.9186,1.5344,1,0
46.4873,-6,3.0757,6.4535,1,0
46.2589,-28,2.5212,8.7244,0,2
16.2211,5,7.5838,2.7274,1,1
26.0373,-21,9.4795,1.2769,1,2
