car_speed,orientation,p_x,p_y,road_shape,weather
34.563,-25,2.4189,4.7364,1,1
38.4603,17,8.4283,8.2134,0,0
17.7053,-29,0.9183,8.9031,1,1
25.9579,-10,0.8974,3.9835,2,0
5.1128,29,0.383,3.3005,0,0
5.8886,15,7.7724,5.3453,0,2
48.8307,-7,2.4512,6.7564,0,2
40.411,-3,2.9463,4.7332,2,2
23.6189,-20,3.336,6.0858,1,0
49.437,3,9.7666,0.1733,2,2
11.0483,-15,9.9039,1.1713,2,0
48.5135,-8,6.4788,2.2468,2,0
40.0099,7,7.6986,7.0891,1,0
32.6701,22,7.3053,9.0544,2,2
32.8503,-29,1.0163,9.5677,0,1
9.1939,-21,1.6462,6.7216,1,1
33.8941,-8,7.7666,3.8071,2,0
26.0628,24,1.7242,6.115,1,1
27.5637,6,0.4569,0.847,2,1
38.3539,-28,2.6063,7.767,1,1
45.4024,-14,5.9686,9.0104,1,2
36.5801,4,6.0118,8.9563,2,1
25.1121,-15,2.9525,8.1485,1,2
11.2667,-11,1.8689,2.5364,2,2
12.11,-6,6.9065,1.3985,0,2
46.4469,20,8.6705,3.272,0,0
42.3149,25,8.1,0.524,2,0
27.6749,21,2.219,5.8554,0,1
6.417,-17,3.8964,2.4424,1,1
29.5965,21,5.2631,5.0001,0,1
39.9959,4,4.4591,9.5538,2,1
38.1756,-11,2.1061,9.25,1,0
25.3834,-3,7.5321,4.2955,1,1
20.1577,15,5.1376,5.3481,0,2
44.5862,10,9.6662,2.3844,1,2
48.3976,-10,8.5685,2.7621,2,0
34.1336,16,1.1371,6.4026,1,1
22.2486,10,8.0341,3.2437,2,2
47.6636,4,8.5277,2.1771,1,1
19.3103,30,2.2415,3.529,2,0
12.0269,18,2.622,4.6238,1,1
10.3797,5,4.7824,5.2734,0,0
10.8734,16,6.0313,5.7116,1,2
24.3468,12,5.4028,5.326,0,1
35.3592,12,8.0998,0.2671,0,1
48.5366,-23,4.8282,8.9862,1,0
33.102,-28,2.5435,0.6488,2,1
14.8924,18,4.8751,5.4645,2,2
48.3999,1,2.3612,0.6587,0,2
10.4165,-4,1.0862,2.2186,2,1
49.1715,3,7.9364,6.2573,0,1
19.4979,-8,6.2808,1.8558,2,1
33.1055,25,4.557,2.2708,0,2
12.4283,20,1.4952,8.7251,2,1
8.3645,23,6.9732,1.0104,0,0
34.639,-22,8.6027,3.9974,1,2
31.5559,0,9.1233,2.2666,1,2
41.947,26,5.6948,6.5867,0,0
29.1806,13,9.3387,4.5068,2,2
47.7684,29,3.7442,7.6357,2,1
45.4072,-11,7.7957,0.2811,0,1
30.2997,20,7.4493,1.2013,0,2
10.1241,9,3.903,6.7887,0,0
29.5962,23,9.7978,9.486,1,0
10.9335,-14,1.6577,1.8208,0,1
13.2687,17,0.24,9.5651,2,2
29.929,-26,3.3581,2.3888,0,1
34.6523,13,8.7933,0.5824,1,1
36.3915,-15,3.3162,2.1039,1,2
7.1571,30,3.8424,2.4869,2,0
11.527,16,5.8802,3.3704,0,1
12.9543,11,0.405,0.7188,0,2
29.5253,-26,9.6824,4.4061,1,1
42.452,-21,9.1474,8.7721,0,0
39.4962,-25,7.6246,0.8815,1,2
