car_speed,orientation,p_x,p_y,road_shape,weather
7.0352,6,2.8272,0.5113,0,2
25.7416,21,0.5117,8.7245,1,1
28.682,-25,2.5704,5.1136,1,2
30.3104,-20,3.8918,1.3634,0,0
27.7894,19,5.3988,5.0287,1,1
10.3293,-29,2.7113,4.8376,1,2
5.3132,-29,5.925,3.9342,0,2
13.1184,-6,6.5625,1.8549,0,1
39.3016,-20,8.1802,7.3038,2,0
33.5232,-17,4.2485,9.204,0,1
39.3848,18,8.7727,5.3761,0,2
23.7676,10,1.1549,3.7221,0,2
36.3608,-26,2.1978,3.0645,0,2
43.7342,18,4.5116,2.8064,0,1
24.7468,2,4.1438,2.0663,2,0
26.162,20,3.3662,0.7313,2,1
31.3249,-20,4.2313,0.481,2,1
7.4684,-22,2.1863,7.1407,1,0
33.3955,4,9.0481,3.3996,2,0
27.7468,23,7.4102,3.5217,0,0
36.9977,27,6.3414,2.8656,2,0
45.7246,-4,0.1358,4.1442,1,1
39.3224,16,8.1182,4.5213,2,1
5.352,-28,5.2708,9.2122,2,1
15.9509,17,0.6552,4.2641,0,0
21.5655,13,9.7646,2.0821,2,0
48.3625,17,8.8479,5.0895,1,1
42.2354,-7,0.4349,3.6308,0,0
23.3073,19,1.673,0.8675,2,0
27.6982,-20,6.6337,5.0472,1,1
32.0518,15,6.3153,2.3534,0,2
44.5148,11,7.1682,5.3681,1,1
11.0148,9,1.4732,8.2497,0,1
16.2455,-27,8.3633,9.563,2,2
32.8158,14,7.4207,0.9915,1,1
45.6543,19,3.1582,5.351,1,0
34.7433,-21,0.1239,5.6126,0,2
5.8097,-24,0.2305,8.6387,2,0
41.8732,-25,5.4709,0.2645,0,2
30.325,-11,8.8116,1.3625,1,0
44.9479,-4,7.2119,8.4379,2,1
46.8081,-15,4.9077,1.9442,1,0
24.1384,-18,1.2603,8.5542,2,1
19.6174,-29,0.5339,7.2494,1,0
29.3096,-6,1.2705,8.9758,0,0
26.3107,16,0.666,4.3699,0,0
20.3921,26,6.5362,3.3903,1,0
34.1463,-22,0.071,4.4956,2,2
17.3437,18,5.7373,3.2617,2,1
14.2023,-23,7.9438,8.756,2,2
33.8296,12,0.5953,4.9436,0,1
22.7112,-27,8.3599,0.5409,0,0
14.486,2,4.8955,5.718,1,0
32.1593,6,8.5283,4.3472,0,0
13.1649,3,2.6376,1.1642,0,0
45.023,-6,0.2016,4.4588,2,1
44.5383,-17,3.3684,0.3538,1,1
18.6982,-17,8.4616,7.6577,0,1
19.9199,26,6.2006,2.5023,1,0
36.7233,-30,4.2184,7.8493,2,1
34.8729,-3,1.5691,1.5817,2,0
13.0589,-17,9.103,1.1795,0,0
42.2686,-23,4.3589,3.0507,1,2
25.4254,1,0.115,2.0184,1,0
31.8624,4,0.9502,1.4287,2,1
11.1496,18,5.9438,3.3946,2,1
8.0357,26,2.5673,3.1044,2,2
36.9001,-20,6.4699,1.1452,0,2
16.1199,11,8.052,8.3103,1,2
32.5094,9,4.1366,7.8357,0,0
34.3942,13,0.7199,0.3106,0,0
28.3048,8,3.3885,2.6793,1,2
49.9204,7,0.3127,7.6994,1,1
34.603,3,5.897,3.4813,1,1
7.0972,15,1.5633,5.8447,0,0
11.987,16,4.9093,2.3604,1,1
10.9827,-22,9.6528,5.4706,1,0
41.9838,-24,8.3336,6.6476,0,0
14.2884,-12,2.6846,4.8234,1,0
18.4738,-2,2.6035,0.9544,1,0
24.6703,-25,9.0447,4.499,2,0
39.5088,-2,2.2604,3.3452,0,1
7.769,-18,4.1589,5.8807,2,0
45.4664,5,4.9307,3.609,1,1
5.9595,-21,9.8424,8.2242,2,2
18.8157,20,3.1404,0.7853,0,2
40.8352,4,0.4551,1.2311,1,0
28.4778,-12,1.7398,4.3956,2,0
8.2969,-10,3.8213,2.1493,2,2
36.2261,2,4.9793,8.0749,1,2
49.3981,22,6.8758,0.9092,0,0
29.5719,21,7.2241,2.8299,0,2
22.859,-7,4.4257,5.0688,1,0
35.9009,27,4.3499,3.4366,0,2
28.3052,13,9.0415,9.1122,2,0
26.9815,-1,4.7441,7.2876,2,1
17.082,-27,6.5281,9.1242,2,1
34.8573,-13,9.6261,8.1157,2,2
12.4065,9,3.0629,6.0813,2,0
28.309,26,0.3825,0.8111,1,1
44.3897,-8,9.8925,4.4209,1,1
6.2867,-8,0.0974,5.6784,0,0
44.2173,-17,3.3751,9.8461,1,0
29.342,-24,3.5623,7.5288,0,2
46.0466,18,0.9058,1.2404,1,2
28.5532,-29,2.8229,8.6741,1,1
36.1844,11,2.9153,8.4328,0,2
44.2697,-4,9.5634,3.4816,2,2
6.5364,-13,1.3485,5.8064,2,2
31.0136,-13,5.8629,6.7992,1,2
7.9781,-3,4.8871,7.8156,0,0
6.9868,-15,9.9748,7.7705,2,2
19.88,-24,5.5768,8.9543,2,1
19.9791,-28,0.9274,9.5786,2,0
21.2454,-28,8.4543,7.4301,2,2
38.5099,0,1.931,5.0661,1,1
42.6682,7,8.1714,7.4097,0,2
11.2961,-3,1.4813,1.8821,2,0
37.1088,5,9.3142,6.3022,1,2
39.4082,-29,1.5087,1.6121,2,0
37.0689,6,5.4546,7.8432,2,0
7.8715,11,4.6083,2.3736,0,1
16.6166,5,5.5789,8.4126,2,2
32.6846,3,8.6342,2.118,1,0
30.5519,14,7.0232,8.7673,0,1
49.0309,11,6.0187,6.6879,1,0
12.8111,5,7.5905,0.4088,2,2
34.6468,27,2.4208,6.383,2,0
35.0593,13,5.1685,0.2147,0,0
26.1416,-24,4.8318,1.0442,2,2
29.7915,-12,8.4145,5.464,1,2
6.6716,23,5.6515,2.2947,1,0
14.0013,-29,0.5968,6.6929,2,2
41.8292,25,1.8661,9.8682,0,1
15.6018,-18,8.7322,2.3134,1,0
24.3566,-24,1.3869,7.8465,0,0
32.313,7,2.8604,6.9082,0,2
6.4718,-21,7.7371,2.5328,1,2
7.1928,-1,7.8982,3.0828,0,0
48.7466,-21,3.8665,2.4724,2,2
39.1004,-24,5.5118,7.571,1,2
44.1886,0,0.2514,6.6802,1,2
20.1169,-6,4.2381,4.0663,2,1
34.6904,19,8.6797,5.5188,0,1
7.347,-2,0.6162,5.5118,1,1
40.6524,-5,6.8789,2.5566,0,0
38.418,-24,7.8553,3.0529,2,0
13.82,-2,7.3619,0.985,1,1
12.4597,12,8.3711,0.3182,2,2
39.4274,24,1.4703,5.2369,1,0
46.1151,1,2.5168,8.2327,2,2
13.8433,-10,0.0586,9.6595,2,2
22.8346,-5,6.7481,9.0761,2,0
14.463,1,7.8385,8.6371,1,2
15.4031,-22,3.0963,4.0628,2,1
10.0694,29,6.7851,7.774,2,0
16.208,8,2.9599,6.1253,2,2
10.5012,22,7.0326,2.6188,0,0
45.1471,3,6.1079,0.7159,1,2
29.3989,11,5.382,7.5746,1,2
29.7562,6,4.4948,0.886,2,1
36.897,7,8.9345,6.3041,0,0
17.8706,-20,5.5584,6.1058,0,2
14.3008,2,2.6701,0.3703,0,0
27.0203,-4,1.2769,8.0717,2,1
27.9825,9,8.8721,7.749,1,0
5.4777,15,2.4045,1.9804,2,2
34.8585,-30,3.1347,6.2335,1,1
8.4286,-29,5.6247,7.3768,1,0
18.3822,-15,4.4874,5.2782,0,2
24.7882,25,5.1607,3.9724,2,0
25.6519,3,6.1982,0.4452,2,2
11.5291,2,4.1203,0.3304,0,1
18.0822,-13,4.786,6.061,1,1
26.574,23,2.9673,4.9353,2,0
48.8062,-26,2.1853,3.1787,0,1
24.8992,24,0.4264,5.1196,0,0
18.1453,25,6.6425,2.4771,0,0
41.0501,6,9.6584,9.2281,2,0
38.1891,18,1.9048,7.6212,0,0
8.0062,-16,6.4368,1.9477,2,1
41.9406,-10,1.0334,6.1323,0,1
27.0139,-20,8.0005,6.368,0,2
14.7163,-12,6.8364,4.04,0,2
13.6706,27,2.0928,8.8727,0,0
22.6906,30,9.9408,6.0458,0,2
33.2203,-3,7.6413,6.3524,1,1
36.9278,-15,4.3056,0.8413,0,1
6.2671,29,2.4875,0.1993,1,2
9.6466,4,7.8295,3.754,2,2
40.8314,-18,1.2708,5.3367,0,0
16.1406,14,7.03,7.8984,0,2
14.9349,-17,3.6471,8.8994,2,1
25.6215,10,4.1191,7.0079,2,1
33.7085,3,8.7445,8.2065,1,1
28.1593,-26,3.3867,6.1802,0,1
40.7268,5,2.7514,5.4642,2,0
18.0297,1,7.5314,8.7393,1,0
40.3585,-24,1.8,6.3492,0,0
45.3131,-17,5.2955,8.2134,0,0
26.4643,12,9.2228,7.6122,0,0
42.302,-5,9.5396,3.7696,0,2
16.0488,-14,3.2905,3.6623,0,2
19.2626,15,8.7933,2.0303,0,1
35.7995,15,8.9338,7.0614,2,2
19.7861,24,4.551,8.9537,0,1
13.992,28,7.2925,7.6018,1,0
38.0185,-20,8.3242,4.2697,2,0
23.6934,19,7.3477,0.7722,1,2
