car_speed,orientation,p_x,p_y,road_shape,weather
12.6759,-8,6.0599,4.2604,0,1
18.2105,-7,5.3182,8.0209,1,2
35.1777,-23,1.086,6.4857,2,1
38.1698,2,4.6707,7.2493,0,0
49.0011,-22,4.6524,0.4252,0,2
19.2243,-8,7.1955,2.809,0,2
45.767,28,0.7654,1.8577,0,0
11.5972,-14,0.5019,7.2821,1,2
37.1531,-22,8.1234,6.7848,0,2
24.1078,1,2.936,9.5768,1,0
28.1286,-1,0.034,9.467,1,1
7.2679,26,9.3361,4.1846,2,1
7.4083,-19,4.6112,9.7457,2,2
39.7777,14,3.4404,7.7253,2,2
10.3237,13,4.2187,8.7894,1,2
41.7099,-6,6.0335,6.916,2,2
5.0363,-22,2.275,8.2178,0,1
44.8051,-7,5.4326,8.5376,0,2
48.297,13,4.6922,6.1034,1,1
43.9641,8,3.5795,7.4835,2,0
45.5018,-2,8.2323,1.7648,0,2
33.2458,19,1.1105,4.0426,1,1
23.665,-18,7.2,8.7584,1,1
11.2645,26,5.8548,8.0943,0,1
36.354,-1,6.1875,3.7467,2,1
7.4549,-22,4.5648,4.7511,0,2
5.6973,24,2.2226,1.507,1,0
20.9727,-23,7.0188,0.5772,1,0
18.0515,4,6.4125,2.3315,2,1
8.3826,-14,5.1695,6.0428,0,0
20.8981,9,9.0477,3.2012,2,2
46.9215,-12,0.0212,3.429,0,0
5.6155,27,2.6946,7.8477,0,1
22.0986,-20,6.2837,7.8066,2,0
45.3899,-16,6.1744,5.7288,0,0
17.2302,30,4.0921,0.7108,2,1
21.6663,3,5.6607,4.7599,2,2
12.6021,17,2.9356,0.9904,0,1
26.3416,13,7.2146,2.309,2,0
34.7043,12,1.5917,6.5171,0,1
45.3865,-26,7.2241,0.0621,2,2
30.4324,-27,7.6487,2.8812,1,1
24.2958,-30,1.6481,1.4209,2,2
22.1445,-16,4.008,7.6784,2,2
19.5615,-9,7.302,6.6432,0,2
12.4931,0,7.648,3.6826,2,0
31.9014,-11,9.6447,8.0084,1,2
27.4358,-25,1.8668,6.169,0,0
30.3033,12,3.9253,7.9316,1,1
7.1585,6,7.4861,3.7981,2,0
10.4465,9,0.3074,3.5926,1,0
39.5868,30,1.7692,6.8089,1,1
7.3637,-18,9.7626,4.7792,1,1
47.3655,-21,5.1557,1.7639,0,2
45.6969,10,2.7796,9.7704,1,0
48.8102,-25,5.8398,9.6724,0,2
42.0782,5,2.6858,0.5899,2,2
31.8765,-8,4.3099,4.9274,1,0
8.9112,-5,5.5902,1.6736,2,1
36.4915,-22,4.4188,4.7206,0,2
40.3954,-9,0.7544,4.4066,1,1
12.9726,26,0.8038,1.0796,1,1
46.3642,-15,6.3179,7.5286,2,1
17.386,17,0.9408,0.6684,0,2
46.119,2,8.1553,2.4235,1,1
15.9657,-19,4.3442,8.5819,0,2
22.803,-5,2.4058,9.6731,0,0
41.0671,-17,5.6467,8.2965,0,0
33.0573,-2,1.9834,9.079,0,1
29.7009,2,5.5352,7.835,2,0
40.8467,30,8.8618,4.0202,2,2
5.8465,-1,2.9354,1.3101,2,2
47.8732,-18,1.1047,6.8995,0,1
11.6162,12,0.0157,3.7226,1,2
5.1059,12,6.3896,0.9876,0,0
45.7984,23,0.1745,1.6796,0,2
47.9277,-14,7.9515,7.6726,1,1
14.6099,-26,3.1983,7.9834,1,2
46.188,15,8.1622,8.2105,1,2
5.1327,1,6.6135,7.3938,1,0
13.6001,1,9.1954,0.0044,0,1
44.651,-7,6.9143,2.9202,1,1
40.3593,4,5.5899,2.6667,2,0
48.4029,26,6.4369,5.9365,1,1
30.1745,18,8.883,8.6069,0,1
19.5125,-7,9.2888,0.3499,0,1
38.4481,3,4.6085,8.6586,1,0
32.3658,19,1.1388,4.7616,2,2
19.2557,12,2.2644,4.5911,1,2
30.7826,-4,0.9079,5.364,1,0
40.7315,17,5.6285,1.8389,1,2
27.4529,28,9.5963,2.7917,0,1
47.2738,-21,6.823,2.0046,1,1
39.2524,-21,8.7989,0.1311,2,2
35.3127,-18,7.6457,8.7999,0,0
36.5581,-11,7.7044,4.8708,2,0
47.628,2,7.5531,6.1568,1,0
38.858,-16,4.2767,6.0722,2,0
43.1368,-8,2.3666,0.4433,1,2
5.6357,4,4.367,7.8363,1,0
47.0729,-21,3.3913,2.1606,2,1
11.8056,27,9.1184,1.1703,2,0
11.0451,20,6.1721,5.6826,0,1
36.753,-7,2.9192,8.6159,0,2
9.1027,13,5.5802,3.2556,0,1
39.3527,-28,0.3292,7.7031,2,2
49.2125,4,3.0446,9.415,0,1
45.7034,0,8.2664,3.2201,1,0
15.18,4,8.4323,7.2114,0,0
21.2918,-12,9.5252,2.3369,1,2
31.6182,-11,1.3133,3.0141,2,1
36.5463,-13,8.4323,4.0286,2,1
