car_speed,orientation,p_x,p_y,road_shape,weather
48.4813,-4,8.2026,3.4291,2,0
11.7776,18,3.3795,3.8617,2,2
10.4466,1,9.4334,6.5836,1,0
12.6009,-5,7.0624,4.0113,2,1
43.3488,25,4.7922,3.4012,0,1
7.1899,4,6.9626,8.9919,0,2
7.1412,7,3.4032,3.4586,2,0
11.0015,-1,1.0769,2.7597,1,0
33.5474,13,5.835,6.0549,2,1
5.5418,30,4.0609,2.6942,2,0
38.2257,3,5.1484,8.9065,0,2
19.5094,24,1.614,4.6508,1,2
27.444,-16,6.2298,3.9701,1,2
10.8368,5,9.8228,4.3415,2,1
27.8011,-7,3.3389,4.6685,2,2
27.5103,1,0.6787,4.146,1,1
28.7405,-11,6.7379,5.5748,0,1
12.0711,17,7.7075,9.4963,2,2
23.5077,14,0.9213,1.3473,1,1
34.0534,6,8.1025,6.448,1,2
43.6457,15,4.9066,9.8278,0,0
30.923,-11,1.3587,1.614,0,1
32.6627,-30,8.5359,5.1045,0,0
26.0083,25,7.3742,2.2853,0,2
43.9131,14,7.1025,2.9117,1,2
31.394,9,1.0804,6.9281,1,2
21.8829,0,8.3043,7.7653,2,1
5.2776,10,1.6355,3.5749,2,0
5.8137,30,0.8745,8.4104,1,1
5.5993,25,3.6092,8.6375,1,2
39.6928,-1,7.42,1.7881,1,1
26.0148,-5,2.1822,1.1332,0,0
29.2853,-15,0.9652,6.5269,1,2
33.1276,-9,6.2303,7.9291,0,1
6.2759,10,5.0243,0.7485,2,0
16.8745,27,1.6494,6.1044,1,2
6.1786,-16,3.221,0.8543,2,2
10.9017,-6,8.6286,8.8506,1,2
43.9508,9,4.847,3.5936,0,2
46.5154,13,8.1008,5.5133,1,0
36.9194,6,5.2803,2.8633,2,0
12.1629,13,2.4735,8.3061,1,1
18.7583,-11,6.2095,0.4962,2,2
7.3775,-23,8.799,8.505,0,1
41.9497,-22,4.7014,2.0694,0,1
44.3509,-22,0.738,5.6992,1,2
39.0201,-27,8.0616,4.9358,2,0
49.9364,-3,6.4972,5.7036,1,2
23.5074,20,6.4877,9.1837,1,1
32.3571,24,8.9723,2.9585,2,1
23.4543,-3,2.2737,8.0996,2,0
39.159,-14,7.2952,3.5299,2,0
32.9788,15,7.0635,8.8316,2,1
32.3127,-19,3.3787,6.8232,0,1
13.9544,-12,4.5008,0.6712,2,0
42.3652,-29,9.031,0.5366,2,2
10.6488,-25,0.9936,6.7941,2,1
41.5713,-3,3.3204,9.3561,0,1
8.1499,-5,1.3597,9.5684,1,1
23.0314,16,8.3375,1.2682,0,2
28.9836,15,4.015,2.7703,2,1
35.6054,18,5.2241,2.6767,2,1
9.0815,-19,1.0011,7.8225,2,0
32.27,-5,5.2096,3.9971,2,0
24.3667,5,2.9215,2.0935,2,1
7.627,-6,5.6571,3.8431,2,2
14.1319,-10,6.9049,6.3805,2,1
49.1315,6,5.2752,2.412,0,2
42.9178,-10,5.214,4.808,0,1
12.2956,7,9.7712,0.2872,1,2
27.9226,-13,2.8875,1.224,1,0
33.7586,26,1.3992,3.6908,2,0
13.0728,0,5.1578,4.2517,0,1
20.5651,7,3.0236,6.7326,1,0
34.8317,7,1.839,5.0899,2,1
34.1694,-20,3.4672,5.3311,0,1
12.8577,15,2.9128,7.2508,2,2
41.905,-14,8.3569,0.666,0,2
6.1953,15,7.9578,0.879,2,2
35.106,-14,9.0022,5.5901,0,1
42.1946,-27,1.4262,1.3773,1,2
35.8123,0,7.2867,4.3016,0,0
37.8452,-11,0.5943,0.2945,2,2
18.7326,2,1.9991,6.1097,1,0
18.6465,14,3.4012,1.9914,1,2
48.0515,-11,6.234,5.1198,0,2
8.5909,24,9.9428,8.5931,1,2
34.0002,14,4.5001,0.5831,1,1
44.8708,-27,4.9513,7.1806,1,2
32.8067,11,1.2096,2.7785,2,1
49.653,-30,1.2229,9.6017,0,2
5.0338,21,6.9365,8.8486,2,2
9.8523,8,2.8892,3.8252,2,2
12.6077,16,5.212,5.9391,0,2
32.8556,-23,6.6248,9.4961,1,1
37.171,-12,3.932,8.4414,0,0
48.3534,-17,0.4323,6.851,0,0
21.5949,-14,2.9285,8.2929,2,1
7.7694,27,1.8035,1.4047,1,2
31.0924,11,1.0461,4.325,2,0
37.181,-16,7.8563,8.1111,2,1
