car_speed,orientation,p_x,p_y,road_shape,weather
40.0621,-27,5.8444,0.1081,1,2
39.6852,-17,8.2726,0.0787,2,1
31.0118,8,2.0437,1.1715,0,1
47.7911,-23,1.5224,0.29,0,0
28.1661,-21,9.5821,6.0473,1,1
21.4306,-22,3.5657,5.7883,2,2
17.6693,-5,5.5349,7.3783,2,2
16.5138,21,2.3485,5.6029,2,1
25.7114,6,2.492,5.2701,2,2
5.9024,-12,6.1798,6.025,2,1
45.2818,-13,4.2691,1.7695,2,2
35.4817,-18,7.4856,0.018,2,2
33.4942,-3,2.7257,7.925,0,1
35.2046,-3,6.7576,5.8911,1,0
19.9036,3,5.9625,7.6985,1,1
35.9598,-12,1.0613,4.5145,0,0
45.168,27,5.4175,8.1333,0,0
16.1015,19,5.7843,2.3452,1,2
37.1539,-19,3.9928,3.3191,0,0
20.9845,27,1.6626,6.9682,0,2
6.8507,26,5.2525,5.7015,2,1
19.1903,15,2.703,1.1241,1,1
43.6908,30,2.8595,8.775,0,0
21.5112,1,3.3717,9.549,2,2
25.6734,25,0.7777,6.6445,1,0
18.1819,24,8.4593,4.6062,2,0
40.1101,9,8.4488,9.737,2,2
35.4561,-5,8.5158,1.3748,2,1
23.3189,24,4.8129,5.7959,0,0
11.284,14,9.2985,5.9493,2,2
21.0215,0,2.8703,7.8819,0,1
7.853,0,2.0372,1.7047,2,1
45.4782,22,6.7262,8.423,0,2
31.9876,26,6.6961,0.1028,0,0
43.6296,9,2.0159,0.2271,2,2
33.233,-3,5.972,3.7175,1,1
9.5546,-1,8.1962,9.0452,2,1
44.5492,-23,1.97,1.7255,0,2
25.9872,15,9.2467,9.3257,1,1
22.4564,25,2.5584,6.0129,1,0
19.3982,5,3.7968,9.5315,2,2
8.4312,-28,2.636,5.0434,0,1
38.8041,-16,7.4126,2.3741,2,2
9.929,-8,9.288,2.6861,2,0
28.4385,-1,6.5976,1.6325,0,1
30.3978,21,3.0434,8.0373,2,0
29.4502,2,8.0909,2.2231,0,0
14.2501,30,2.9454,9.9722,0,0
28.7763,-29,0.8554,3.9318,0,0
38.7801,30,3.9617,3.031,2,2
40.2335,-24,4.5557,6.7841,0,0
48.1218,-1,6.4935,0.6533,2,0
28.2732,21,7.2913,3.5593,2,2
21.4694,-29,9.9473,9.9475,2,0
33.4654,10,9.2227,7.3726,2,1
18.4546,-2,0.4019,4.1512,1,1
34.0164,-9,5.5924,6.249,1,1
42.8955,11,2.6394,2.4043,0,2
48.0174,15,3.726,1.1169,2,1
31.8922,-23,6.194,4.3966,0,0
11.681,0,5.2197,5.0743,2,2
36.7193,-7,4.5168,2.0284,1,2
23.9818,-4,9.4551,1.3071,1,1
12.1024,-8,9.8923,3.5569,0,2
41.8176,9,6.8949,6.2079,1,1
30.3043,-26,8.4732,7.546,1,0
9.4726,19,0.5808,5.2143,0,1
45.7999,-27,2.9089,2.3139,1,1
39.8929,-26,3.5567,7.4639,2,1
27.918,-22,4.4655,8.7305,2,1
49.1066,-10,0.1274,7.2016,2,2
36.3081,-7,5.6109,5.0876,0,1
7.4576,21,3.5005,6.1594,0,0
7.5564,23,1.5946,9.1934,1,0
26.456,-3,4.5166,1.1095,1,0
18.8173,-25,0.9693,8.7316,2,1
34.4073,-4,9.332,9.4519,2,1
42.0413,26,2.4699,8.0596,1,1
44.7121,-3,5.4755,3.012,1,2
30.2415,-3,9.9331,8.0157,0,1
45.1159,19,9.277,3.4947,0,1
22.7474,14,1.631,5.6587,0,1
9.3737,23,9.0029,7.3001,1,2
36.8501,9,1.4048,8.3812,0,0
21.8943,25,0.0092,6.2522,0,0
10.4418,-25,7.2907,0.204,0,1
33.8649,10,2.6856,5.1576,0,1
20.5592,0,1.6689,3.9291,0,1
14.3106,12,1.365,6.0192,1,2
39.4823,4,7.9938,7.1026,2,0
16.6898,-14,6.9005,4.5837,1,2
26.4502,27,5.7048,1.6771,2,0
38.7996,-19,0.6328,2.889,0,1
31.3195,-6,9.4582,4.9437,1,1
5.7755,26,4.2432,7.7173,1,2
27.1553,23,4.5441,1.441,0,1
16.7294,-29,4.6591,5.4738,1,0
18.9135,-12,2.8733,1.8127,0,1
19.0651,14,3.8246,0.4923,1,0
11.9269,-27,6.9507,5.8071,0,2
6.7858,7,3.9066,4.1391,2,2
20.7203,23,0.0016,3.4472,0,2
38.9282,-16,7.8802,9.6325,2,1
20.6537,-10,2.8288,6.4157,1,0
16.2077,-7,7.0307,7.8422,1,1
18.6848,21,9.2586,6.174,0,1
32.2018,-11,7.3889,7.6346,2,2
39.2388,18,9.9108,7.4502,1,2
13.2557,-23,2.7757,1.2092,0,1
20.3648,4,0.704,8.8241,1,0
