car_speed,orientation,p_x,p_y,road_shape,weather
5.6674,23,8.5547,1.5392,2,2
6.5117,-24,0.3251,8.0233,2,2
19.9604,5,8.8514,3.8362,2,0
6.1134,2,5.4053,2.9869,1,2
35.2545,-6,4.2848,2.8268,1,2
16.7617,18,1.5081,2.9214,0,2
25.0915,-23,5.6345,1.9384,2,1
22.7942,12,7.5582,7.8374,1,0
37.7634,18,5.0723,7.8822,2,0
15.9134,-22,6.7848,5.8575,1,2
11.6489,1,5.3532,9.7191,1,2
22.2,22,1.4872,9.3162,1,2
31.4079,-24,9.4856,1.8327,0,0
33.1475,-12,2.9033,9.318,0,0
40.6561,-2,0.3712,4.6198,2,2
28.5838,7,0.0256,2.1782,2,0
14.4617,14,9.9296,7.2952,0,0
17.9469,8,2.3257,3.7298,0,2
21.3878,-9,6.6058,3.0401,1,0
16.5855,-29,5.3505,8.3696,0,0
40.4675,4,8.7623,1.6581,0,2
8.0962,-13,1.7467,6.3715,0,2
42.1433,-9,7.4103,6.0661,1,1
22.6177,-21,3.2272,8.4817,1,0
35.4409,14,5.6241,5.2913,2,0
22.5791,-4,4.5553,0.4041,1,0
16.7946,14,1.7147,0.9581,2,2
41.1817,7,0.2592,5.6255,1,1
7.1393,29,2.3477,5.6725,1,2
24.1239,27,2.716,5.8075,2,1
9.8507,19,9.4083,0.8801,1,0
8.594,-28,2.0665,1.8261,2,2
33.5246,10,2.1172,4.0394,1,1
22.5565,16,2.6715,0.6555,1,0
28.2251,-19,5.334,8.9156,0,0
7.07,-16,4.6196,7.2365,2,1
48.2384,-15,0.7011,0.4601,1,1
45.5633,22,6.6025,8.4509,1,1
7.0679,17,1.0447,0.1343,2,1
43.4775,8,6.0903,0.0316,1,2
33.6782,4,7.9836,4.7495,2,0
41.6284,-14,5.4045,5.3808,2,0
39.8645,-6,8.4662,2.4351,1,2
18.6396,-16,5.6609,4.4394,0,0
15.3704,-25,0.5071,4.759,2,2
5.2439,22,9.5343,3.2871,2,0
44.3218,25,5.6919,7.4818,1,2
20.4918,23,3.1585,5.6559,1,0
38.9735,10,9.2544,4.6438,2,1
27.439,8,2.0478,0.0259,0,1
48.4522,-9,3.9936,4.1047,1,0
19.3173,29,6.9705,2.0877,2,2
42.4444,-13,3.7895,8.5431,1,0
7.489,24,3.6341,8.112,1,2
10.6826,-2,3.1952,5.3105,0,0
15.6658,-27,9.6316,6.2837,2,1
26.1056,23,0.0394,4.4428,1,0
45.4887,-26,6.2592,3.3705,1,0
40.4817,-17,5.2089,7.0452,1,0
35.2951,-24,3.3057,3.5542,0,0
9.583,4,6.7636,2.7931,2,2
37.006,-14,5.1665,9.008,1,2
19.5634,16,8.9675,3.9014,1,2
12.426,-1,6.0329,5.5654,2,1
7.8844,25,4.3407,1.6231,2,2
14.0705,-3,8.3806,6.6875,2,2
20.0661,22,4.8366,1.3295,0,0
27.1152,25,1.0329,5.424,0,0
34.4117,30,5.2012,4.8905,0,1
49.7357,14,1.744,4.1114,0,2
19.0956,-10,2.8799,5.6805,1,0
41.1976,12,5.1131,8.0146,1,1
6.4709,1,5.9279,2.8026,1,2
20.4436,-29,7.7192,7.6374,2,1
28.1068,5,0.3422,4.906,1,0
26.7902,26,9.5262,4.1094,1,1
16.2519,-4,2.5453,8.2083,2,0
18.7465,15,9.0775,4.5105,0,2
40.9142,-5,3.7558,5.8651,1,0
35.5027,21,7.7116,7.8362,0,2
48.4031,-3,2.6609,6.5578,0,0
14.5993,-21,2.1182,7.1527,2,2
43.4779,10,9.4628,0.6848,2,2
49.7446,-20,9.7897,7.2459,0,0
16.1376,-2,4.1148,4.5282,2,1
10.1597,5,4.6286,6.8123,2,1
9.9664,-1,6.2663,3.0613,1,0
49.7435,4,7.6236,5.3912,0,1
46.3314,-4,9.3026,5.7882,0,1
42.5114,6,7.9406,3.2709,1,1
16.4862,-4,1.9621,7.5955,0,0
14.7843,25,9.7087,7.5886,2,0
5.323,-18,3.1686,0.093,2,1
15.2799,-14,7.2888,4.1799,1,2
21.638,27,6.7391,8.7677,0,0
15.8822,-6,0.9076,7.2686,1,1
12.9008,3,4.8389,4.8906,2,2
15.1199,7,3.3052,9.729,2,0
32.9648,24,5.0075,8.7551,2,0
45.013,20,3.5625,3.6741,2,1
46.6003,11,1.1352,6.311,1,0
7.1806,-9,0.6204,7.5063,0,2
40.3483,-4,0.423,3.662,2,2
47.4143,-20,9.0776,4.5359,2,2
28.7159,-22,5.2932,2.375,1,0
38.5693,18,1.0449,7.28,0,2
29.9752,8,5.0799,0.2212,0,1
19.5611,30,2.994,8.976,0,1
12.6481,5,3.3484,9.6382,2,2
46.3478,-9,4.3794,9.7484,2,1
25.038,28,4.4379,7.0312,0,2
36.7479,17,9.5178,8.1299,0,2
27.856,-14,1.0268,2.5338,2,1
15.6008,30,0.1966,8.4273,2,1
23.9242,-4,3.4711,6.1652,2,0
22.0135,-9,0.6397,6.9765,0,1
13.7774,-23,5.4166,2.0984,1,0
42.85,3,2.8444,7.6034,1,2
45.0266,16,1.5353,4.2759,1,2
38.8669,28,7.6598,9.1942,1,2
8.1326,-11,0.874,3.4221,2,2
33.1312,-23,9.45,4.328,1,2
17.5569,-3,3.819,7.7613,1,2
20.7742,4,3.7607,2.3098,2,1
33.6957,-4,3.2323,3.9027,0,2
