car_speed,orientation,p_x,p_y,road_shape,weather
16.4327,27,8.0092,5.6183,2,0
27.0684,-20,0.8884,1.8517,2,2
10.0419,-5,8.7848,9.9349,0,1
9.0308,10,4.3309,4.6359,2,1
29.9765,-1,8.8382,9.4473,2,0
31.2865,-8,3.3348,2.3294,2,1
40.7468,-10,4.0253,3.335,0,0
20.9412,13,5.9418,0.2228,1,0
40.1559,-16,0.6845,0.2017,2,0
43.5569,-17,2.8593,7.0631,0,0
20.401,26,6.7119,2.5235,0,0
41.5668,29,8.9196,1.2669,0,1
24.2166,-1,6.8836,7.3078,0,2
42.8256,-2,3.4487,3.3155,2,1
23.8655,-29,1.5806,7.9571,0,2
41.3428,-1,4.7603,4.1706,0,1
39.0458,11,4.1445,6.7065,2,0
36.8936,0,2.0477,1.8115,1,0
36.5769,-22,1.401,6.8258,0,2
48.0632,6,0.9273,9.5185,1,2
29.3336,9,8.552,5.3702,2,2
30.5598,-14,6.7498,8.7736,2,1
28.0872,20,6.1488,4.992,2,1
39.7158,-7,5.6735,9.5375,0,1
13.7695,-19,8.2023,3.5653,2,0
11.4098,21,7.0464,2.2254,0,1
47.5868,-10,9.0093,0.5636,0,2
43.9096,25,2.3936,8.2031,2,0
48.4357,2,5.2945,8.1807,2,2
39.7379,-26,9.4172,4.5423,2,2
22.9671,-17,3.4929,7.0088,1,2
6.3035,24,9.2509,4.3959,2,1
49.0128,-29,2.4637,7.5138,0,1
18.4973,-23,0.0413,3.2983,0,2
33.6331,4,2.6911,4.1736,2,2
5.451,-29,7.0421,7.1604,1,0
30.7968,7,6.4937,1.9753,0,0
37.9056,4,1.8586,3.4562,0,0
10.8133,1,4.0613,4.3742,2,1
46.2457,-4,9.8216,1.775,1,0
7.73,-5,0.5852,0.4735,2,2
14.5725,22,2.049,0.7321,2,1
28.159,-11,8.1934,5.3418,2,1
32.0602,11,4.8009,0.0894,2,2
33.3093,23,0.5683,2.379,1,1
46.3102,24,9.8719,8.5685,2,0
12.16,-6,2.2475,9.8496,1,2
11.9466,-4,6.1386,3.989,2,1
6.1147,-8,3.4412,0.041,1,0
34.5136,-21,5.1461,4.1489,1,2
45.3682,-23,0.9458,3.9846,1,1
31.2368,-14,4.3015,9.0178,2,1
42.7518,-11,1.8071,3.6928,2,2
6.7502,4,9.136,0.7757,0,0
15.6195,8,3.4939,1.6472,2,1
43.8807,-11,3.9253,2.0496,2,1
13.2387,28,0.2973,8.8172,0,2
37.973,16,8.7085,2.2714,2,0
47.5694,10,5.9774,5.2238,2,0
17.33,4,2.2145,0.3803,0,1
37.0237,29,7.3809,6.8156,2,2
46.539,-13,6.8356,9.4727,1,0
19.3283,21,9.8682,3.0809,1,2
