car_speed,orientation,p_x,p_y,road_shape,weather
26.355680540984665,-21.0,6.574725026572553,4.164104711248381,0,1
26.355680540984665,-21.0,6.574725026572553,4.164104711248381,0,0
26.355680540984665,-21.0,6.574725026572553,4.164104711248381,1,0
26.355680540984665,-21.0,6.574725026572553,1.664104711248381,1,0
37.605680540984665,-21.0,6.574725026572553,1.664104711248381,1,0
26.355680540984665,-21.0,6.574725026572553,1.664104711248381,1,0
26.355680540984665,-21.0,6.574725026572553,1.664104711248381,0,0
37.605680540984665,-21.0,6.574725026572553,1.664104711248381,0,0
37.605680540984665,-21.0,4.074725026572553,1.664104711248381,0,0
37.605680540984665,-30.0,4.074725026572553,1.664104711248381,0,0
37.605680540984665,-30.0,6.574725026572553,1.664104711248381,0,0
37.605680540984665,-30.0,6.574725026572553,1.664104711248381,1,0
37.605680540984665,-30.0,6.574725026572553,1.664104711248381,2,0
37.605680540984665,-15.0,6.574725026572553,1.664104711248381,2,0
37.605680540984665,-30.0,6.574725026572553,1.664104711248381,2,0
37.605680540984665,-30.0,6.574725026572553,1.664104711248381,1,0
37.605680540984665,-30.0,6.574725026572553,1.664104711248381,2,0
37.605680540984665,-30.0,6.574725026572553,1.664104711248381,1,0
37.605680540984665,-30.0,6.574725026572553,4.164104711248381,1,0
37.605680540984665,-30.0,6.574725026572553,1.664104711248381,1,0
37.605680540984665,-30.0,6.574725026572553,1.664104711248381,0,0
37.605680540984665,-30.0,9.074725026572553,1.664104711248381,0,0
48.855680540984665,-30.0,9.074725026572553,1.664104711248381,0,0
48.855680540984665,-15.0,9.074725026572553,1.664104711248381,0,0
48.855680540984665,-15.0,9.074725026572553,1.664104711248381,1,0
48.855680540984665,-15.0,6.574725026572553,1.664104711248381,1,0
50.0,-15.0,6.574725026572553,1.664104711248381,1,0
50.0,0.0,6.574725026572553,1.664104711248381,1,0
50.0,0.0,6.574725026572553,1.664104711248381,2,0
50.0,15.0,6.574725026572553,1.664104711248381,2,0
50.0,15.0,6.574725026572553,1.664104711248381,2,1
50.0,15.0,6.574725026572553,1.664104711248381,2,2
50.0,15.0,4.074725026572553,1.664104711248381,2,2
38.75,15.0,4.074725026572553,1.664104711248381,2,2
38.75,15.0,6.574725026572553,1.664104711248381,2,2
38.75,15.0,6.574725026572553,1.664104711248381,2,1
27.5,15.0,6.574725026572553,1.664104711248381,2,1
27.5,15.0,6.574725026572553,1.664104711248381,2,2
27.5,15.0,6.574725026572553,4.164104711248381,2,2
27.5,15.0,6.574725026572553,4.164104711248381,2,1
27.5,15.0,6.574725026572553,4.164104711248381,1,1
27.5,15.0,6.574725026572553,4.164104711248381,0,1
27.5,15.0,6.574725026572553,4.164104711248381,0,0
27.5,15.0,6.574725026572553,1.664104711248381,0,0
27.5,0.0,6.574725026572553,1.664104711248381,0,0
27.5,0.0,6.574725026572553,4.164104711248381,0,0
38.75,0.0,6.574725026572553,4.164104711248381,0,0
38.75,0.0,6.574725026572553,4.164104711248381,0,1
38.75,0.0,9.074725026572553,4.164104711248381,0,1
38.75,-15.0,9.074725026572553,4.164104711248381,0,1
38.75,-15.0,9.074725026572553,4.164104711248381,0,0
50.0,-15.0,9.074725026572553,4.164104711248381,0,0
50.0,-15.0,10.0,4.164104711248381,0,0
50.0,-30.0,10.0,4.164104711248381,0,0
50.0,-15.0,10.0,4.164104711248381,0,0
50.0,-30.0,10.0,4.164104711248381,0,0
50.0,-30.0,10.0,1.664104711248381,0,0
50.0,-30.0,10.0,1.664104711248381,1,0
50.0,-30.0,10.0,0.0,1,0
50.0,-15.0,10.0,0.0,1,0
50.0,0.0,10.0,0.0,1,0
50.0,15.0,10.0,0.0,1,0
50.0,15.0,10.0,0.0,1,1
50.0,15.0,10.0,2.5,1,1
50.0,30.0,10.0,2.5,1,1
50.0,30.0,10.0,2.5,1,2
50.0,30.0,10.0,2.5,0,2
50.0,30.0,7.5,2.5,0,2
50.0,15.0,7.5,2.5,0,2
50.0,15.0,10.0,2.5,0,2
50.0,0.0,10.0,2.5,0,2
50.0,0.0,10.0,2.5,0,1
50.0,0.0,10.0,5.0,0,1
50.0,0.0,10.0,7.5,0,1
