car_speed,orientation,p_x,p_y,road_shape,weather
40.50867040726148,11.0,2.8919644363972052,0.3003690855112706,1,0
29.258670407261476,11.0,2.8919644363972052,0.3003690855112706,1,0
29.258670407261476,11.0,0.39196443639720524,0.3003690855112706,1,0
29.258670407261476,11.0,0.39196443639720524,0.3003690855112706,2,0
29.258670407261476,11.0,0.39196443639720524,0.0,2,0
29.258670407261476,-4.0,0.39196443639720524,0.0,2,0
29.258670407261476,-4.0,0.39196443639720524,2.5,2,0
18.008670407261476,-4.0,0.39196443639720524,2.5,2,0
6.7586704072614765,-4.0,0.39196443639720524,2.5,2,0
6.7586704072614765,-4.0,2.8919644363972052,2.5,2,0
6.7586704072614765,-4.0,2.8919644363972052,5.0,2,0
6.7586704072614765,-4.0,0.39196443639720524,5.0,2,0
18.008670407261476,-4.0,0.39196443639720524,5.0,2,0
18.008670407261476,-4.0,0.39196443639720524,7.5,2,0
18.008670407261476,-19.0,0.39196443639720524,7.5,2,0
18.008670407261476,-30.0,0.39196443639720524,7.5,2,0
18.008670407261476,-30.0,0.39196443639720524,7.5,1,0
6.7586704072614765,-30.0,0.39196443639720524,7.5,1,0
6.7586704072614765,-30.0,0.39196443639720524,10.0,1,0
6.7586704072614765,-30.0,0.39196443639720524,7.5,1,0
6.7586704072614765,-30.0,2.8919644363972052,7.5,1,0
6.7586704072614765,-30.0,2.8919644363972052,10.0,1,0
6.7586704072614765,-30.0,0.39196443639720524,10.0,1,0
6.7586704072614765,-30.0,0.39196443639720524,7.5,1,0
6.7586704072614765,-15.0,0.39196443639720524,7.5,1,0
6.7586704072614765,-15.0,0.39196443639720524,5.0,1,0
6.7586704072614765,-15.0,2.8919644363972052,5.0,1,0
6.7586704072614765,-15.0,2.8919644363972052,2.5,1,0
5.0,-15.0,2.8919644363972052,2.5,1,0
16.25,-15.0,2.8919644363972052,2.5,1,0
16.25,0.0,2.8919644363972052,2.5,1,0
27.5,0.0,2.8919644363972052,2.5,1,0
27.5,0.0,5.391964436397205,2.5,1,0
27.5,0.0,5.391964436397205,2.5,2,0
27.5,-15.0,5.391964436397205,2.5,2,0
27.5,-15.0,7.891964436397205,2.5,2,0
27.5,-15.0,7.891964436397205,2.5,2,1
38.75,-15.0,7.891964436397205,2.5,2,1
38.75,-30.0,7.891964436397205,2.5,2,1
27.5,-30.0,7.891964436397205,2.5,2,1
27.5,-30.0,7.891964436397205,5.0,2,1
38.75,-30.0,7.891964436397205,5.0,2,1
50.0,-30.0,7.891964436397205,5.0,2,1
50.0,-30.0,10.0,5.0,2,1
50.0,-30.0,10.0,7.5,2,1
50.0,-30.0,10.0,7.5,1,1
50.0,-30.0,10.0,5.0,1,1
50.0,-30.0,7.5,5.0,1,1
50.0,-30.0,5.0,5.0,1,1
38.75,-30.0,5.0,5.0,1,1
38.75,-30.0,7.5,5.0,1,1
38.75,-30.0,7.5,5.0,1,0
38.75,-30.0,7.5,5.0,0,0
38.75,-30.0,5.0,5.0,0,0
38.75,-30.0,7.5,5.0,0,0
38.75,-30.0,5.0,5.0,0,0
38.75,-30.0,7.5,5.0,0,0
38.75,-15.0,7.5,5.0,0,0
38.75,0.0,7.5,5.0,0,0
38.75,15.0,7.5,5.0,0,0
38.75,0.0,7.5,5.0,0,0
38.75,15.0,7.5,5.0,0,0
38.75,15.0,7.5,5.0,0,1
38.75,15.0,5.0,5.0,0,1
38.75,15.0,5.0,5.0,0,0
50.0,15.0,5.0,5.0,0,0
50.0,15.0,5.0,2.5,0,0
50.0,30.0,5.0,2.5,0,0
50.0,15.0,5.0,2.5,0,0
50.0,15.0,5.0,2.5,0,1
50.0,15.0,7.5,2.5,0,1
50.0,15.0,7.5,2.5,1,1
50.0,30.0,7.5,2.5,1,1
38.75,30.0,7.5,2.5,1,1
38.75,30.0,7.5,2.5,1,0
50.0,30.0,7.5,2.5,1,0
38.75,30.0,7.5,2.5,1,0
50.0,30.0,7.5,2.5,1,0
38.75,30.0,7.5,2.5,1,0
38.75,30.0,10.0,2.5,1,0
38.75,30.0,10.0,2.5,1,1
38.75,30.0,10.0,2.5,2,1
38.75,30.0,10.0,2.5,2,2
38.75,30.0,7.5,2.5,2,2
38.75,30.0,10.0,2.5,2,2
38.75,30.0,7.5,2.5,2,2
38.75,30.0,10.0,2.5,2,2
38.75,30.0,10.0,5.0,2,2
50.0,30.0,10.0,5.0,2,2
50.0,30.0,7.5,5.0,2,2
50.0,30.0,7.5,5.0,1,2
50.0,30.0,5.0,5.0,1,2
50.0,30.0,2.5,5.0,1,2
50.0,30.0,5.0,5.0,1,2
50.0,30.0,5.0,7.5,1,2
50.0,15.0,5.0,7.5,1,2
50.0,15.0,5.0,7.5,2,2
50.0,15.0,2.5,7.5,2,2
50.0,15.0,5.0,7.5,2,2
50.0,15.0,2.5,7.5,2,2
50.0,30.0,2.5,7.5,2,2
38.75,30.0,2.5,7.5,2,2
38.75,30.0,5.0,7.5,2,2
38.75,30.0,5.0,7.5,1,2
38.75,30.0,5.0,5.0,1,2
38.75,30.0,5.0,5.0,2,2
38.75,30.0,2.5,5.0,2,2
38.75,30.0,2.5,7.5,2,2
38.75,30.0,5.0,7.5,2,2
38.75,30.0,5.0,7.5,1,2
38.75,30.0,5.0,5.0,1,2
38.75,30.0,5.0,5.0,2,2
38.75,30.0,5.0,7.5,2,2
38.75,30.0,7.5,7.5,2,2
27.5,30.0,7.5,7.5,2,2
27.5,15.0,7.5,7.5,2,2
27.5,15.0,5.0,7.5,2,2
27.5,15.0,5.0,7.5,2,1
27.5,15.0,7.5,7.5,2,1
27.5,15.0,7.5,7.5,2,0
27.5,15.0,7.5,5.0,2,0
16.25,15.0,7.5,5.0,2,0
16.25,15.0,7.5,7.5,2,0
16.25,0.0,7.5,7.5,2,0
