bandwidth,cruise_speed,firm_obstacle,illuminance,obstacle_distance,obstacle_size,power,quality,smoke_intensity
48.9261,2.4056,0,35005.7672,1.7526,55.1864,88,1,0
34.2793,0.1874,0,105764.9804,5.8232,94.6112,95,0,2
24.7428,3.5516,1,1170.9354,5.3102,56.6175,53,0,2
11.0344,2.1245,1,62345.5024,2.2033,3.2481,83,2,1
24.534,0.5809,0,37527.0391,7.3183,40.9997,87,1,2
20.1453,0.7834,0,86596.4327,8.5371,71.8672,33,2,1
24.4665,1.636,0,105098.937,1.229,66.5157,67,0,1
13.9985,0.8344,1,99056.4339,4.3416,39.8568,64,1,1
34.7266,3.2121,0,84255.6682,7.0486,110.2803,12,1,2
15.4974,3.738,1,5522.9004,4.1706,1.9514,34,0,0
48.211,1.6448,1,43072.8457,1.3189,80.5016,49,0,0
48.8796,0.6669,1,104883.2602,4.0725,95.1092,1,1,2
14.6372,2.6485,1,67951.1709,8.6129,68.9003,22,2,2
42.8252,1.676,1,49701.3346,5.161,47.8475,67,2,1
14.944,1.2292,1,52465.1822,6.2244,94.081,55,2,2
35.2649,1.585,1,118371.0097,4.3078,35.4973,18,0,1
28.1239,3.7317,1,17405.065,7.2532,13.5086,59,0,0
44.5689,3.0475,1,38030.096,1.1438,10.8703,75,1,1
17.9575,3.4049,1,977.4348,1.3576,8.2236,81,0,0
14.8309,3.9073,0,82907.9124,7.2218,108.2536,73,1,0
13.4672,0.0685,0,20300.9106,4.3941,32.171,41,2,2
33.2627,0.0315,1,30275.3743,9.9103,115.2706,92,0,2
20.7427,0.9849,0,107167.5144,1.1215,76.3004,33,2,2
47.2111,3.8691,1,14071.3995,4.6628,88.1998,61,0,0
17.0973,1.489,1,25328.2719,9.3379,25.1424,73,2,0
20.7873,3.6786,1,44916.8919,1.3029,111.0509,41,2,2
25.7479,4.1275,1,109656.581,3.1452,96.4599,47,1,0
13.0713,3.0859,1,108930.2133,8.3756,25.2417,8,2,0
10.7052,2.8733,1,52034.1518,3.0364,52.4129,93,2,0
18.5935,4.4454,1,48846.7782,6.3162,54.063,73,1,1
40.4625,1.4387,0,13900.9452,0.4309,83.8773,60,1,1
35.4212,3.9199,0,37555.0909,3.4012,85.8045,100,2,2
38.4985,1.1837,1,75344.4994,0.0838,100.0059,9,0,1
19.1767,4.0818,1,43929.3761,2.2094,56.638,23,2,0
11.2993,3.2044,1,6919.9768,7.4193,89.9449,42,0,1
36.3843,0.568,0,2515.8957,8.9527,27.4097,31,1,2
20.8606,0.828,1,52104.1159,9.7781,69.1597,5,2,0
13.484,2.6296,0,39397.9813,4.8188,115.1035,49,2,1
16.4718,3.7455,1,61551.5508,1.641,102.9088,2,2,2
13.8355,0.368,0,68310.13,5.6105,68.1518,50,2,1
41.853,1.8781,0,5641.8369,1.1684,72.3232,0,2,0
16.6596,3.5998,0,81095.9598,8.8499,112.9988,87,1,1
46.9337,2.9144,1,63224.7772,2.7659,85.7241,29,0,1
29.7155,1.7301,1,89724.8483,6.1845,43.3742,57,1,2
23.2343,2.3804,0,40078.0809,9.731,34.0235,44,2,2
13.8623,1.4743,1,96618.136,2.097,8.1236,56,1,0
26.4162,2.2462,1,27402.2538,4.2277,99.1248,82,0,2
40.0879,0.6912,0,111661.3417,7.4571,40.2809,72,0,2
34.9244,1.6353,1,109086.5555,6.888,46.2534,36,1,0
19.148,3.4339,1,9759.1326,9.2737,53.728,7,0,1
49.685,1.44,0,80334.319,4.5928,47.0191,17,1,2
45.9479,3.9819,1,44526.5847,0.1417,112.8643,37,0,1
47.2451,4.8069,1,18503.5503,2.2399,101.6683,82,0,1
33.3315,0.1096,1,67250.0613,5.9852,97.2796,29,1,0
14.2275,3.4653,1,25170.0625,5.0943,16.469,1,2,1
33.7059,2.7026,0,34450.6118,7.1841,15.4847,38,0,2
35.5297,0.6538,0,61993.6793,6.363,17.7464,56,0,1
32.2819,1.6956,1,105303.3187,2.0343,37.9601,18,2,1
35.0776,3.0472,0,81505.8892,1.5967,41.2482,83,0,1
24.5027,4.6272,1,50504.0174,9.033,9.8969,33,2,0
17.5132,2.5044,1,55164.4281,1.1869,92.6453,33,1,2
29.1231,4.2659,1,70911.4017,0.1562,102.9344,77,0,0
20.1114,4.0865,0,56700.8661,5.1423,32.7767,3,0,1
37.6252,0.5642,1,81455.3849,8.7737,99.327,15,2,1
45.333,2.3721,1,54324.0817,1.105,100.0791,30,0,2
47.6453,2.1341,0,11293.8564,0.9486,29.1743,96,1,1
29.3011,2.0048,1,37999.4896,0.2301,82.8344,49,2,1
41.3845,1.7535,1,24218.7259,5.1203,116.0702,8,2,0
26.933,4.1644,0,35661.4733,3.0599,103.418,48,2,1
41.1409,1.0189,1,64858.539,9.3064,68.0825,10,1,0
42.475,1.7973,0,44058.2415,5.112,27.1348,71,1,2
33.9,1.1163,0,104537.5789,7.8611,45.5848,17,2,1
26.1392,0.7949,1,77534.2379,5.872,26.5085,74,0,2
14.1365,2.256,0,71267.873,4.0254,71.2418,31,0,2
17.5019,0.4714,0,73110.9139,4.6384,8.0778,100,1,0
20.8311,4.3715,1,57473.7936,7.7635,106.0498,28,1,0
26.6591,1.4911,1,45530.9381,0.3467,56.9186,69,1,0
30.3329,1.1659,0,5342.6227,8.6165,103.9878,35,2,0
37.0981,0.8698,1,6281.6642,8.1161,93.1629,79,1,0
23.4142,2.9359,0,37249.1633,8.0649,98.0867,89,2,1
28.6318,4.52,0,51121.766,0.2828,114.4714,28,0,1
16.8544,1.4574,0,19371.8538,0.742,19.3279,11,2,2
25.909,3.3508,0,62760.6027,5.48,10.635,89,1,2
21.133,3.2551,0,50037.7651,3.4797,5.7141,33,0,0
40.9476,1.3258,0,74239.0863,4.4327,64.4216,2,1,1
30.8826,3.3345,0,43787.0334,2.9031,101.8814,77,0,2
25.7283,3.6468,1,113217.6773,3.9917,89.1971,14,2,2
30.9835,0.8021,1,80425.7401,1.6399,84.6982,78,0,1
27.9576,3.7014,0,66328.2679,5.5295,46.3823,22,0,2
40.3618,0.9131,0,106044.0023,7.3042,115.7675,65,2,0
33.4147,4.0622,1,56845.1215,7.8446,58.1998,20,1,2
27.6852,3.1048,0,87698.296,8.5575,1.322,12,2,1
36.0549,4.6156,1,47407.0025,7.7208,27.9649,86,2,1
13.2097,1.3406,0,78054.0709,8.8259,6.3305,96,1,1
39.806,1.7666,1,99263.8731,1.1826,102.2998,98,0,2
21.7897,0.7165,1,98193.273,0.7777,15.775,18,1,2
20.0008,3.8663,1,33945.347,2.076,11.3978,0,1,1
36.6293,4.5707,1,54296.3491,4.2582,96.4679,12,0,2
47.1968,4.2699,0,69761.5352,2.6865,46.7245,34,0,1
32.5191,3.7468,0,96124.6099,4.6873,114.6711,13,0,0
11.6716,4.739,0,10683.7274,1.9779,22.1766,45,1,0
45.5246,2.8946,1,5631.8709,3.2437,15.2221,2,1,0
21.008,4.164,0,27787.5185,4.6496,7.5645,4,2,1
17.9247,4.9537,0,19971.4885,6.0343,20.795,95,1,0
32.1245,1.5535,1,91552.7167,9.5842,117.7351,19,1,1
13.7802,3.3384,0,11474.9197,0.6615,32.5742,38,1,1
39.6434,1.351,1,14148.5088,1.0374,51.8519,47,0,2
45.494,3.7556,1,68476.4967,0.7321,39.3876,90,2,2
12.5486,2.992,1,61089.3984,8.2682,31.4635,38,2,2
22.0651,2.9461,0,14968.0815,8.9799,119.9404,38,1,0
