bandwidth,cruise_speed,firm_obstacle,illuminance,obstacle_distance,obstacle_size,power,quality,smoke_intensity
33.5228,2.3204,0,56723.0112,5.7154,89.3918,66,2,1
49.4307,3.9102,0,12199.4905,4.5786,34.4668,61,1,0
17.8189,1.927,1,9498.5488,6.5,21.6947,80,2,0
27.4818,1.1386,0,84513.7855,4.2441,81.2418,4,2,2
13.2485,3.734,1,49927.4869,0.9824,1.421,90,2,1
13.7344,3.9687,1,53903.149,9.616,112.3191,59,1,1
18.3842,0.7867,1,41663.0933,3.4725,44.5875,97,1,0
14.1913,2.3062,1,4800.2053,9.0826,29.5135,30,2,2
36.3316,2.8436,0,32893.2032,7.8511,63.6914,26,0,1
11.4066,2.9421,0,47454.8028,3.1534,36.5996,9,0,2
37.8889,4.9663,0,13627.9239,9.6535,62.2463,38,2,2
33.3059,2.8197,0,60084.1167,4.6509,38.8838,56,2,1
23.7018,4.3626,1,68949.7905,9.1455,47.1684,82,2,0
37.6069,4.0679,1,69714.4933,2.4123,48.5533,94,2,1
29.311,4.5525,1,54796.1563,8.0303,87.7382,25,0,0
29.1568,0.4881,0,37562.0353,8.0709,53.4154,58,1,0
43.3501,4.0088,0,24931.3511,4.7653,73.9308,3,0,0
19.4988,3.0933,1,48169.9334,3.7716,49.3324,31,2,1
29.1741,4.761,1,67500.4365,4.7352,21.0974,83,1,1
18.3907,4.681,0,110156.8831,5.31,101.6299,47,0,2
44.2615,1.7945,1,113072.2897,7.7668,50.7912,65,2,1
24.1229,1.0645,0,57090.2385,7.9428,60.4071,86,1,0
40.5913,4.7561,1,86169.1787,9.9053,89.0532,78,1,0
42.6752,3.1594,1,65274.9345,7.4675,7.0894,29,0,1
46.1387,3.1941,0,21530.6807,5.6324,96.4892,17,1,0
33.1624,3.0611,0,77752.1204,2.726,84.1877,15,0,0
39.0095,1.5881,1,27513.9468,2.5622,90.948,62,2,2
13.8348,4.4621,1,88266.8211,4.8211,13.2857,47,1,0
14.7884,2.1308,1,54417.1003,4.018,20.9797,51,1,2
18.6159,4.9019,1,4778.0436,2.2694,17.582,42,0,0
43.5869,1.3931,1,47047.8227,6.2804,34.2921,42,1,0
31.1682,1.574,0,28483.3623,7.3493,89.4342,34,0,1
25.8511,1.7174,0,38768.3697,7.684,108.623,8,0,2
13.9766,1.6921,0,12914.4169,7.3688,82.5383,100,0,0
43.1805,0.7082,1,23315.6786,8.2512,73.6363,31,1,2
19.1411,4.9082,0,20104.1262,0.5392,19.1782,79,1,1
28.6956,3.1438,0,96057.5828,6.4623,50.9432,51,2,1
46.184,4.02,1,92105.3627,3.0102,8.388,90,2,0
42.7855,2.8718,0,107167.9645,0.7652,2.2629,48,1,0
13.8687,1.3352,0,11795.6235,0.1241,84.3133,66,2,1
16.7114,1.0172,1,102213.9285,6.1464,74.7916,59,0,1
47.6742,1.6869,1,19008.0903,8.9317,39.9178,65,0,1
37.9657,3.7473,0,52486.6117,6.2403,107.7067,72,0,1
30.7977,1.0773,0,63955.1891,2.3533,95.86,64,0,0
14.2002,4.752,1,18129.5507,5.4977,104.8215,87,0,0
14.97,4.6389,1,5782.048,7.2617,113.6897,32,2,1
44.1975,4.5429,1,68389.3682,2.915,36.4754,95,2,1
18.1416,3.4357,1,57907.9667,9.5917,53.2656,12,2,1
25.4537,3.5196,1,45927.4588,0.7443,26.3985,68,0,0
18.8931,0.775,0,44662.0156,9.3332,18.9459,52,0,2
29.2875,4.0627,1,79517.1154,1.8216,66.7969,76,0,1
14.3508,0.4263,1,93823.6155,7.3656,27.2075,81,2,2
