bandwidth,cruise_speed,firm_obstacle,illuminance,obstacle_distance,obstacle_size,power,quality,smoke_intensity
46.1911,4.1579,0,3501.4112,0.0917,103.4,44,1,1
32.0821,0.4947,0,53755.5544,1.1633,116.6912,48,0,1
40.7427,0.7231,0,104388.7643,0.0901,52.7037,7,0,2
29.0166,2.7828,1,54157.5659,7.5774,47.9853,91,2,1
16.6958,0.3758,0,113720.3216,6.5978,3.2299,29,2,1
33.7957,0.0617,1,58529.1351,5.5524,41.2651,39,2,1
10.8804,2.6233,0,26679.815,0.9891,99.6665,72,0,2
34.0221,4.7062,0,6284.5631,0.6333,13.6647,61,1,1
43.7154,4.4451,0,2954.9808,4.6367,0.7929,54,2,2
44.9871,3.0513,1,51717.9282,7.4134,13.3024,11,1,2
15.7364,2.4943,1,98487.2076,4.8422,73.9566,85,1,2
10.8953,3.9397,0,65362.4582,2.5066,2.9302,23,2,2
46.3307,1.3365,1,114860.8347,9.7918,49.5173,56,1,0
19.3916,0.8404,0,23808.8508,9.868,2.2416,60,1,1
24.4008,1.4725,0,12721.9995,7.8189,0.935,50,2,2
40.5308,0.6775,1,7075.4968,7.3394,69.7534,70,1,0
35.66,4.9985,1,82675.8269,5.8896,49.7673,5,2,1
48.9403,0.0692,1,108906.6716,3.8157,64.3549,100,0,1
12.8567,0.7975,1,103211.4037,4.3179,35.17,72,0,1
34.7898,3.674,1,7698.8077,3.8293,17.2669,91,2,1
30.0824,0.0013,1,106442.6022,6.6052,17.9213,14,1,0
24.4896,3.9531,1,76195.6928,2.2144,4.8891,97,1,0
27.4032,1.1578,0,47765.0317,7.0838,55.386,72,0,2
40.1118,4.1434,0,109258.0954,7.6187,105.0113,11,2,0
32.3328,1.9153,1,93018.2383,4.7126,10.2523,50,1,1
37.6018,4.3153,1,37721.9383,0.2256,88.3384,95,0,2
33.9322,0.5237,1,57255.1218,5.4605,85.7807,28,0,1
16.5733,3.2754,1,18094.0823,6.7138,107.9134,51,0,1
35.5156,4.0872,1,112062.9503,5.6397,116.2611,29,0,1
35.6801,4.9089,1,90676.7212,9.7206,1.8335,27,1,1
17.5221,4.7859,0,52547.6773,0.2953,80.7677,13,1,2
38.9826,1.0356,1,8383.6329,2.4275,20.1837,38,0,1
43.7839,4.9882,0,38417.7261,5.3693,71.3024,85,2,0
19.8484,1.2991,1,117294.0774,3.038,4.0328,77,1,1
45.2271,4.6748,0,109564.1026,0.5773,59.2191,5,0,1
42.8933,3.6733,0,30801.5856,7.9183,17.2142,85,2,0
13.1541,1.4918,0,52200.6472,5.94,88.1771,35,2,0
42.6807,3.9732,0,65313.0502,6.7115,64.1001,55,0,2
12.2542,1.3855,1,28213.6492,2.7584,44.8011,26,0,2
25.0303,3.8452,1,48927.0125,1.5009,105.804,72,1,2
40.6326,2.9557,1,63776.5617,9.0314,38.8241,31,2,1
49.0068,3.4858,0,93625.8092,5.4768,78.3796,0,1,1
14.8395,0.706,1,52963.628,1.288,80.1431,11,1,1
26.8549,0.7396,0,118150.3905,4.9446,117.2781,45,2,0
12.2831,4.8908,1,26352.7184,8.8118,117.0918,12,1,2
25.8204,4.071,0,34244.5006,1.1199,60.4407,55,2,0
38.4701,0.7145,1,95563.2157,6.9596,56.4285,76,1,1
37.6022,4.0999,1,106205.5627,6.806,74.3556,98,0,0
48.5792,1.0064,1,11227.3046,2.915,75.1942,26,1,1
33.9926,3.7385,1,45996.0924,5.9996,113.3547,46,0,2
