bandwidth,cruise_speed,firm_obstacle,illuminance,obstacle_distance,obstacle_size,power,quality,smoke_intensity
43.373,3.4374,1,63159.43,5.332,96.6106,42,2,2
35.9333,0.6688,1,46323.8043,4.6467,3.5196,86,0,1
22.4788,1.1475,0,96090.3514,5.7337,62.4079,11,2,1
44.3592,2.1421,1,41789.5277,4.6213,70.2993,44,2,0
33.2045,0.497,1,11801.1705,6.4368,63.8152,15,2,2
18.2703,4.6525,0,85897.1128,5.6576,47.2399,39,2,1
12.9792,0.4604,0,39882.4785,6.0043,28.7006,74,1,0
14.565,3.9565,0,78293.468,6.8727,76.2442,60,0,1
26.3357,2.4558,1,118129.0053,6.9958,7.798,20,1,2
42.5777,1.0135,1,75257.8754,4.5997,119.1245,62,1,2
39.071,0.4533,1,34752.2885,1.4682,65.5881,98,0,1
20.3814,0.3188,0,95842.1685,5.7205,100.0388,79,2,0
42.898,2.8105,0,8213.9722,3.2886,106.4669,31,1,1
48.2774,3.3029,0,116786.5453,4.2292,70.6252,64,0,0
34.0516,2.3043,1,110432.7615,7.7453,26.416,70,1,2
36.2222,4.6008,0,55032.3388,3.7282,36.7339,89,2,1
10.5675,1.928,0,39613.4447,0.8674,11.9335,12,1,0
16.9981,0.0289,1,87214.9842,8.3904,98.623,41,2,2
13.1891,4.7012,1,34740.6955,0.4474,41.7771,63,2,1
21.2146,1.7807,0,88782.049,3.8643,31.4963,84,2,0
10.9718,3.5382,0,106586.9138,3.6191,88.0859,7,2,0
14.4075,1.9085,1,58022.7889,6.6335,89.933,28,1,0
29.2847,1.9606,1,3025.5181,9.2325,83.2161,52,0,0
42.2838,1.5278,0,13631.2294,4.3628,89.2307,95,0,0
21.1229,4.9725,1,107301.3747,2.5913,0.9722,18,2,2
24.1923,4.4878,0,114390.5452,5.2611,38.4299,75,1,2
10.7592,3.3453,0,86285.532,1.3256,111.2501,83,2,2
43.3475,2.167,1,100878.7045,7.1445,19.8628,64,0,0
44.9378,0.2036,0,58625.2578,7.0411,117.5506,45,1,0
