bandwidth,cruise_speed,firm_obstacle,illuminance,obstacle_distance,obstacle_size,power,quality,smoke_intensity
28.6624,3.4646,0,34121.4491,5.1441,67.7266,3,2,0
26.8722,1.6786,0,114090.4803,9.4934,103.3094,90,2,1
34.7701,0.2867,1,90947.485,6.6436,24.6272,24,0,2
44.4875,3.2144,0,63854.7808,1.7552,98.2366,49,0,2
26.9289,3.3076,0,79547.2512,7.1391,93.863,67,2,1
29.5894,0.3729,1,4208.7536,3.3476,56.8527,1,0,0
26.9166,2.7588,0,106202.8196,8.4231,51.0623,98,1,1
34.8437,4.0325,1,64940.1658,4.1268,29.5621,33,2,2
20.9231,2.402,0,54415.8503,0.3704,102.329,71,2,1
47.0489,4.7957,0,86867.0281,6.7672,42.9334,72,2,1
34.3455,0.0551,0,72921.7251,1.45,12.1428,30,2,2
42.234,0.5539,0,9746.9242,2.8475,42.162,32,2,0
24.6115,1.7698,1,311.6159,4.6927,18.8153,52,2,1
12.5179,2.3897,0,60212.6107,9.4076,17.6397,14,1,0
11.3964,0.9872,1,28687.3651,2.339,118.3419,34,1,0
20.2734,3.9077,0,85608.0286,8.7579,91.3335,58,2,1
46.436,2.9167,1,92647.2793,4.1595,115.2706,95,2,0
45.7788,1.0557,1,103347.0435,5.5851,110.9785,93,0,2
25.1195,0.5035,1,104867.7522,0.1208,32.0204,36,1,0
29.0177,1.8056,1,72354.6573,6.856,78.4461,90,1,1
29.2525,0.1947,1,23719.0648,0.2756,47.3904,90,2,0
42.1505,1.9645,1,94121.968,0.095,52.4689,73,2,2
24.7836,4.2905,1,53104.7934,3.4741,66.9775,43,0,2
47.8267,3.1297,0,21179.0009,0.2491,16.2706,87,1,0
30.5291,1.6969,0,54782.5687,6.5174,51.3586,32,2,2
29.9933,0.4892,1,14770.0942,4.2165,0.9766,16,2,0
14.394,2.9071,0,46760.1979,8.6076,19.5561,94,1,2
28.3364,3.9566,0,109023.3267,4.9244,118.0877,91,1,2
40.2712,2.4153,0,46946.8232,5.3894,90.5208,92,1,2
33.1665,3.3719,0,104674.9969,1.2729,62.0723,91,0,1
42.0989,2.7016,1,98075.152,5.4475,112.5121,55,1,0
10.7485,2.491,1,89147.5048,4.9372,47.1535,87,0,1
32.9892,4.9329,1,62239.1135,4.1799,25.0487,64,1,0
39.5623,3.5132,0,115804.8578,5.6319,41.9406,41,0,1
45.6867,2.847,0,108517.3632,0.4107,60.6482,65,1,1
40.4001,3.3932,1,4403.0878,5.829,31.2588,66,1,1
30.2262,2.7386,1,48161.6188,4.4597,25.0684,44,1,2
10.3688,4.0361,1,8793.5019,7.8485,41.7326,66,2,0
12.6779,2.9648,0,99360.9603,1.9702,40.0384,36,1,1
47.9176,0.5488,0,78786.2499,2.865,111.8019,30,1,1
16.2554,4.532,1,38732.5214,2.6526,44.8334,27,0,0
49.1508,2.1785,1,100436.6687,3.7489,78.9565,58,1,2
26.5664,1.9413,1,11757.3846,3.8019,6.1487,57,2,2
44.7326,0.8316,1,36149.2945,8.0558,47.3502,84,1,0
37.9686,4.3841,1,49289.0381,1.7234,106.8724,74,0,2
20.9637,2.3784,0,66622.5425,8.6446,0.6752,71,1,0
27.4918,2.8301,0,37526.1421,8.6082,88.9363,60,1,2
28.345,0.3652,0,75381.5083,3.4638,98.6591,68,2,1
10.0799,4.2526,1,51616.5701,3.1593,14.4529,84,1,0
20.4417,1.9248,0,93205.8871,4.6628,81.6133,39,2,1
43.0668,1.0231,0,104462.1478,8.105,101.8939,57,0,1
32.2159,2.383,1,87603.4849,1.465,26.5951,24,1,2
33.3256,4.7439,0,97651.2115,7.5186,102.0194,67,1,1
21.96,4.103,0,90568.9099,1.8353,65.1614,27,1,0
31.1794,1.5987,0,71075.0406,1.5855,41.8253,63,0,1
33.0717,0.4559,0,112304.9863,4.5422,103.1604,32,0,0
47.1268,2.7579,1,46880.8945,9.3976,41.8701,70,0,1
39.0258,1.4729,1,50266.5685,2.5394,102.8213,83,2,1
44.9885,4.0788,1,87251.0108,5.3872,118.8546,29,1,1
41.9958,0.7237,0,4439.2387,7.3025,58.0151,2,0,0
30.2932,0.9336,1,41010.3394,2.7284,27.6506,64,2,2
12.18,1.2061,0,49233.419,0.5059,36.3336,14,0,1
23.633,3.4026,1,51871.7716,3.004,117.4267,21,1,1
38.412,0.7168,0,31087.2742,3.651,79.9441,60,0,2
15.4767,4.7695,1,20443.779,4.573,58.4979,34,2,0
10.6983,1.0005,1,38128.2103,6.7922,15.1715,73,2,2
15.4913,2.8379,0,39161.761,9.0185,116.1608,49,0,2
14.5266,2.0449,1,29649.9295,1.4673,54.4571,74,0,2
37.5169,0.8261,0,79608.7903,0.0155,29.1305,47,1,1
47.8755,4.5085,0,87509.7796,2.9441,105.461,9,2,1
26.2121,4.7771,0,114132.5495,5.45,116.8727,6,0,1
45.6241,3.5702,1,9371.6741,1.9541,107.0504,44,0,0
17.1008,0.1432,1,84283.534,9.4193,61.3877,51,1,0
42.194,0.7001,1,91237.1162,3.983,40.1675,27,2,2
13.0263,4.8167,0,47147.092,0.2457,10.6888,97,1,1
16.0838,0.4325,0,63522.7999,8.1304,114.7834,97,2,0
45.1491,3.2506,1,105970.9906,8.5988,88.4463,68,2,1
42.9511,4.6667,1,54343.35,5.5473,59.3639,17,1,0
17.3515,4.9377,1,6086.3277,6.9829,53.9878,47,1,2
31.1349,2.6683,1,76546.182,5.5694,22.8872,98,2,0
32.5652,4.708,1,33157.0546,5.0556,70.491,54,2,2
33.135,2.4275,0,105440.7962,4.3894,57.5543,26,1,2
34.0505,2.9873,0,31653.2426,1.4059,119.3673,63,1,2
33.1597,1.1177,1,117939.2652,9.5748,17.1494,27,2,0
23.2513,2.1998,0,114325.5016,3.4281,43.4665,43,1,2
14.084,3.011,1,103759.0567,7.3029,59.511,10,1,2
29.5487,2.9319,1,5887.9761,5.5171,14.3741,35,1,1
32.9461,3.7834,0,22226.084,9.7477,4.6678,29,2,0
35.1766,0.2129,1,69126.5754,9.9308,22.7696,11,0,2
34.164,1.9864,0,76415.6642,8.955,66.4194,1,2,0
49.8056,4.671,0,13348.7227,8.1096,85.9814,50,2,0
47.9407,1.8469,0,105003.3313,1.9593,5.3254,81,0,1
17.9488,4.2042,1,20179.5464,4.1458,36.5351,3,0,0
44.8651,3.252,1,74079.759,8.873,49.0821,88,2,2
11.7845,3.628,1,35010.2766,9.4539,101.8383,76,1,1
19.5977,3.7799,1,30414.0208,0.1965,21.6615,64,2,2
17.5823,1.8012,1,8816.5978,9.775,94.259,68,1,0
22.3432,0.2217,1,105493.2494,9.7266,57.3784,28,0,0
25.774,0.559,1,110014.061,2.537,116.9486,0,2,2
23.183,4.2295,0,61594.9863,8.74,91.8773,54,2,2
19.1238,2.1013,1,95911.8594,6.7413,116.7294,64,1,1
22.6029,1.9625,1,74169.61,3.0204,62.8449,66,2,0
33.0916,3.4668,1,41528.4256,0.9529,87.76,25,1,2
25.1247,4.8045,1,45547.9866,3.0092,117.3253,20,0,1
47.3684,4.7726,1,48169.3475,5.1209,66.8518,19,0,2
25.5551,0.1361,0,82279.9214,4.1624,31.526,44,0,0
38.2378,4.6449,0,84658.8407,0.4205,69.2129,32,0,1
36.693,1.5768,1,43081.8873,0.1354,13.5025,84,2,0
30.8698,2.47,0,68460.1458,5.9132,107.7026,63,1,1
48.2442,1.2277,0,26530.5479,5.2039,26.5535,3,0,0
44.0909,4.8157,1,93802.8872,1.7906,102.6423,99,0,2
11.7584,4.5821,0,54030.6088,3.1323,29.2236,28,0,1
43.4395,1.7454,1,23185.3986,3.7593,64.7464,22,0,0
22.9836,3.4283,1,84385.1118,8.044,107.2448,23,0,0
34.4876,2.1858,0,69449.14,5.0274,50.8478,37,2,1
45.0409,4.9835,0,47901.122,8.8404,15.0578,93,0,1
25.9008,0.2256,1,76671.3302,8.9898,103.1399,32,0,2
