bandwidth,cruise_speed,firm_obstacle,illuminance,obstacle_distance,obstacle_size,power,quality,smoke_intensity
46.7199,2.8499,1,54481.6486,1.3996,48.0273,30,2,0
38.9723,2.1347,0,91593.3805,2.5105,19.9095,29,2,0
48.5378,4.9695,0,12998.2933,8.4668,25.7794,58,1,2
38.2797,1.1078,0,61481.323,4.5357,44.3751,74,2,1
20.4416,0.2282,0,34085.3464,4.5179,32.4104,78,0,2
18.2079,0.1287,1,61202.389,0.9873,68.0386,7,0,1
42.2191,3.8108,0,61524.4205,2.1053,55.4079,81,2,0
47.3866,2.3551,1,40581.5107,0.6887,118.2621,74,1,2
42.4719,3.0143,0,11827.7722,3.6984,118.9238,16,2,0
38.8701,4.2392,0,13639.1261,1.6954,16.1405,89,0,0
31.9539,4.0597,0,82891.5735,6.3738,25.7446,44,2,0
43.0759,4.9147,0,53758.4329,1.6152,108.7083,82,2,0
31.659,1.0457,0,86277.1318,0.6875,73.4835,47,1,2
31.5687,4.0175,1,29491.0517,2.1379,115.6411,45,0,2
12.558,0.2799,0,67592.6898,9.5939,114.3411,8,1,2
31.7761,0.4488,0,24866.4749,9.3434,10.3852,90,1,0
36.9325,0.6763,0,20955.035,1.5572,89.3154,13,0,0
19.6229,0.8418,0,110777.2807,8.1554,54.06,62,1,1
44.1926,0.7281,0,112522.8233,7.761,78.1996,47,2,1
18.8557,3.7399,0,8147.1254,5.6976,39.373,44,0,2
13.7537,3.3483,0,9435.7145,1.5305,50.4561,83,0,1
41.5123,1.6251,1,117473.8569,8.3678,50.7977,56,1,0
38.967,0.3805,1,95976.4055,5.9497,96.4697,63,1,0
35.7296,0.0973,1,116102.5672,3.6372,114.9851,6,1,2
18.7018,4.3489,1,39240.2071,8.1164,78.2472,24,2,1
24.2701,4.7112,1,77476.8867,5.0285,93.3813,47,0,1
15.1662,0.3408,0,8074.4013,9.0556,42.5358,15,0,2
39.8932,0.3446,0,109061.7883,5.0541,34.6802,10,1,1
40.2817,4.3103,0,40047.8501,3.6018,9.1423,15,1,2
41.1976,3.0316,1,78194.856,2.9502,18.0272,68,1,2
36.781,1.1969,1,109310.0437,9.0416,67.9227,12,2,1
25.2081,2.2809,0,61612.643,2.006,60.8887,22,2,0
18.3302,0.3652,0,92422.2366,8.8784,42.8995,33,0,2
36.6379,3.2422,0,55735.3974,5.5733,92.1375,24,1,2
49.8633,2.824,1,89677.549,3.768,43.7622,62,1,2
49.1884,2.119,0,21928.4917,7.6675,43.216,73,1,0
22.6082,4.9654,0,43086.0074,9.3741,114.2222,97,0,0
45.9463,2.5722,1,96199.7132,0.7098,102.0629,32,1,2
27.7341,4.3516,1,58875.9855,0.641,98.9137,54,1,0
39.8036,0.2188,1,37043.3549,2.0658,11.8034,37,0,2
10.6846,2.7771,1,7126.1674,9.9096,86.9479,61,2,1
48.5881,3.3123,1,67700.212,0.2406,94.4205,63,0,1
23.3162,3.2491,0,17033.0872,4.1028,105.0139,85,1,0
41.6536,2.033,0,99458.8218,4.1304,76.753,34,2,2
32.3736,2.4363,0,99653.5964,4.216,87.7021,1,2,0
44.724,3.1091,1,15876.468,2.8462,67.0361,83,1,1
44.9218,4.9219,0,20594.2804,6.7242,100.4184,3,2,0
13.8551,2.9529,1,54615.2528,5.4065,75.4376,49,2,1
49.0675,3.7414,0,94093.2612,4.4855,77.2886,55,1,2
30.3311,2.0355,0,7408.2149,2.1724,5.3954,65,2,1
39.1419,3.5157,1,56517.5618,5.2092,57.1329,66,2,2
34.2784,2.1884,0,82776.0539,5.9489,103.8904,56,2,2
22.4453,0.4437,1,89638.7389,4.5503,55.6834,31,0,0
45.49,1.9408,1,2788.8058,2.0874,64.2679,98,0,1
42.137,0.8196,0,96126.1028,5.4108,62.8705,75,2,1
10.0455,4.2545,1,74990.0737,5.2168,56.09,12,2,1
41.6187,4.2184,0,58547.7891,0.7732,63.7536,60,2,0
28.3072,2.9517,0,48553.8351,6.1932,61.6697,4,1,0
45.7369,4.2617,0,55557.836,0.5362,12.6676,36,1,0
25.4399,1.5986,0,20869.6888,8.4779,77.6021,73,2,1
24.6583,0.9615,1,57592.5648,0.5492,116.134,37,2,1
22.7198,1.5015,0,37636.663,3.3379,91.1289,60,2,2
15.736,4.9842,0,46293.7966,6.6698,85.3263,91,0,1
20.532,4.5683,0,16715.1262,8.4826,86.1911,77,2,2
45.1388,4.8351,1,109336.1111,5.6571,15.9703,2,2,0
11.2416,0.5059,1,63835.1715,5.0511,20.4573,70,1,1
37.7368,0.3046,1,54125.6981,1.1477,44.0485,83,1,2
29.1903,1.8658,1,45169.0188,5.791,44.7919,51,1,0
48.8954,1.7023,1,38856.5034,8.4872,118.7165,1,2,1
28.0691,4.7099,1,94727.4511,7.0554,108.2269,77,0,2
31.9601,4.1705,1,5202.1895,1.1106,44.9939,79,1,0
15.8513,4.226,1,117121.9268,8.9941,70.39,17,2,2
47.826,1.2397,1,29686.5408,7.1825,57.0574,16,1,1
21.3867,2.8543,1,85337.986,5.3953,106.6132,33,2,0
40.6757,2.0229,1,51069.6613,2.5508,108.801,54,1,1
14.8783,4.9668,1,2453.5127,7.4787,114.5021,89,0,0
40.8239,2.1903,1,92914.7407,7.5086,28.0863,61,1,1
22.325,1.7979,0,70039.3544,2.9332,118.7468,26,2,1
49.8362,1.5833,0,70504.6874,3.9548,49.4695,3,2,1
43.1076,3.6797,0,6032.4068,9.6869,89.0684,48,2,2
25.8693,3.826,1,78259.8683,6.8416,83.5187,18,2,1
47.7868,0.7943,1,11288.299,8.0326,98.6397,8,0,1
13.6572,0.4696,0,114406.8716,3.8055,56.5107,38,2,0
49.8962,0.9978,1,59776.3917,8.4758,31.9942,86,0,1
20.3635,4.1536,1,97427.7016,2.696,70.2648,21,1,0
11.8254,4.9883,1,93516.164,7.8583,59.0694,80,0,1
20.3105,0.566,1,14656.3317,8.6027,34.2833,83,0,1
28.02,2.0037,1,109788.7343,5.4968,112.3587,47,1,1
