bandwidth,cruise_speed,firm_obstacle,illuminance,obstacle_distance,obstacle_size,power,quality,smoke_intensity
17.7572,1.0861,1,95193.7925,1.1387,97.0643,76,1,2
10.2637,4.6831,1,72278.6946,8.3318,60.1348,46,0,2
47.8525,3.7977,0,13146.5666,5.159,34.3022,19,1,1
12.1541,3.3447,1,111388.0832,5.335,92.3945,85,2,1
21.5839,1.6933,1,3200.2001,8.8599,42.3024,11,2,2
18.3481,3.7514,0,42159.8848,5.5615,17.8584,53,2,2
38.3905,2.1768,0,85367.4299,2.5554,49.9899,98,2,1
22.6766,2.408,0,17111.2441,1.1309,100.2596,80,1,1
24.35,1.2556,1,41016.111,5.8695,3.0103,51,1,2
34.28,4.7173,0,67742.3294,9.437,114.5001,77,1,0
20.528,1.825,0,69654.828,5.1965,103.1548,13,0,0
38.1096,2.9943,1,35535.3549,6.5153,64.0489,74,0,2
46.8514,0.925,0,105953.5198,1.2247,36.2196,38,1,1
46.1748,1.2699,0,111023.9968,8.5708,92.7404,89,0,0
16.8326,3.3869,1,43758.965,0.3817,105.2116,7,2,0
47.749,1.579,1,6681.6716,4.9746,70.0756,34,2,0
15.7997,1.502,0,6933.4445,6.1499,111.1023,71,1,0
29.3304,3.2836,1,92101.5046,0.5826,15.6508,2,0,0
33.8374,3.0208,0,51563.2331,9.0882,97.8729,18,2,0
32.9061,2.9174,1,38546.6468,5.7381,81.3906,48,2,2
16.3878,0.2555,0,107489.7623,5.532,87.5879,87,0,2
40.0697,0.3985,1,115831.7442,1.2965,51.4548,32,1,0
17.1545,2.3652,1,1748.1754,5.8734,81.0891,72,2,2
16.8243,1.5651,0,20199.9383,2.2549,9.8761,48,2,1
47.6861,0.6668,1,78090.9058,9.7473,95.3801,95,2,2
12.0999,1.3476,1,1307.233,6.3164,3.8879,93,0,1
25.1966,4.1145,1,20082.7206,2.8826,108.9473,9,1,2
16.4466,1.1796,1,119400.3074,6.129,74.3036,13,1,0
25.7428,4.5614,1,32355.0402,2.9716,50.3194,64,1,2
15.0399,0.1093,0,87752.5297,9.4834,59.8057,61,2,2
27.5462,3.4659,1,51809.2606,2.6642,67.0178,52,0,0
15.0025,3.1469,1,58164.0079,4.3661,65.2306,7,0,2
32.1267,3.9095,0,81944.3267,3.3152,15.0333,86,1,2
47.0514,0.2341,0,101966.3727,2.8055,97.6569,19,0,0
26.0653,0.1758,1,18581.5083,9.6955,64.1748,30,1,1
37.4341,2.5806,0,84441.422,2.5384,68.5754,74,2,2
37.5719,4.351,1,107023.4752,0.8117,90.1141,16,0,1
36.3155,1.2539,0,45548.9762,8.8235,3.5751,40,2,1
23.9325,1.2496,0,19894.9444,1.6965,37.5907,20,2,2
10.7387,0.6006,1,45916.9543,3.6553,111.2902,78,1,0
25.9328,4.2941,0,80886.2113,2.1549,96.4665,45,2,1
44.1137,4.4028,1,28879.8402,5.0768,46.0459,60,2,1
48.1737,0.1594,1,69481.6475,9.8643,111.2332,37,1,2
21.9885,0.881,1,10144.5372,5.9201,6.7709,37,1,2
13.038,1.5291,0,98630.9895,6.5926,111.3435,41,0,2
18.6996,2.9168,0,81034.8781,2.2557,24.6819,63,1,1
26.084,4.3593,0,31381.1972,7.8246,48.1213,68,0,2
24.9155,0.9329,1,97258.4608,2.877,102.3694,64,1,0
12.426,2.9643,1,7878.2163,3.8101,23.4309,45,1,0
44.0658,3.1752,0,18065.9145,1.5594,47.262,39,1,2
23.4743,3.377,0,2579.909,4.372,38.8862,74,1,1
41.1853,3.1773,0,92846.1941,0.2412,89.1108,65,1,2
37.7249,1.8372,0,98116.1138,7.3942,92.2506,72,2,1
13.9354,4.5814,0,29922.5567,1.7681,29.7275,43,2,1
45.2579,1.6436,0,31181.5824,1.7695,101.7315,3,1,1
41.6049,4.5361,1,33169.5535,3.7066,75.5571,6,1,2
24.1674,4.4012,0,65004.3066,7.8712,42.516,49,1,0
41.5537,0.9893,1,49301.1025,2.2764,106.7577,86,0,1
47.1895,2.5588,1,23190.6351,6.0773,97.5919,60,2,1
16.3131,4.3214,1,36622.8537,6.7458,96.2181,61,1,0
28.4209,2.3929,0,71247.6269,4.4017,31.1039,57,1,0
47.6205,3.7473,0,45270.7959,5.1161,84.2498,8,1,0
45.8906,0.2435,1,110768.5888,2.1333,108.0921,29,1,0
16.1927,2.2215,1,27382.054,6.9893,40.1972,1,2,2
12.4163,3.2126,0,117588.9087,9.3371,80.6034,94,0,1
47.363,3.5159,1,30751.8408,1.0449,11.2089,92,0,0
37.9298,2.492,1,44462.2375,9.7349,88.0326,62,1,0
26.974,2.1486,1,104693.8209,3.6334,38.4538,76,0,1
30.5446,3.115,1,87982.3424,6.0806,44.3134,49,2,1
21.299,3.0827,1,39789.1304,3.2209,96.3805,40,1,2
47.5873,1.26,0,14933.8912,3.4611,46.4254,41,2,2
26.8913,2.5289,0,47573.5706,7.369,20.2771,38,1,0
20.8088,2.3777,1,83672.1974,7.7945,95.4086,85,1,1
48.4674,0.4026,1,76402.9231,9.841,60.1529,71,0,0
40.0381,1.1737,1,2643.0165,0.4755,94.7822,22,1,2
35.0974,0.6968,1,5227.1319,5.6218,80.0287,35,2,0
42.5011,4.0747,0,16932.0829,4.1863,97.6297,29,2,2
47.5044,2.3977,0,57183.7897,0.6886,0.7443,82,0,1
28.6364,0.3842,0,63586.4475,3.9409,117.8944,25,2,2
22.7842,3.6939,0,76181.3278,1.1524,66.4541,81,1,0
37.1103,3.1967,1,44424.3145,1.1393,96.1828,99,2,2
27.2509,0.0576,1,30091.59,7.338,95.7883,98,0,1
25.7923,1.5208,0,14180.4323,1.3957,68.1506,85,0,2
43.1299,1.3143,1,62533.7716,7.7096,107.0633,21,2,0
29.8432,4.8627,0,30198.5291,2.9704,15.9886,47,1,0
30.8241,2.0478,0,1240.3613,7.2793,43.0222,16,0,1
21.8488,0.0771,1,65729.8366,3.5157,109.9103,28,1,0
25.0007,4.1976,0,6818.6513,1.4647,99.5885,30,2,2
35.296,4.0028,0,60370.9092,6.5494,100.1061,96,1,0
42.4445,4.2758,0,9908.2608,2.5529,27.741,65,0,0
42.2146,1.3645,0,31339.7678,9.7551,32.1316,64,2,0
42.9543,1.2911,1,31482.532,2.3512,63.0387,77,0,2
45.645,1.4085,1,109962.804,8.238,53.3954,7,0,0
16.9391,0.6863,0,112991.1136,3.2037,32.8834,44,1,1
12.7861,1.9163,1,88556.711,1.9499,118.0315,80,0,1
15.5869,2.977,1,1368.522,3.4512,5.7781,12,2,2
16.6685,2.0035,0,78448.8545,7.3857,28.8228,97,2,1
39.2575,1.2877,0,83512.9877,0.8762,76.3256,21,1,0
15.4057,4.6883,0,108024.3055,4.0721,27.0017,92,0,2
41.3714,3.9756,1,73568.0792,1.8403,38.8531,1,0,1
23.8511,0.9886,0,9453.5343,4.7454,109.0398,65,2,2
23.8078,0.9747,0,61187.0133,1.2393,93.2515,68,1,2
32.9087,4.2314,1,81754.7732,1.8388,100.6142,0,2,0
17.8225,1.4873,1,57454.8099,2.2693,94.386,34,2,2
34.8383,1.536,1,23699.2496,0.1677,15.1624,42,1,1
46.1615,4.6957,0,33946.0321,2.4958,30.7392,33,1,2
31.2522,2.5474,1,58078.4088,9.4625,15.4716,40,2,2
32.3742,1.6733,1,109114.8106,8.0355,12.0162,28,0,1
23.4061,1.0689,1,75711.9882,9.1438,76.1084,74,1,2
40.0801,3.6141,1,49768.6311,0.3755,31.2018,58,0,2
48.8762,0.0407,0,17932.4192,8.7186,85.0777,36,2,0
40.6844,2.8234,0,97637.6234,8.8038,88.3707,77,2,2
36.3232,0.5184,0,92673.8602,3.9791,11.0403,65,0,2
18.809,0.2138,0,61930.4536,5.0813,12.3644,45,1,1
22.4311,2.4953,1,52142.6063,7.7568,85.4469,79,1,0
47.6547,2.1499,0,9980.3289,4.7775,4.7902,29,0,1
11.3386,3.9524,1,40924.1469,0.1732,17.2933,78,0,2
29.5974,0.2582,0,94302.6043,4.0383,24.5105,74,1,2
42.415,2.5154,1,29908.2921,2.847,56.696,13,1,2
30.6952,2.4834,1,43936.964,4.2671,115.6941,56,2,1
30.6628,4.405,0,115401.9815,6.0757,17.1845,31,2,0
14.4631,2.882,1,3236.3631,6.426,15.2914,99,2,2
24.845,0.0286,1,69308.0468,9.7273,6.3334,71,2,0
44.8963,0.5502,1,100010.7366,3.0839,10.9656,77,2,1
33.2698,2.1943,0,66327.0552,5.3104,32.4108,97,1,0
28.2508,2.413,1,112327.6816,0.2236,39.5884,58,0,2
39.1761,2.7633,1,61212.8881,8.8748,3.1991,39,1,1
14.2757,3.6034,1,13954.0596,9.2043,22.6022,94,1,2
16.5758,3.5503,1,104497.8113,0.5274,16.9443,37,2,1
19.8111,2.3154,1,33324.4629,5.3518,74.2972,92,1,2
12.0966,0.191,0,56457.0097,8.7697,38.8783,62,0,2
33.7885,0.3648,1,84546.9255,8.6305,70.0236,26,2,1
41.4539,3.064,1,115289.7868,8.6008,12.2419,61,0,0
24.7139,0.3897,0,32245.7207,2.8748,10.3695,21,2,2
40.7273,1.7385,0,100018.5057,1.1352,43.4657,51,0,2
48.3747,0.5576,1,92824.5842,3.2839,24.2454,32,2,1
25.016,3.7888,1,81770.3899,1.6915,117.8744,50,1,2
35.81,1.4229,1,88925.9136,7.606,59.7744,32,2,1
37.2348,2.8262,1,87051.3012,9.5808,84.1273,90,0,0
33.513,1.7463,1,7113.1898,1.4003,22.3242,77,1,1
32.4213,1.5497,1,89162.875,3.5804,99.9252,87,2,1
46.6558,0.8775,1,21503.1656,4.0733,102.6934,41,1,0
19.4266,3.5185,1,72259.7211,2.6901,28.1899,50,2,1
37.648,1.0925,0,70771.9287,4.1307,24.7356,72,0,1
23.6398,1.9355,0,37879.0607,1.9766,7.1949,6,0,1
47.9606,0.4476,1,30785.0836,8.2965,9.0382,28,0,2
34.498,1.3593,0,24305.5118,1.7435,96.2095,48,2,2
27.8185,4.8145,1,54320.6005,7.1302,38.8096,31,2,1
35.0646,2.9589,1,12399.5298,6.499,73.2947,22,2,0
16.0625,0.2569,0,89819.9626,5.1403,3.3819,52,2,1
33.6662,2.316,0,81534.1975,3.168,25.3151,14,0,1
30.2904,2.9084,1,93869.2243,2.1882,27.1466,97,0,1
26.059,2.1912,1,74578.1928,0.2085,22.6512,12,2,0
41.4931,2.699,0,6661.8251,4.0528,102.6345,22,1,0
42.486,1.6333,0,93771.2162,1.2211,97.0768,31,0,1
20.5001,3.2269,0,35957.097,8.1318,96.1506,27,0,0
24.0257,4.036,0,40853.8133,6.8099,115.8584,79,0,2
31.9477,4.4966,0,69307.8681,8.0937,72.0111,26,0,1
38.1073,3.0792,0,16482.1424,1.4592,95.1684,96,2,1
10.2904,4.8674,1,54560.0935,5.7316,47.6227,98,0,0
22.4155,0.7373,1,17351.3616,1.7134,60.0947,36,0,1
20.9719,3.7618,0,106242.5016,7.9122,20.8183,50,1,0
31.0146,1.8767,0,65898.4236,7.3436,14.8198,64,0,1
17.8251,1.0657,0,113719.7384,2.0721,16.6782,54,0,1
26.1555,4.1406,0,34066.0911,9.7921,0.2174,87,1,2
