bandwidth,cruise_speed,firm_obstacle,illuminance,obstacle_distance,obstacle_size,power,quality,smoke_intensity
21.2596,3.3059,1,6023.7001,6.4239,53.6051,64,1,0
39.0147,1.5255,0,115441.0517,1.2097,55.4496,8,0,0
12.8989,0.9978,1,60810.397,6.0891,31.6958,0,1,1
30.5329,2.1452,0,25973.1378,6.7664,1.7764,94,1,2
24.5477,3.4844,0,77888.1477,5.9221,94.6449,97,0,1
34.8059,3.5123,1,74345.9049,9.5413,99.405,17,0,0
37.6966,4.6669,0,43193.7359,5.0571,12.1184,17,0,1
28.0623,1.7803,1,45698.0068,6.0721,14.2474,88,0,0
44.9761,0.3313,1,58695.6423,9.9107,23.4515,38,0,2
49.0789,1.6273,0,45159.247,4.0857,41.6822,89,0,1
15.064,4.7551,1,64940.7725,3.483,8.1451,93,1,2
16.3737,0.3898,0,4792.1875,6.2187,71.294,92,1,1
40.0145,2.6163,0,76526.0113,4.2303,66.1012,66,1,0
29.8153,2.693,1,32128.7755,4.0172,7.706,60,0,2
38.6048,2.4482,0,36552.5209,6.6387,77.4834,72,2,1
45.3034,2.3497,0,114445.8902,8.8076,84.6274,63,1,0
27.0494,3.792,1,47608.973,2.1645,107.9954,93,1,2
12.9332,0.597,1,87704.99,7.0769,18.8614,46,2,1
18.3116,2.858,1,80235.8433,5.6091,35.8856,94,1,1
22.5331,3.7713,0,34233.1495,7.8314,51.7144,94,2,1
46.4478,2.9889,0,65987.5524,3.2552,11.506,44,0,1
11.3189,4.3778,0,104686.3499,8.9158,74.6039,7,2,2
34.2512,1.2879,1,32554.7306,1.2589,112.6238,78,1,2
43.1729,0.1918,1,97234.6221,9.3733,2.1092,87,2,0
17.1053,1.0013,0,107254.4889,5.9549,10.2161,81,2,0
21.9063,4.6506,0,92982.6508,1.7724,24.4758,85,0,1
14.2074,2.5625,1,63058.7637,5.2834,5.2299,77,2,0
16.9221,3.956,0,83681.0387,5.9275,50.6214,16,2,2
16.5014,3.3667,0,32869.8108,1.0208,112.3088,82,2,1
35.0777,3.8876,0,87829.3016,1.2989,92.1978,47,2,2
10.9222,0.4966,1,97115.0641,0.2658,45.1164,53,0,0
22.5238,4.0226,0,73789.0415,2.0365,117.928,3,0,0
10.4706,1.1449,0,110586.0988,9.3859,74.6638,85,2,1
34.7398,3.2377,0,113012.8878,8.9195,79.7568,65,2,1
16.5668,4.4386,1,73937.5648,7.93,34.2524,82,1,2
18.9494,4.9137,0,12653.9312,7.7606,19.4742,86,1,1
23.9851,0.2711,1,116971.1721,9.8146,15.1869,87,0,0
41.6552,0.4998,1,103068.7024,9.1448,14.4997,41,0,0
15.1977,4.4811,1,31954.6121,1.6634,100.9776,91,0,2
20.287,0.6288,0,107022.8303,1.3771,56.1528,42,1,1
26.0808,3.2307,0,12920.0543,0.0309,24.6127,17,1,1
32.3654,1.6346,1,105677.6238,8.8279,23.3234,29,1,1
15.6938,1.887,0,42270.1566,7.2835,20.8057,53,0,2
