bandwidth,cruise_speed,firm_obstacle,illuminance,obstacle_distance,obstacle_size,power,quality,smoke_intensity
16.6855,4.0608,0,24588.5489,7.7981,13.85,28,1,0
23.6154,0.0138,1,96847.1793,6.1878,104.2147,86,1,2
22.2754,4.788,1,46212.9521,0.7919,71.8253,70,2,0
44.7227,1.1722,0,69499.3925,4.7638,60.0009,46,2,0
26.8868,1.2989,0,87169.8302,9.6261,46.9252,91,2,1
12.5048,4.3844,1,62957.5861,8.4027,42.1624,9,1,1
30.9803,1.9695,0,90485.0614,1.3876,61.65,83,1,2
49.9024,0.8407,0,81491.2744,9.0057,77.4546,79,2,1
38.6565,3.5034,0,82923.7095,1.5446,59.8927,71,2,1
32.3873,2.5405,1,40866.1044,5.6204,73.537,61,0,0
49.5958,1.7624,0,43527.376,5.5722,41.8237,0,1,2
36.1047,0.0214,1,25034.3979,2.3683,50.6015,27,2,1
22.4537,3.9962,1,59760.2116,5.0193,104.6276,48,2,1
10.3656,2.301,0,5552.6923,0.5518,3.2001,80,1,0
13.7874,3.4441,0,84917.2379,7.2552,104.4548,56,2,1
31.935,4.4345,0,98679.3995,6.8839,75.8705,97,0,2
44.9234,4.6502,0,39750.7867,6.5815,87.5719,90,0,2
25.6493,0.8015,1,111438.9244,2.5621,49.8164,31,2,0
47.176,4.3927,0,78611.2874,4.5351,81.2141,45,2,1
25.6365,3.3396,1,56080.169,9.1778,116.6987,13,0,0
26.487,0.2663,0,46983.3012,7.3208,44.8136,24,2,1
20.7816,2.017,0,62992.3648,9.2818,14.7048,18,1,0
17.6357,2.1598,0,22155.3029,3.9089,33.5399,57,1,0
31.0808,2.3753,0,66998.6379,7.1519,77.5732,97,1,2
20.1675,1.8574,1,98792.6715,1.8396,60.7278,27,0,1
26.4608,3.0189,0,41715.0746,0.0903,20.7439,90,1,0
19.487,1.5161,0,55490.9447,8.8557,18.5101,7,0,1
23.5498,1.5741,0,111802.687,9.1417,118.6211,62,2,0
23.5562,0.2927,1,35116.3242,0.3185,112.268,96,2,2
16.9289,3.0218,0,11107.5435,1.1995,70.6537,50,2,2
46.691,4.0928,1,86509.1442,2.3175,95.291,17,0,1
49.941,4.955,1,36077.5293,8.2672,101.4761,7,0,0
45.2112,0.1768,0,56865.9131,8.0373,68.7954,35,1,1
41.5817,4.6562,0,7058.5587,0.2136,117.6931,42,1,1
15.7343,3.2073,1,68185.5856,7.1353,30.3944,100,0,1
29.2509,3.5383,1,82631.9324,4.8636,110.2182,22,0,1
31.9354,0.185,1,39772.3117,4.2013,13.0859,53,0,0
46.508,4.9179,0,91715.0284,0.3986,38.6966,81,2,2
28.4455,4.2608,1,53231.3458,5.9059,32.798,71,2,0
12.55,3.9683,1,109117.3468,2.7614,116.7205,41,1,0
17.5056,3.4308,0,96395.1802,4.799,26.4549,50,0,1
33.8146,4.4485,0,25905.0364,4.6072,82.423,20,2,1
27.134,3.6114,0,112642.7585,0.7566,96.7157,9,2,0
26.7513,2.9828,0,97824.0114,5.1927,69.1186,33,0,1
47.0517,2.0917,1,64181.5382,2.0314,99.4788,60,0,2
12.0254,1.2803,0,60778.5955,4.4372,67.0931,13,1,1
37.3008,0.779,1,105455.6381,3.255,42.8746,25,2,1
11.7156,3.775,0,49033.1105,4.251,116.2851,45,0,1
16.1064,3.6194,0,47939.3188,4.5516,118.0599,66,0,0
32.8508,3.3817,1,16103.0634,8.6844,16.2275,17,2,2
29.5234,3.8185,0,57937.8999,0.1629,45.3924,33,2,2
30.9157,0.9739,0,97745.2486,0.1887,93.9324,26,0,1
48.1714,2.071,0,22595.016,8.2242,111.3529,99,0,1
13.312,4.9385,1,73588.7783,3.1387,1.3805,91,1,1
12.0585,0.9111,1,58028.8971,0.8208,117.5894,9,2,1
47.2645,1.7184,1,41441.3815,9.9161,76.5448,66,2,0
39.4958,0.6792,1,83574.9342,4.3994,82.1381,38,1,1
26.1334,1.2437,0,68692.0191,6.1641,95.4556,80,2,1
27.4743,2.6513,0,85797.7105,2.6565,90.0176,87,0,0
15.2765,0.8077,1,95166.5616,2.5934,21.1124,32,2,0
32.6962,4.8718,1,58742.6453,5.4082,37.6894,94,1,2
10.5243,4.4672,1,111750.7003,0.0387,14.0937,82,1,1
39.8961,1.3391,1,43460.0028,3.793,74.2672,98,1,1
33.5546,1.4511,0,2375.6291,7.2656,39.8282,11,1,1
13.9955,4.9953,0,117495.9924,1.1161,9.6043,95,1,0
13.8855,3.6587,0,68548.4773,4.5342,96.6602,32,2,0
41.5333,1.0347,0,42995.112,1.1445,17.4897,47,0,1
21.4614,0.8812,1,70695.7385,4.5117,63.8631,13,2,1
40.2602,2.3018,0,100931.8413,8.6664,84.2758,47,0,1
34.8413,4.6663,1,94235.4947,2.858,99.7942,15,0,1
11.9436,1.0983,1,98718.6885,8.2167,67.8418,13,0,0
10.5486,3.5479,0,32606.5874,7.2838,92.3237,2,2,1
42.0361,1.1682,1,112796.3346,0.9173,66.2131,75,0,2
11.7217,0.7615,0,93848.2938,7.8048,58.5229,66,0,2
22.3979,4.1137,0,99662.1553,3.8938,94.5494,54,0,1
48.5699,3.9692,1,100150.5363,3.3132,107.392,91,0,1
14.26,4.0497,1,47840.4576,5.102,40.8782,11,1,1
40.9144,4.7901,0,9265.6824,8.7128,69.8748,59,1,0
36.5246,4.6867,0,18776.9395,9.5977,33.8379,80,0,1
49.0494,0.5664,1,47500.1971,1.9835,71.8429,27,0,2
35.7013,3.3743,0,51623.7095,7.7618,39.505,76,1,2
27.8957,2.3632,0,12507.6709,4.1194,98.9626,100,2,2
31.0899,2.4197,0,26899.7413,7.8855,22.7493,67,0,2
27.1801,4.3046,1,17154.2551,0.1763,39.4623,70,0,2
26.6462,2.2078,0,12346.7432,1.8053,44.1621,8,0,2
32.3285,2.7318,0,117015.8443,0.7819,47.9402,13,0,2
25.6718,3.6303,0,70113.7155,5.079,79.8017,46,0,1
