bandwidth,cruise_speed,firm_obstacle,illuminance,obstacle_distance,obstacle_size,power,quality,smoke_intensity
49.9401,1.9615,1,10585.2787,4.1177,5.7718,66,2,1
47.0456,1.9181,1,1533.203,0.0744,19.3726,29,2,1
18.8702,2.6725,0,33849.0796,3.7257,27.092,22,0,1
40.8307,2.2343,0,57687.2421,2.8789,15.501,76,2,0
17.1639,2.4001,1,92449.7595,8.2069,9.3013,70,1,0
48.7823,1.7696,0,83819.3114,6.7525,13.7345,62,1,2
15.566,4.7707,1,69804.4852,5.1239,110.978,59,0,0
34.7053,1.5978,1,71823.2128,7.3397,10.1966,50,1,0
23.2135,3.3495,1,77543.6362,5.1094,94.7565,25,0,2
29.2147,2.4169,1,90898.8997,8.5236,47.8697,87,0,2
15.5723,4.8594,0,105355.5832,1.6899,96.7826,90,1,2
19.4587,1.0206,0,107360.217,3.7006,106.8094,53,2,0
32.125,0.2565,1,31987.0751,6.7162,51.0804,70,0,0
49.4109,1.1985,1,54093.0107,3.6531,17.417,74,2,1
19.4122,1.8898,0,17655.1143,3.8306,61.7519,60,2,2
25.3401,2.3983,1,49124.2267,3.5236,100.9731,38,0,2
39.7604,2.5947,0,88979.0137,7.5898,37.5,32,1,2
17.5321,1.1663,1,39645.3683,8.7157,21.0898,35,2,1
45.2461,1.2632,0,10598.0483,7.5622,14.7857,65,0,2
17.3139,4.6571,1,111743.9035,9.7372,60.1786,76,0,2
18.3602,3.444,1,77283.8142,5.4797,115.1483,45,0,1
16.7713,2.0081,0,117155.3278,2.8667,95.4584,57,0,2
43.0879,4.98,0,80462.465,6.0446,92.9999,5,2,2
14.1632,0.6878,0,101144.1521,1.5876,37.767,43,0,2
13.3175,4.7859,0,68030.1894,1.4774,75.2618,61,2,0
21.7932,1.4272,0,76643.3195,6.8439,100.2438,46,1,2
46.4283,1.8883,0,81304.8294,4.84,44.9257,34,2,2
30.5437,2.7773,1,9498.8571,1.9953,61.3283,100,1,2
11.0887,1.6274,0,30877.9465,8.8486,68.8029,82,0,0
48.1762,0.1792,0,106081.976,2.1793,11.1616,12,1,1
46.1431,0.184,1,57545.223,4.8122,22.2808,5,2,2
14.6244,0.8714,0,99112.4007,4.7278,48.0482,84,0,1
47.516,3.6045,0,36745.3185,7.2964,36.1388,50,1,2
31.1265,3.4226,1,37690.0288,2.7678,22.6129,42,2,2
33.2035,2.8216,0,62051.0979,5.0178,6.128,50,0,0
19.2986,4.8552,0,105774.0191,4.8086,6.1765,4,2,2
11.5899,3.3105,1,115989.1831,9.8587,92.284,30,2,2
47.8037,4.4442,0,21707.6887,2.3526,70.811,66,1,0
45.4202,2.4164,1,100293.888,5.4831,69.7272,27,1,0
42.766,0.9312,1,49801.4683,2.2492,5.9603,12,2,1
40.4053,3.6439,0,83087.744,0.0266,2.102,35,0,0
35.3833,1.0416,1,96078.7405,4.8742,103.8752,93,2,2
14.4926,0.5887,1,15980.7559,0.3056,9.1996,77,0,0
48.4617,1.1107,0,55145.0513,9.3396,35.2865,86,0,2
18.3572,0.4941,0,87041.8836,0.8217,62.8872,67,0,0
39.5983,0.848,0,107067.3806,3.0982,90.5699,8,0,1
30.3723,4.134,1,45763.4492,3.3603,101.1625,15,2,0
19.5175,4.8575,0,15848.4936,1.6601,62.565,31,1,1
16.6355,0.539,1,113975.5904,0.8586,60.0878,66,1,0
15.3,2.595,1,74954.7904,5.6168,76.5792,19,0,0
37.0055,3.9587,0,97273.9414,4.7331,77.9699,3,0,2
35.5442,1.4099,1,91357.7173,8.6654,7.4294,19,0,0
21.8332,1.5432,0,58009.3869,1.1802,52.8981,92,2,1
25.8323,0.7862,0,58028.8682,5.8162,110.1921,70,2,0
17.7719,4.8616,1,58573.3644,6.7299,111.4528,9,2,0
44.6821,0.9014,1,99742.9115,2.6999,48.9832,87,2,1
30.1727,4.677,0,10389.5946,3.7831,103.7928,44,1,0
42.1117,0.9367,0,89605.0716,2.2761,30.688,87,1,2
46.0148,0.8024,0,6723.5864,1.4862,88.7667,55,2,0
27.3153,0.2468,0,33167.0023,6.7738,115.316,29,1,1
43.887,1.8333,1,108590.623,0.9492,56.6462,10,0,2
36.6301,4.2268,1,96644.0093,7.3337,104.3042,55,2,0
23.6832,0.2254,1,70924.919,3.5394,70.9656,36,2,1
30.4674,4.8254,0,90937.8537,4.1875,92.1348,27,0,2
34.8516,1.2896,1,104162.1092,5.134,55.7539,82,2,0
46.0585,4.9605,1,119246.2105,4.1122,45.7792,25,2,1
30.4658,3.2343,0,720.8817,3.6746,20.2618,50,1,0
41.4015,1.0591,1,2533.3032,4.5874,97.7407,61,0,0
25.2658,0.6362,0,51772.6702,9.3884,79.9876,23,0,1
28.3938,1.3249,1,74998.6133,8.4554,24.0577,57,0,0
23.8549,0.9847,1,8535.6763,4.8226,65.1149,1,0,1
37.9893,2.0182,0,3082.0743,9.7213,18.8417,54,2,2
32.04,3.7264,0,84229.6149,6.0803,116.7001,16,2,0
44.9799,3.2043,0,44441.0913,7.3119,2.0295,44,0,0
35.0791,4.1981,1,9936.059,3.0303,107.6813,65,2,1
36.4722,2.2694,1,66393.126,2.5328,70.3906,40,1,2
48.1715,0.2019,0,4289.221,4.5832,102.8109,86,2,1
16.2019,4.962,1,46051.4304,8.9653,66.2054,100,1,1
32.9626,3.0257,0,5339.1482,7.7896,54.003,92,1,1
37.5594,3.318,0,86620.3127,8.9286,110.0713,7,2,2
45.8983,4.397,1,57074.1361,2.6306,111.4435,90,2,0
33.1946,4.8495,1,5938.9831,4.0611,84.1287,40,1,1
48.1453,3.5187,0,48413.1402,4.4529,24.798,4,1,2
16.8862,1.622,1,58470.7342,3.4684,70.1766,7,1,0
14.3682,3.411,1,83823.1074,5.1209,87.0702,93,0,1
10.4757,4.32,1,2720.9572,9.3633,118.312,86,1,1
29.5279,0.0917,0,30558.5609,8.6422,108.5227,88,1,0
29.3702,3.5768,1,20241.4141,1.7745,11.2866,86,1,0
20.6533,4.8919,1,87927.833,2.8929,79.8938,84,0,2
43.5699,2.3744,0,20830.0303,1.7849,109.9248,14,2,1
29.1879,3.7743,1,48999.9789,5.8559,118.2574,51,0,0
33.2187,3.2437,0,98858.8637,2.281,79.4309,91,1,1
22.262,4.4301,1,2674.7138,0.1096,72.2916,72,2,2
12.6183,2.0564,1,118866.1551,5.4105,31.2237,0,1,2
43.5363,3.41,0,29224.1933,4.7181,102.5641,73,2,1
38.9944,0.3685,1,67251.6367,5.8451,73.4985,16,0,0
26.1675,0.8782,0,101928.8421,2.6085,39.1828,4,0,1
12.5687,1.5389,0,15014.397,5.5095,77.2767,21,0,1
43.4992,1.3978,0,42356.5725,7.4015,37.5101,98,0,1
48.7986,0.4891,1,28986.5469,7.6487,41.8412,93,0,2
48.1222,0.0403,1,1918.2495,2.7964,78.6334,17,0,1
10.8889,2.7455,1,72316.7355,2.0397,38.2995,99,0,1
21.9782,3.1111,0,34010.4475,3.5935,8.9445,34,1,0
20.1027,1.1674,0,2223.2434,5.9679,43.3538,22,2,1
25.854,0.6848,0,28993.0702,3.2133,15.4331,90,2,2
46.7957,4.8359,0,69524.5232,8.8238,52.1872,81,0,2
23.0438,1.2053,1,18835.5193,1.17,34.453,50,0,2
17.1775,0.9654,1,107976.4316,1.1039,13.7443,15,1,0
15.0854,1.853,0,88926.8814,3.5822,80.8384,63,0,0
13.0336,0.424,1,40667.5964,4.1112,24.8549,10,0,2
16.3493,3.9139,0,21633.7778,2.2886,48.2677,84,0,1
30.9108,1.7068,1,107158.6617,3.0316,52.7016,76,0,2
45.1905,3.2178,1,104482.9116,1.6451,69.3615,62,2,0
49.2891,2.0099,0,118322.1646,4.1868,92.2837,99,0,1
31.0578,1.7664,1,37096.66,7.6771,43.6266,36,0,1
45.9065,4.0014,1,114258.8837,8.323,72.9766,40,1,0
44.4581,3.7868,1,91741.8717,6.6836,52.3721,83,2,1
44.1075,2.4401,0,33681.3577,2.6414,72.0903,86,0,0
18.4144,0.0671,1,10079.6539,4.6566,112.5234,39,2,0
27.1441,0.1709,1,76098.636,4.3177,78.9963,62,1,0
32.5025,2.8307,0,71946.6885,2.2722,9.9389,71,1,1
31.6016,0.4442,1,18434.6047,8.3491,87.3559,84,0,2
27.5113,2.563,0,95193.6195,4.9942,52.6605,95,2,1
42.0812,3.8125,0,86587.6199,7.4787,90.4649,1,0,2
17.5815,3.9331,0,76249.7447,8.6257,91.975,23,0,1
42.0417,3.5084,0,90853.1451,6.9626,41.5462,38,2,2
17.1003,4.8119,0,89369.1881,9.7474,26.009,80,2,0
15.1228,4.2323,0,21937.8698,3.1718,60.375,76,2,2
21.5823,0.2398,0,77952.5809,3.4637,62.8741,66,2,1
22.3838,0.3083,1,11587.1341,8.0585,20.6432,89,0,2
26.8732,4.4758,0,29766.0902,5.3946,93.7012,59,2,0
25.6157,2.3352,1,7270.578,2.0236,26.1583,45,2,0
27.1451,0.68,1,25979.9636,5.7814,31.1505,43,1,1
32.2921,0.284,0,4951.1765,3.7427,100.6962,44,0,0
31.5885,0.8066,0,15865.2057,9.029,115.4749,55,1,1
32.0513,0.3553,0,6259.8833,2.457,104.9216,35,0,1
15.2622,1.1223,0,23286.4187,9.1085,96.9945,67,1,1
37.7906,2.0965,1,570.3336,5.9864,60.2932,0,2,1
45.7529,2.6441,0,101083.1932,7.5388,19.564,67,1,2
43.7069,3.9404,1,70957.8945,0.3963,45.1457,10,1,0
18.4831,4.6937,0,14613.9906,7.0288,23.2772,89,2,1
