bandwidth,cruise_speed,firm_obstacle,illuminance,obstacle_distance,obstacle_size,power,quality,smoke_intensity
23.0319,1.997,1,95217.8757,8.8297,94.364,18,1,2
17.9493,1.8728,1,5622.3591,7.5926,29.0795,66,2,0
26.4413,1.4572,0,8844.1052,7.9864,5.4758,76,1,1
31.9254,2.367,0,25328.8206,9.5264,109.7336,7,2,2
49.5472,1.4009,1,74558.3855,4.5784,88.2441,55,0,2
30.4727,3.445,1,31054.1075,8.1161,17.2864,59,1,1
13.9107,1.5588,0,104086.0896,9.3618,11.8808,62,0,2
43.1994,2.838,1,98910.9547,7.9715,70.2701,4,0,2
19.2811,2.1868,1,85444.6384,4.9122,60.224,29,1,2
49.8638,3.0865,0,97864.5519,6.0387,17.5671,0,0,1
20.5977,4.2958,0,20182.6823,3.3395,106.381,4,2,2
40.7002,4.6924,1,117479.1953,9.8559,114.6092,22,1,1
32.7883,3.4546,1,27284.0269,2.0759,107.8355,66,0,2
38.0903,0.5551,1,84428.9008,9.7674,36.8257,86,0,2
45.7399,4.2015,0,23867.3738,6.4988,102.8222,68,2,2
33.1902,0.5474,0,17548.6794,4.9298,34.0377,15,2,1
38.3123,4.9134,1,16113.2279,9.0978,29.7589,75,2,2
29.0314,3.2412,0,89952.4766,6.9543,119.5746,54,2,0
33.5071,1.2976,1,36056.3598,1.8675,53.4037,77,1,0
37.6268,4.8531,0,79479.7036,3.6492,106.0806,41,1,0
23.6066,4.4048,1,94644.242,3.6845,23.1767,31,1,0
38.7307,3.7351,0,97166.5004,5.8298,28.3475,11,0,2
40.0639,3.3941,0,15801.7491,6.5011,2.9892,19,1,1
41.4258,1.6827,0,62771.0875,7.427,63.2114,84,0,0
43.1719,1.2783,0,97754.5371,7.308,104.8177,88,2,1
49.9869,1.762,0,80647.5768,0.4144,4.9989,87,1,1
18.5562,0.639,1,1471.0228,9.2887,26.9872,13,0,0
17.3786,0.1379,1,33319.4999,9.0345,99.6494,97,1,0
40.6363,3.8251,1,94422.1705,1.1754,40.3481,18,0,1
20.8443,0.8872,1,51378.481,9.8273,39.8275,59,2,1
24.9287,1.5862,0,38139.4743,5.2092,87.1156,94,2,1
23.6157,0.4661,0,66797.1881,7.4447,107.6451,94,1,1
11.9213,0.7982,0,66182.4543,0.983,80.7429,37,1,2
16.1093,1.9801,0,4738.2661,9.253,56.1362,67,2,0
19.9439,2.4774,1,97562.16,5.1111,115.2832,43,2,0
30.783,1.4999,1,102539.5946,5.6045,60.5811,26,1,2
11.0984,2.7679,1,27598.6126,3.6092,80.9104,53,0,0
28.5528,0.6417,1,102656.5086,3.1527,101.1706,65,0,1
39.0611,1.5671,0,36878.9648,0.4593,102.6911,10,2,2
38.0403,1.2051,1,27506.7801,6.7541,29.6507,82,1,1
22.3615,3.3757,0,82689.9542,6.3504,100.5454,8,0,2
18.9104,3.1266,0,105354.1528,1.4281,55.1873,84,2,0
17.8352,2.9604,1,37625.7335,3.0013,58.4004,11,1,1
25.0247,3.2355,1,111814.9267,7.9964,102.9607,17,0,0
10.5496,1.318,0,119164.2655,9.7027,36.7764,40,1,2
35.3173,0.7481,1,21942.0089,9.1903,92.3182,0,1,0
30.1752,2.4793,0,3975.7927,4.079,29.7186,24,2,1
39.9405,4.7194,1,116361.3719,9.7285,36.625,98,1,0
46.71,4.8399,0,8882.1683,1.9394,79.6941,45,1,0
48.704,2.9045,1,51430.0023,8.0154,16.5979,94,2,1
49.6849,1.9124,0,85623.3404,6.3967,8.2369,78,2,1
45.9701,2.1409,0,115368.4385,9.2204,35.8419,35,0,0
15.1222,2.9766,1,74763.3585,7.155,105.143,52,2,0
10.7556,0.8025,1,56371.3033,9.9779,52.2481,32,0,0
36.2509,4.912,1,59448.7982,9.8016,106.9598,24,2,1
19.5402,3.9819,0,87843.3075,6.9587,113.8953,12,1,0
13.5734,3.4472,1,10861.4879,6.0605,68.4159,23,2,1
20.2682,3.6267,0,58926.5787,9.5972,24.6488,51,1,2
36.1576,0.7688,0,99023.1076,3.8022,25.7761,66,2,1
21.3461,0.4779,1,33519.053,3.4383,81.7542,91,0,1
24.2431,3.5038,0,68385.27,9.3096,67.9574,90,0,2
19.1429,3.3013,0,92192.5477,6.1491,84.4626,89,2,2
27.0801,0.7222,1,35725.5078,6.4585,46.0361,99,0,2
29.8591,4.7398,0,118023.8202,0.1502,60.3868,87,0,2
43.8504,3.3121,1,13296.1984,8.0701,41.9733,98,1,1
46.4199,3.0914,1,60858.6651,2.2278,81.594,51,1,1
22.194,2.2853,0,43746.5043,8.6564,96.0915,59,2,2
18.9298,4.0325,1,86616.9725,4.3455,54.3266,4,1,0
33.9427,3.2818,1,12349.8535,0.2099,110.8549,29,1,2
42.5188,0.8785,0,64755.3101,9.4258,111.2511,79,1,0
42.4664,0.976,0,56238.345,6.2573,112.5892,79,2,1
46.8431,4.284,1,79717.3572,3.2494,37.2656,89,2,2
34.5658,1.4418,1,114925.4238,8.7469,98.4101,52,0,0
27.7608,3.6739,0,105604.8144,0.8408,4.5166,36,1,2
26.6057,4.6075,0,78831.5503,7.4107,59.3613,60,1,2
11.1631,0.2302,1,42276.8631,1.9204,60.1967,10,0,2
25.9776,4.0707,1,25912.9348,3.1924,105.8673,86,2,2
19.6132,2.4996,0,92723.1155,3.3207,90.6659,21,1,2
36.0988,4.435,1,30782.5945,6.3361,70.6448,87,1,2
34.5943,1.8036,0,61646.7289,9.2231,50.1271,50,0,2
43.9359,1.7089,0,39473.9299,1.5681,88.6351,27,1,0
44.1249,2.5629,0,111768.6762,0.1091,116.0863,9,0,2
32.6948,2.6584,1,59.6203,5.2383,118.2592,21,2,1
45.9273,1.0981,1,86686.2637,2.9935,77.7335,17,2,0
34.326,3.6342,1,53712.3546,0.9757,92.6869,70,1,0
26.6628,1.8825,1,112102.6419,1.6784,78.8209,46,0,0
12.6164,2.1218,0,81704.6249,9.0511,47.8404,88,2,0
45.7303,1.4276,0,67361.9485,4.2826,62.4966,35,0,1
