bandwidth,cruise_speed,firm_obstacle,illuminance,obstacle_distance,obstacle_size,power,quality,smoke_intensity
12.2693,4.6922,0,54753.8771,1.6454,93.012,7,2,0
39.3301,2.9838,1,1376.2499,5.6962,39.3939,58,2,1
45.1224,0.0193,0,97960.7193,6.2415,73.172,46,1,2
37.8253,4.4368,1,32449.815,1.3348,66.5608,31,2,1
21.6128,1.2191,0,1768.8458,1.3709,21.2447,62,0,0
39.0652,4.3959,1,52530.8792,2.983,65.7062,1,1,0
35.1083,4.9206,0,99453.2803,3.0349,77.2917,97,0,0
47.9463,1.5243,1,59806.8836,3.3621,23.9705,36,0,0
40.5889,3.5836,0,12158.2445,2.1389,62.0421,42,0,2
32.9468,2.0205,0,65089.4772,5.0075,30.3484,82,2,1
47.6125,0.3372,0,102485.1459,9.3655,48.8034,80,1,2
41.8182,1.2093,0,89621.2158,7.5052,114.6144,10,2,1
10.649,1.9081,1,104452.8624,0.151,35.4269,60,1,0
12.1407,0.3168,1,32762.5859,0.1221,68.4915,7,1,2
31.4744,0.3923,1,75416.2883,4.2389,30.6504,80,2,2
24.804,1.5664,0,69370.3611,3.9028,4.0123,8,1,0
44.3167,0.7744,0,84625.1658,8.1817,44.7566,89,2,2
16.6303,3.1132,1,4562.9926,7.5413,26.5621,6,0,0
37.3861,3.3196,0,41822.8282,6.2914,15.702,69,0,0
34.6062,4.3167,1,4911.9173,2.4153,103.0959,98,2,2
14.9031,1.5093,0,14058.028,4.429,101.4732,15,0,0
46.8796,0.1846,1,67362.2308,5.7958,50.3264,18,0,0
22.533,2.3815,1,89204.8508,2.736,89.0072,3,0,2
11.9527,1.8943,1,33142.1383,5.9841,111.0676,77,1,0
31.7329,0.6632,1,32452.7038,5.3841,118.7525,85,0,0
15.0972,3.3664,1,1397.0145,9.0919,104.2499,85,1,1
45.1973,1.6753,0,9711.297,7.2162,114.4973,7,2,1
12.3714,4.6996,1,113211.2009,3.5926,62.2942,38,1,1
36.4374,2.1234,1,5840.7887,1.2184,105.8848,53,0,0
49.881,0.4304,1,70606.9411,9.2027,62.6263,59,1,0
24.795,3.4241,1,108761.0614,9.9928,62.5956,50,2,1
36.428,2.3098,1,65450.45,7.7909,26.7518,85,0,0
38.1818,0.6078,0,73869.4249,4.5073,28.7608,3,0,1
40.2992,0.1453,0,44732.3571,7.5186,62.0352,96,2,2
20.6213,0.1644,0,3821.7289,1.2575,90.1578,58,1,1
34.893,4.8772,0,41574.9481,4.5908,34.279,41,2,1
35.577,4.5059,0,117548.3065,1.8172,52.9074,6,0,1
42.5852,1.8769,1,58853.969,0.285,8.0876,63,2,0
44.7951,0.6685,1,28830.4995,5.8885,12.3812,76,0,1
40.7708,4.547,0,110783.6341,0.4895,3.7917,20,0,1
24.4715,2.5137,1,54546.0747,4.5097,22.0376,97,2,2
32.3624,2.8644,0,14677.8521,3.9388,1.4889,19,1,2
46.1717,0.4076,1,72140.8395,2.9314,54.9905,18,2,1
25.4056,3.1675,1,58568.0926,6.308,22.2586,70,1,1
27.0531,0.2268,1,18996.5283,2.3656,58.7486,39,0,0
23.8313,4.4142,0,110025.684,4.0323,91.7565,97,1,2
26.4389,0.2798,0,39443.8133,3.4173,101.7938,49,1,1
18.9573,2.675,0,61404.6594,3.8512,10.9019,66,0,1
33.4909,1.6935,1,53586.5512,7.4423,82.5646,82,1,2
32.0879,4.5915,0,73234.1434,9.9848,13.9201,13,2,1
49.0714,2.9184,0,64533.0429,5.179,25.9922,40,2,1
10.7565,1.6232,0,31384.3367,9.0866,51.0479,54,1,0
23.6351,2.3152,0,96781.3157,4.5668,16.5608,63,0,2
45.3518,0.3852,1,59528.2143,7.3425,38.0737,32,1,1
44.8901,4.2355,0,97856.3442,3.1874,105.734,41,1,1
23.8005,1.0288,0,80341.644,8.5419,78.3904,3,0,0
24.2353,0.4566,1,25098.3615,1.161,53.028,42,2,2
21.1161,0.7796,0,92301.6718,1.0218,80.0378,80,0,1
47.6517,2.9337,0,61890.4969,3.4027,47.5053,42,2,2
26.9832,4.3263,0,70710.0245,2.5686,90.1228,5,2,1
38.4103,1.2016,1,57606.1701,1.2484,13.9858,34,1,1
23.6812,4.7913,0,59573.0483,2.7305,86.1338,7,1,1
44.2282,0.598,1,52717.0167,4.3183,6.5219,93,1,1
48.5444,4.4186,0,105781.9521,7.3054,81.0397,33,1,1
18.735,3.9875,0,118254.6466,7.1429,12.8197,33,2,2
34.0714,3.3119,1,101217.545,7.7921,27.3363,92,2,1
36.7747,1.8511,1,118001.3985,3.9756,43.8337,46,2,1
32.7252,2.9421,0,50050.9969,1.2172,46.5654,84,2,2
37.6295,3.9397,1,96769.4244,0.1067,82.6563,98,2,1
39.0829,4.5689,0,43248.7027,5.9968,24.5373,49,0,0
35.5976,4.6003,0,116477.4775,8.8174,43.5477,81,1,1
49.5321,3.2713,0,91396.588,9.1505,71.7872,23,0,0
28.0342,0.009,0,21924.5522,7.6243,56.6944,73,2,1
23.5978,2.4947,1,43703.6902,2.3186,23.4926,49,2,0
17.5764,1.1614,0,80100.0233,7.093,88.9276,3,0,1
21.3828,0.021,0,65773.6078,6.4599,13.0843,26,2,2
25.0711,4.0935,0,113426.1571,7.331,36.7026,0,0,1
41.8541,3.9111,1,94854.6144,0.6605,5.5361,7,0,2
34.3522,1.8378,1,47439.7658,5.639,87.1441,26,0,0
34.9142,0.4401,1,56986.3348,1.3448,68.0227,88,2,2
35.0437,2.7972,0,9578.0045,3.2821,36.2571,59,0,1
16.3785,4.5712,1,81895.6318,9.5426,114.4316,31,1,0
20.627,1.4037,1,19152.5229,8.6234,100.6304,83,0,1
23.5763,0.1549,0,19911.8359,2.9225,107.9645,1,0,1
35.7693,0.1362,1,116268.3819,6.3445,23.2241,88,2,2
31.2071,1.4503,1,98522.5766,8.693,73.5446,41,1,1
26.3628,2.1307,0,72206.039,0.8499,59.819,66,2,0
37.2392,2.9646,1,71521.3803,0.8206,48.7198,98,1,2
49.2018,4.1906,0,108800.0508,3.6915,13.746,95,2,1
17.3575,0.3202,0,68634.368,5.3293,70.2101,1,1,0
41.0172,4.8132,1,91806.7943,0.0031,75.2955,37,2,2
22.9971,2.4551,1,28280.2477,5.6499,76.3827,85,1,0
38.2323,3.6617,1,36944.3675,9.2218,75.9722,5,2,2
47.9953,0.4982,0,85661.9416,1.0169,86.6443,57,1,0
32.214,4.0305,1,103728.375,8.624,115.5773,44,2,1
35.5526,1.1148,1,115908.5205,3.5928,102.3946,97,2,0
28.3018,3.3814,1,50099.3413,9.4728,72.0872,55,2,0
20.6946,0.7546,1,76846.3034,8.8172,80.8058,56,2,1
16.7119,2.6759,1,82312.0721,1.4259,47.3491,97,1,2
11.4393,1.0461,1,29528.4137,4.4102,26.2426,9,1,2
48.6505,0.4813,1,60189.585,4.6128,14.8507,31,2,0
10.8045,1.2741,1,17016.5789,9.1678,67.9474,23,0,2
35.1947,1.1259,0,85114.4765,1.9389,59.1171,33,2,2
41.7009,3.4136,0,12501.6214,7.3769,105.8103,48,1,2
30.3007,3.6084,0,87514.5991,8.3517,19.4432,57,2,2
24.5598,0.0707,0,89095.3931,3.6025,72.4308,49,2,1
16.2773,3.8698,1,30244.1644,1.4206,31.6713,11,1,0
35.6224,2.7874,0,57185.9708,0.7297,22.2635,51,2,0
