bandwidth,cruise_speed,firm_obstacle,illuminance,obstacle_distance,obstacle_size,power,quality,smoke_intensity
25.795,0.2433,1,65104.5928,2.0392,54.603,26,2,2
32.1643,3.2693,0,99662.674,6.5964,99.8415,28,1,0
37.7476,0.4079,0,54664.9688,9.0824,14.4537,58,0,2
27.6355,3.0013,0,45902.5162,5.0677,60.9664,81,1,2
37.2165,4.626,1,91588.3207,6.0247,9.3112,92,1,1
34.0336,0.3444,0,7723.6383,0.4709,27.569,75,2,1
16.1841,3.3776,1,106631.6769,2.4818,98.125,80,2,0
26.5145,4.7241,0,92411.3933,9.3137,5.8211,43,0,1
25.5643,1.8116,1,96045.8857,2.0845,57.2628,85,0,0
31.9587,3.6549,0,36336.8831,4.7849,112.6516,80,2,1
41.0586,0.0182,1,54511.6119,1.6708,2.0081,28,1,2
47.6841,4.9205,0,60790.3979,6.0111,56.628,77,2,1
45.3065,2.4934,0,21015.5093,8.4129,3.7942,23,1,2
32.8768,0.0593,1,99992.3166,9.9912,34.5551,53,0,2
13.9171,1.1633,1,82056.9513,4.5265,67.1637,72,1,1
27.7171,0.2697,1,115756.7199,9.011,8.5217,69,2,0
48.2227,2.5249,1,78120.5406,3.841,50.8152,71,0,2
38.1219,2.9142,1,92253.3076,9.9291,66.3598,97,1,0
33.6794,0.9577,1,48212.5871,1.4032,50.0059,15,0,1
13.1125,4.8886,1,9690.2615,4.0723,106.1214,14,1,0
33.0427,2.3327,1,119799.0368,3.5065,116.6024,32,0,2
25.539,3.9252,0,18362.4165,4.0125,119.4156,62,1,1
46.0803,3.9404,1,65944.5056,0.0498,43.9109,12,1,1
38.8999,1.5931,1,100649.8299,8.119,50.7985,45,0,1
29.5507,1.9602,1,89683.0913,3.1299,55.1974,82,2,1
23.814,2.3978,0,28353.6277,2.7772,45.0967,82,1,2
34.9986,2.7211,0,2816.5114,8.8393,91.4056,55,1,0
31.7575,0.6751,0,64354.8043,0.702,118.0906,17,1,2
26.7444,2.0032,0,25116.3561,2.3455,65.8028,33,0,2
13.8054,1.2329,0,26475.1752,1.3783,20.7301,47,1,2
33.4953,3.5151,1,12415.4205,2.6242,59.8657,32,0,1
27.0711,0.9083,0,76521.7737,1.7321,114.133,36,2,1
21.2819,3.6561,0,43959.3725,7.7946,74.7005,88,1,0
42.3508,1.1033,1,48706.4196,5.7593,16.7736,5,2,1
20.8173,1.228,1,30163.7615,5.4476,3.239,79,2,1
41.4817,3.5784,0,107028.6248,5.9708,65.5988,66,0,2
17.6703,4.7879,1,21058.4852,1.9621,97.1453,98,2,1
26.2156,0.629,1,6814.3982,1.378,118.9165,63,0,2
30.6974,3.2746,1,55441.491,6.5089,90.7869,97,1,0
23.399,0.9223,1,16582.8662,4.3535,50.5041,24,2,1
37.3409,2.9004,0,83919.7776,6.7317,40.2776,1,2,0
17.7517,4.058,1,72222.8838,1.0677,3.4044,92,1,1
12.2357,0.3988,1,3910.4389,5.6888,74.6335,44,0,2
19.3963,0.8549,0,10631.5963,8.0621,31.7541,69,2,2
36.4367,2.2719,0,91464.6137,1.9606,109.8668,46,1,0
16.0529,4.7662,1,15795.3437,7.4314,82.5903,40,2,1
22.2257,4.9979,0,87596.2096,7.422,63.5176,12,1,2
25.8003,1.5115,0,34957.1579,1.3179,114.3815,64,2,0
48.0081,1.6883,1,13212.7766,3.1881,106.6413,28,0,1
19.3279,3.7398,0,111529.9727,6.4178,23.7804,82,2,0
32.53,2.5443,0,107332.1456,9.8857,50.3246,56,1,0
30.678,3.7359,1,90381.4076,6.7929,19.4109,99,2,2
48.7552,0.2661,1,5294.5433,8.272,114.0146,91,1,2
38.5337,2.557,1,83530.4874,5.4429,5.8885,74,0,0
21.0829,4.2309,1,11449.5193,1.8383,29.7258,9,0,0
34.5043,4.7683,1,86831.4225,7.6978,6.3768,20,2,2
40.1748,4.7985,1,111917.2814,3.2994,2.5477,13,0,0
41.1093,2.5138,1,96321.6998,9.7317,71.3455,7,0,1
33.0393,0.2827,1,67116.2971,5.7109,84.5955,40,0,2
14.0474,4.407,0,35937.7538,3.8984,113.8843,26,0,2
28.0726,0.4247,0,45656.3846,5.0748,12.0315,96,2,2
42.3588,0.6478,1,95380.6467,5.0954,88.0047,92,2,1
46.6364,0.7639,0,74127.2871,2.7124,97.9118,15,2,1
40.0611,2.3578,1,49153.8268,6.1845,26.4118,75,2,2
46.7736,2.0424,1,47861.8968,4.019,110.0892,6,2,2
45.4128,3.9159,1,77300.9174,0.9133,23.3457,27,0,1
39.4829,1.7107,1,34649.4185,8.645,79.4644,32,0,1
47.0239,1.1582,0,40104.7986,9.7294,66.0959,89,0,0
38.9536,2.2301,1,6851.1287,4.5774,23.1441,24,2,1
45.8219,3.8804,1,18801.8446,3.5112,24.3724,69,0,0
17.6553,4.5948,1,17715.8708,4.7608,108.3888,30,1,2
12.8652,4.9947,1,81095.7889,4.1141,93.6379,74,0,1
49.5091,4.1475,1,7113.4996,2.9037,14.0476,27,1,0
48.6089,1.3288,0,15021.7203,0.8356,33.7314,74,2,0
44.7245,4.9912,1,7738.7759,5.4185,61.5488,98,1,2
37.6625,0.6101,0,13336.6504,0.3591,98.7348,76,0,2
33.7639,1.9975,0,4825.6677,4.255,15.9427,38,0,1
46.9765,3.1848,0,86269.0325,4.3672,10.3638,1,0,2
10.4788,2.5755,0,88293.5896,3.5605,46.3203,95,2,2
37.8382,3.9164,1,31837.3167,2.0089,50.0504,20,2,1
