bandwidth,cruise_speed,firm_obstacle,illuminance,obstacle_distance,obstacle_size,power,quality,smoke_intensity
16.8508,4.3797,1,69639.4845,4.6021,106.3761,49,0,0
21.1561,2.1524,1,99829.761,1.0249,70.7386,73,0,1
47.6815,4.6714,1,103730.0599,2.5596,77.3544,12,2,2
27.2469,0.8629,1,13033.179,4.1422,96.6613,50,0,1
17.6106,3.5063,0,45340.1174,5.9476,106.6991,77,0,0
37.0749,2.5282,1,38554.4706,7.6435,65.7186,57,0,0
46.6255,2.4708,1,85868.4259,6.9706,93.3248,28,2,1
42.3455,2.0755,1,49544.6482,3.1707,18.1114,69,1,2
46.3631,1.8114,0,14300.3527,0.4382,54.4958,4,0,0
18.1675,1.8635,0,12373.3338,1.0814,86.079,7,1,2
20.1452,1.341,1,71242.5381,3.1356,77.7314,87,0,2
29.9994,0.5568,0,119066.6526,9.6211,15.8549,38,0,0
33.4627,2.0928,1,116561.6687,0.6293,62.2483,33,0,2
28.6631,1.1628,1,45780.3201,2.833,22.6505,33,2,0
25.9326,0.2865,0,6498.3421,9.3479,20.9098,58,1,1
24.4542,3.8202,0,95815.9109,4.1908,104.5682,85,1,2
23.9059,2.5427,0,118365.201,2.9831,66.1499,91,1,0
22.782,2.1916,1,67470.3417,9.6105,101.5124,44,0,0
36.3369,0.3304,1,62894.692,6.5354,59.4011,41,2,2
12.088,2.5702,1,96761.7975,3.7561,76.9243,12,0,0
18.4523,0.1938,1,91020.6331,3.3347,112.2634,49,0,2
42.9881,0.6826,1,74094.4483,5.1261,29.5979,73,0,0
39.4884,2.916,0,81324.8403,4.4402,1.5118,34,0,0
28.8469,1.9116,1,82855.1024,2.3415,48.2011,31,1,0
33.328,4.3359,0,13574.6345,3.772,114.4026,12,0,0
34.9845,4.7436,0,27127.8802,7.0386,107.4087,100,1,0
12.3277,2.9893,0,117324.7256,2.8691,37.1929,68,2,0
27.3326,1.2663,0,18967.5102,8.7407,95.0082,99,1,2
43.8412,1.4404,1,76016.3543,4.6311,82.2069,72,0,0
13.666,4.0296,0,69434.3709,2.8356,54.5785,89,2,2
37.4979,0.8235,1,100034.064,5.5447,50.4369,83,2,1
36.4539,4.3564,0,10890.1763,7.2067,9.7641,77,2,2
14.1365,1.5798,0,79803.6359,2.8193,71.6189,3,1,0
38.8826,2.4771,1,47236.3788,4.6546,103.0928,1,2,2
44.4396,4.9612,1,11973.3151,3.889,97.8144,64,2,1
11.843,0.8841,1,106110.7406,7.8545,29.7587,11,0,0
49.705,1.1013,1,45243.4519,4.0003,21.8025,76,1,0
19.8935,4.2281,0,109879.7935,7.6779,99.724,79,0,1
45.4492,1.4956,1,1007.8287,9.3887,38.086,65,0,2
27.4341,4.3836,0,48577.2912,1.6336,5.1815,79,0,1
49.0448,3.7647,1,39722.6838,3.4622,11.4321,100,1,1
23.9206,0.9766,1,4344.4606,1.6446,92.6199,66,0,0
45.9947,4.0997,1,82277.8965,1.8869,106.1917,39,2,2
20.8851,1.6625,1,54109.3767,3.2317,42.6986,50,0,0
11.4359,2.8802,1,27412.2851,8.4104,16.2967,65,2,0
24.5782,3.1717,1,43460.0641,6.927,13.77,44,1,2
43.3253,4.9137,0,21693.8037,9.3792,104.4208,12,2,2
32.5195,3.5483,1,57899.0149,4.4791,116.8163,82,0,1
37.3753,2.69,0,53558.7204,2.9525,46.6028,14,0,1
36.487,3.6915,0,22682.5715,5.6792,12.0727,87,0,0
12.1117,1.0194,0,10960.2731,3.8441,16.9091,2,0,1
26.716,4.3545,0,99466.3286,4.0525,88.3158,49,2,0
25.3992,0.6274,1,46901.5235,9.7784,83.9076,90,2,0
31.6067,2.7678,0,77059.3522,5.4962,8.858,68,2,1
16.9945,4.0523,0,90076.1429,5.2891,36.1284,54,2,2
15.6693,3.3046,1,115690.4884,4.8757,102.001,35,2,2
18.1403,2.2858,1,66036.8971,4.3065,44.3189,34,1,0
30.7156,2.8424,0,56669.4481,2.2158,13.4393,31,1,0
24.8932,4.7983,1,16051.5568,9.7607,86.1457,10,1,1
19.1141,3.7232,1,11408.0741,9.4463,51.9302,26,2,2
37.7347,2.9928,0,96512.0416,2.212,28.4755,68,2,0
11.4263,3.4263,0,43581.245,6.6338,116.832,18,1,0
46.7865,2.5117,1,48683.05,3.8277,95.6767,50,2,1
41.0945,3.7054,0,3568.3128,1.7736,93.4134,46,2,0
