bandwidth,cruise_speed,firm_obstacle,illuminance,obstacle_distance,obstacle_size,power,quality,smoke_intensity
26.9063,0.7488,1,48846.5493,6.5916,39.881,66,1,0
19.3207,0.5997,1,118381.8432,4.5449,4.801,40,2,0
24.3939,4.8973,1,95246.8002,8.5011,92.0798,43,2,0
17.0842,3.1281,1,119132.7219,4.1779,10.156,62,0,2
11.3348,4.6053,1,20427.9089,9.5767,54.7897,8,0,0
41.917,0.5005,1,52023.3334,8.8718,117.7563,75,0,0
46.4933,4.7532,0,83126.2355,6.9652,105.4563,80,2,1
12.255,2.2787,1,95059.5702,0.6352,58.7479,70,1,0
28.3647,2.391,0,114483.5667,8.1615,0.4505,3,2,2
28.8326,0.0611,1,60019.0715,1.1052,83.9911,54,0,1
14.5391,0.4742,0,101661.3302,5.1619,91.9443,80,1,2
18.6475,0.391,0,65291.2418,1.6004,5.3315,64,2,2
41.5937,2.5211,0,7709.6647,1.3895,43.4807,81,1,0
14.8067,4.8304,1,82877.8219,7.6808,47.0366,26,1,1
32.2353,2.9509,1,117769.6123,5.7589,108.2619,23,2,1
13.9713,2.2431,1,30150.3589,6.7918,85.6252,44,1,0
36.8011,4.6454,1,108997.9568,1.6165,105.3422,47,1,0
14.2769,2.639,1,111201.2648,3.3853,68.2416,10,2,1
15.1767,2.3818,0,44908.4228,6.7562,15.1904,81,0,0
42.7782,0.7784,0,117036.487,1.5225,102.9319,55,1,2
31.3829,4.0958,0,243.4171,9.6589,53.2439,47,2,2
47.3399,4.4252,0,94901.0149,4.1266,93.0659,22,0,2
40.9256,4.7865,1,109239.3427,9.9007,5.6977,3,2,2
49.8856,2.3785,1,42721.5288,8.3173,13.8848,68,2,2
32.1449,4.7267,1,92940.1254,8.9425,50.8991,98,2,1
22.5566,0.5807,0,5286.6281,4.0286,63.6927,73,1,2
41.8256,0.0785,0,78322.8429,2.1883,20.4683,80,0,0
40.9031,1.6375,1,67544.6599,1.7067,108.9482,29,1,1
38.0851,0.7181,1,35236.5132,2.8884,111.3679,32,1,1
36.2696,4.7067,0,47011.6423,8.4393,34.9106,74,1,2
49.1787,3.7157,1,112669.8236,0.264,42.3965,5,0,0
30.7675,2.2905,0,111896.1143,5.5425,43.3881,45,1,0
30.1638,1.1087,0,106735.0776,1.0023,96.15,26,0,2
43.5068,1.0327,0,98741.9806,7.7076,26.969,92,2,2
24.9587,3.4638,0,99196.3277,3.878,29.5477,4,2,1
46.2239,3.9724,1,10559.4936,2.3917,117.7371,90,2,0
41.5424,3.7009,1,99298.6761,1.8118,109.7512,10,2,0
40.8867,0.3502,0,55122.2369,3.4421,26.6167,48,1,1
26.0842,4.2387,0,70706.0411,8.7976,10.9371,2,1,1
37.4911,0.4781,0,41466.7745,1.9459,27.9535,68,1,1
47.7971,0.5404,0,80190.2288,8.1702,48.2976,41,0,0
27.8753,4.2927,0,23543.2656,5.9486,37.0904,9,0,0
42.2264,4.3956,1,37913.6797,7.2668,91.6568,91,0,2
26.9357,4.466,0,27112.6794,5.3745,73.0435,41,0,0
28.2503,2.3413,1,48075.8223,8.7536,86.1815,66,0,2
25.7008,1.1597,0,115502.895,2.3077,9.8923,66,0,2
26.2806,2.6675,0,79296.6003,9.9763,67.5021,57,2,1
32.3592,0.3166,1,112220.9959,3.0705,95.8476,5,0,0
36.1153,1.6961,1,90953.3969,0.6146,11.8324,99,1,2
12.3914,0.4387,0,31535.0881,0.5356,53.6455,55,2,0
27.8057,2.7756,1,23855.5263,5.3905,8.1467,53,1,0
21.3709,3.65,0,54105.0548,3.1018,56.2573,0,2,0
15.6055,3.568,1,64861.1466,9.8263,104.3215,8,0,2
35.3128,3.7515,1,118329.8343,6.4238,59.9794,82,1,2
16.055,2.2654,0,55586.8542,5.318,43.284,25,0,1
15.2002,1.5372,0,106358.0627,7.4977,70.8239,93,1,2
47.6194,1.7589,0,96490.581,1.3593,110.484,21,1,1
29.2284,0.8258,0,105898.0157,7.5833,23.0467,11,2,0
14.6815,2.8076,1,114450.7136,4.6025,96.6329,67,0,0
18.4052,3.9998,1,99078.0663,5.6025,65.2562,58,1,2
18.0848,2.6053,1,94008.3355,5.4592,5.1755,48,1,1
43.9091,1.1973,1,2144.0757,7.1374,70.4868,60,1,2
49.7961,1.2603,1,48764.4368,9.49,24.2427,65,2,1
47.2986,4.314,1,4380.2357,8.1533,62.364,6,2,2
42.7978,3.3178,1,15453.2389,3.1776,47.7069,12,0,2
31.3566,2.1309,0,16580.1737,4.3633,41.6483,14,1,0
38.0485,4.312,0,70903.434,0.445,81.1351,14,1,0
28.8826,0.3321,1,31113.5138,3.7449,112.7686,92,0,1
12.4416,0.9215,1,7742.3065,4.7419,65.686,44,1,0
45.2188,1.5158,1,461.4164,2.965,26.71,40,1,2
49.5879,1.3573,0,16013.5895,2.561,67.822,68,1,0
45.4627,2.1529,0,70183.31,9.9131,60.0404,49,0,1
20.878,2.1514,0,116583.6819,8.1656,9.6715,17,1,2
23.6634,2.8689,0,62066.2241,1.7284,116.2631,73,1,1
12.4673,3.9133,0,8061.7437,5.1526,58.2197,100,1,2
27.4096,2.5954,1,99833.7743,3.885,43.0267,44,1,1
17.6893,3.5501,0,83625.8055,6.1572,77.0984,60,2,0
37.1423,0.3567,0,90743.1608,6.1646,48.7404,96,1,2
