bandwidth,cruise_speed,firm_obstacle,illuminance,obstacle_distance,obstacle_size,power,quality,smoke_intensity
25.53,3.3506,0,63022.5392,1.354,16.9877,56,2,0
35.8662,2.6755,0,24146.3935,5.9241,65.2385,4,1,2
48.291,3.777,1,49640.0389,3.9006,52.2092,43,1,1
10.5384,4.6575,1,52735.2025,4.9597,8.1203,65,2,2
45.0581,0.2576,1,83686.4331,7.9203,43.2868,57,1,2
40.7013,2.0644,1,90834.0572,4.7837,98.484,17,1,2
31.3967,2.4285,1,114486.5821,6.9021,109.9448,49,0,2
39.2076,3.5922,1,3068.6292,5.1611,4.2998,2,1,1
41.4391,1.0273,0,118373.1411,3.6228,42.9211,57,0,0
43.3891,4.0231,0,97030.6147,9.3803,75.5084,5,2,2
45.7953,1.6913,1,115436.6236,4.293,100.0045,6,2,2
11.0592,2.8094,0,25417.1849,3.3309,91.7235,57,1,2
22.0929,0.9095,1,105618.837,4.4567,9.4535,36,0,2
45.9987,4.8701,1,69789.5431,9.9407,54.8066,71,0,0
26.4288,0.925,1,69098.3933,8.1683,28.066,35,2,0
25.0851,2.9713,1,87153.5828,2.5624,111.4701,61,0,0
11.9606,3.697,0,16308.9094,2.9588,51.0647,14,0,0
32.0607,0.2011,0,72375.0869,9.9451,95.9672,80,0,1
23.6588,2.2955,0,41527.4148,6.52,65.3976,14,2,1
29.4455,4.8925,1,6110.5978,6.3979,46.7242,89,1,2
46.0322,2.3866,1,17372.6671,6.0111,90.6409,76,0,2
19.5088,4.6644,0,14535.0613,6.9866,13.9499,62,0,2
21.0605,3.9796,1,116565.0763,4.1925,22.3521,34,0,2
27.6339,2.1708,0,82771.2245,5.9312,74.3395,91,0,2
22.8104,3.293,0,7709.1726,3.3405,47.8283,9,2,0
41.236,2.4364,1,84233.2804,0.6975,85.6945,85,2,2
31.9269,0.0024,0,72565.21,4.745,47.4116,9,2,2
15.6853,3.6239,1,11286.3446,0.4085,85.7194,13,2,0
35.6444,4.5975,0,18054.7657,9.1638,28.5107,21,1,1
45.3163,2.4463,0,5251.7132,1.353,61.2111,92,0,0
