bandwidth,cruise_speed,firm_obstacle,illuminance,obstacle_distance,obstacle_size,power,quality,smoke_intensity
41.0437,0.8298,1,109.4306,2.7628,6.3601,73,2,1
24.3248,0.9201,1,17426.7804,9.925,14.6448,27,2,2
27.9572,3.4565,0,10769.3627,9.2686,20.9039,53,2,0
20.1833,2.1401,0,106729.3569,3.515,39.276,19,1,2
35.0714,3.2316,1,116691.9473,2.69,93.3292,72,2,2
12.873,4.8107,0,88608.0727,3.6157,46.9747,78,0,0
28.7047,0.1641,1,35238.3773,7.2153,112.3121,24,2,2
13.6745,4.4575,1,6178.7414,1.1153,60.8094,54,0,2
19.8269,0.9304,1,69974.6411,5.0152,37.7596,32,2,1
46.381,0.9139,1,75465.0643,0.0943,50.8146,18,2,2
32.7068,4.1185,1,52159.6081,3.9982,31.7148,48,2,2
27.5434,0.9457,1,54363.7725,8.8931,31.2019,77,2,2
13.0802,3.3543,1,89620.3129,6.9283,29.4228,59,1,1
14.8577,4.7912,1,109430.5977,9.9415,3.4609,93,1,1
19.7347,3.8559,1,10262.8019,0.4866,112.6408,87,2,0
16.9082,0.6165,1,47990.6964,4.2503,54.3356,53,1,0
34.3271,0.2696,0,102023.9716,8.6849,7.0274,87,1,1
44.4589,4.4169,1,42159.9729,6.055,109.9081,41,1,2
18.8589,0.3459,0,84182.3345,3.1728,112.2614,25,1,2
15.2834,0.5219,0,18863.3277,1.2897,25.1891,83,1,2
35.0349,4.4187,1,95330.0422,7.3685,7.0721,50,2,0
24.8579,0.748,1,43104.6515,7.1737,40.2886,91,2,1
13.4516,0.7536,0,107557.8537,0.1426,106.8487,42,0,2
36.7703,2.4896,0,41304.4411,7.0476,51.6272,5,2,2
49.9588,1.8241,1,100546.4135,8.4066,97.1452,14,1,1
17.461,4.5765,0,107847.7542,7.3838,3.0343,89,2,2
16.4261,0.7716,0,93513.4245,4.1869,92.48,58,0,1
47.1816,3.6002,1,68941.4041,9.478,13.2679,6,1,0
23.144,2.8685,0,112840.7779,6.4067,92.7317,22,2,1
10.7632,2.8555,0,100918.2711,4.0032,61.2271,22,2,1
30.2866,0.9928,0,103556.9223,5.8063,95.2833,29,0,2
38.0806,3.9249,1,61408.3864,4.6028,1.5535,22,1,0
49.2235,0.0452,0,112520.0937,1.3731,116.3036,53,0,1
23.7124,4.8665,0,31478.0042,0.6285,93.6411,46,0,0
24.305,2.9736,0,5078.853,3.9961,48.5313,85,2,1
17.0031,1.4873,0,107443.715,5.7748,10.1443,11,1,0
27.7427,2.536,1,29988.6849,0.6877,4.6309,47,1,1
18.5288,0.1488,0,117773.2983,0.2527,82.8413,14,1,0
40.443,2.1077,1,54859.0938,9.0381,32.8524,27,0,1
17.0081,0.2241,0,111392.098,0.2857,66.4813,2,1,1
45.1348,1.7868,1,93888.5777,5.4562,91.4191,84,1,2
34.7541,3.9093,1,100358.114,0.0429,97.2118,14,0,2
19.9485,3.9388,0,85786.3178,5.9251,18.6749,64,0,0
