car_speed,orientation,p_x,p_y,road_shape,weather
29.3531,17,0.6088,1.7624,0,0
12.2339,-9,5.3238,9.1225,0,2
29.1705,-24,0.5375,8.2669,0,2
27.4483,6,1.8981,4.0218,0,0
29.1489,-18,7.3556,8.4015,1,0
16.0942,7,3.538,4.8047,0,0
45.1684,-10,3.1757,7.8957,0,1
46.2816,-1,1.3113,4.5787,1,2
16.1824,4,9.0367,6.6076,1,1
48.8354,14,0.4921,7.1406,0,1
14.3298,11,1.8689,9.8953,1,1
8.4256,-20,3.3053,3.3597,0,0
5.6215,-14,7.4644,8.3615,0,0
16.2537,-5,2.8175,5.6136,0,2
47.7044,7,0.206,1.0188,2,2
41.3315,-15,9.1114,4.6905,2,2
29.6715,-12,3.789,3.3587,0,0
5.1578,-19,9.8529,7.3556,2,2
40.2801,-6,2.2416,6.8859,0,2
45.5716,-10,4.8776,9.2056,1,0
16.3942,-4,9.0375,0.5,1,0
5.1916,1,3.2041,7.2615,1,1
11.3221,-3,7.6554,7.9697,0,2
39.2177,0,9.4714,0.1676,0,1
21.8899,-3,4.5237,4.8006,1,0
27.7289,-21,7.8302,4.3421,2,1
8.1207,28,3.4735,3.6372,0,1
9.1622,-6,6.3263,9.148,1,2
26.8102,-16,5.8595,9.5393,2,1
20.5372,3,9.524,8.9633,0,2
33.1513,-15,7.0457,0.3563,1,2
5.6552,-13,7.5471,6.1258,2,2
42.8047,-5,2.1354,4.3453,0,0
19.7863,-3,0.4282,9.6822,1,0
27.4136,-18,9.4342,1.0937,0,1
37.4894,28,8.5061,8.2379,1,2
31.8949,6,1.8794,1.3509,0,2
27.0069,29,2.02,5.7261,1,2
12.5366,28,8.8631,2.2007,2,1
26.446,17,2.0418,5.5159,1,0
23.2744,-10,0.475,8.1032,1,2
27.201,-21,2.6266,5.2212,1,1
42.4428,-11,2.449,2.2039,0,1
36.754,26,0.2943,2.615,0,0
44.0342,24,4.5766,4.5895,1,0
38.5281,20,5.8033,6.54,1,1
33.5217,4,3.4462,4.355,2,0
40.268,-17,7.2706,7.8959,0,1
25.7571,-9,9.253,0.8893,1,1
18.3227,-17,1.5099,2.1877,1,1
21.8432,-5,5.5367,8.2,2,1
34.1213,19,9.4082,2.5898,0,0
16.8684,14,1.7146,3.0761,0,1
37.6992,4,5.6152,6.9419,0,1
43.5223,19,8.9922,2.9244,1,0
23.3172,11,9.1632,2.8217,2,0
46.3435,7,5.2197,0.0275,2,1
37.8752,-19,6.3077,3.475,2,1
32.5882,6,4.3825,4.1596,0,1
