car_speed,orientation,p_x,p_y,road_shape,weather
25.7053,-28,7.7077,3.2712,1,0
41.7248,-13,7.4943,1.4184,1,0
30.5032,13,3.4278,9.2818,0,2
28.7679,22,1.882,8.7782,1,2
27.1798,-8,7.8131,2.6409,2,0
41.9564,-5,5.4777,1.3904,2,0
30.2918,10,4.5535,0.1099,1,2
42.5613,-6,7.2748,6.606,0,2
17.5314,24,9.2922,2.9886,0,2
40.0056,22,3.8815,0.6102,2,1
42.4564,-13,7.1634,3.9003,1,1
46.5672,27,7.745,8.7067,1,1
14.4541,-6,3.8178,0.0746,0,1
36.4488,9,4.6411,6.2851,1,2
24.3292,22,6.5712,6.2946,0,2
6.4517,20,4.2549,7.7531,1,0
48.8052,18,3.8189,5.38,0,2
30.2158,-25,8.205,3.1251,2,1
17.5237,28,7.734,6.0444,0,1
49.3389,9,2.1768,6.8731,1,1
35.7918,4,1.0495,8.1892,2,1
27.8692,2,8.4611,1.3362,0,2
25.8733,5,0.9695,5.1887,0,0
36.8647,-14,9.0034,3.3083,0,1
6.2065,-27,7.8822,8.6111,0,1
5.0222,-6,0.2415,6.9279,0,2
40.5187,-30,4.2842,3.6674,2,1
48.106,-13,6.1951,0.8417,1,2
48.4827,7,8.0054,9.8673,1,2
37.7932,14,3.6582,0.5106,0,2
15.2137,23,0.1297,0.0095,0,2
39.1598,-10,0.8936,0.4523,1,0
20.5246,-26,4.7181,1.5508,1,2
30.029,-15,3.8107,1.1916,1,2
6.2542,18,4.1844,3.9484,1,2
29.9822,-5,2.776,3.2642,2,0
39.2527,-22,4.6888,9.3284,2,2
7.8826,-28,1.0894,6.7796,1,2
39.0164,22,3.5292,7.4634,0,0
6.2151,-28,7.6362,9.0569,2,0
46.5776,-5,8.259,0.6542,0,2
34.553,25,2.3868,4.5757,0,1
26.1211,29,0.1648,4.7382,2,0
41.0697,-21,8.455,3.4107,0,2
48.3043,-5,4.1765,8.4304,2,0
49.0916,-23,0.0061,8.0209,0,1
11.4215,14,2.6983,8.597,0,0
49.7669,-5,0.2137,3.9897,1,0
