car_speed,orientation,p_x,p_y,road_shape,weather
49.1456,-15,2.196,5.5574,2,2
5.3735,-12,1.3576,2.0963,0,2
24.5871,-18,9.2629,5.7776,0,2
41.1053,-19,8.9518,6.3055,1,2
15.3639,19,4.8502,1.7391,2,2
18.4447,24,1.4112,1.7763,0,2
37.0777,-9,9.6406,5.8213,1,0
26.8878,22,6.6681,4.7066,0,1
46.8162,9,7.6953,6.3766,2,1
6.4368,-16,4.1921,4.1241,2,0
46.6948,-6,9.1758,5.1515,0,0
21.6698,-3,5.7481,5.2101,0,0
49.7604,-30,4.4575,1.0495,0,2
42.4924,11,6.0231,0.3702,0,2
26.4927,5,0.5989,6.7904,0,1
15.4022,25,1.4391,1.1926,0,2
46.8408,8,0.1073,6.8643,2,1
9.0426,9,6.6973,6.863,2,2
38.6113,23,4.9893,1.4462,1,1
28.0046,-26,3.6398,8.9021,1,1
30.519,1,3.8841,9.6932,2,2
28.5101,-11,4.096,4.195,0,0
33.5623,5,9.5482,8.6909,1,2
23.6594,9,0.4736,0.2366,0,0
43.6622,26,3.2063,2.7615,1,1
39.6498,20,6.9896,3.5402,1,2
33.5918,29,7.6142,7.6682,2,1
47.5398,9,4.0462,3.9126,2,1
35.4491,9,9.9677,1.7929,0,1
40.4654,-8,4.2937,5.9093,0,2
32.4296,26,6.3248,6.8643,1,1
44.6913,5,2.6504,6.7459,1,2
48.7999,-22,2.4168,7.2119,2,2
34.4195,20,5.0469,3.5119,1,0
10.2631,9,9.7285,3.3864,2,0
10.9454,9,9.4624,1.067,2,1
36.161,-2,2.2642,7.5352,1,2
15.2317,-16,5.6129,3.7341,2,2
29.8448,1,7.7653,4.718,1,2
35.9416,11,1.2024,7.193,1,1
41.7535,-13,9.6107,8.0432,0,2
22.4555,-12,4.5375,7.1127,1,0
30.5143,-19,4.5908,7.3838,0,0
6.9056,22,4.5818,4.0692,0,1
16.5005,11,5.3761,6.2019,2,2
11.1173,-12,3.9143,6.864,0,2
23.3323,26,9.7242,3.0638,2,1
15.3061,27,6.3273,1.1056,2,2
7.3387,5,6.1202,1.8981,1,1
41.4223,25,5.7626,5.935,2,0
32.1629,-5,1.3671,6.629,2,0
48.6145,-10,2.0133,5.2371,0,1
45.6726,14,6.2874,4.5217,1,1
19.4601,-4,6.153,9.2419,2,2
21.5155,0,3.2611,6.3846,1,2
14.5017,-7,1.1476,9.9453,2,2
37.8147,-11,1.0187,7.1918,0,1
27.0597,6,4.3094,2.8216,1,0
39.0757,-24,2.5463,6.2204,0,2
48.503,-28,5.9999,9.0119,2,0
21.0197,20,7.3554,8.1669,0,2
25.4938,3,4.4694,0.069,1,0
44.3539,-14,5.2309,3.5315,0,1
46.0897,1,7.9822,4.1567,0,0
48.2835,1,4.4687,9.7271,0,2
27.2199,-27,6.6223,7.406,1,2
43.2871,-28,4.0104,7.6251,1,1
35.0472,2,7.0066,5.6316,0,0
12.69,21,2.5747,9.3097,0,1
49.2104,-29,5.4596,7.502,2,0
9.9341,17,9.9666,1.3144,2,2
30.4085,16,8.6117,5.7358,2,1
25.6026,-27,4.6309,5.4388,0,2
12.0793,0,3.3302,8.6062,2,1
17.3561,-1,0.7303,7.8961,1,2
13.8404,-14,0.2431,8.8822,1,2
31.8459,-22,6.6311,9.6877,1,2
44.1782,1,9.8443,6.6666,1,1
23.3441,9,6.5774,6.801,1,1
41.4256,-20,0.145,2.8541,0,1
20.231,-20,1.7566,8.4058,2,1
49.8589,28,6.8086,8.071,0,0
25.452,-24,9.8449,7.5028,0,0
31.042,24,5.5028,5.2554,2,1
10.2444,-6,5.4946,6.8723,1,2
9.5108,14,5.9715,1.5772,1,2
13.4407,4,3.4848,5.2854,1,2
24.4339,-16,7.8575,0.055,0,0
16.6187,-17,4.6754,5.3765,0,1
28.5175,-29,3.62,8.0594,2,2
22.8585,1,7.8687,8.4064,1,0
24.6649,14,3.6703,3.7829,1,1
9.2452,-23,3.4096,2.7628,0,1
12.409,-23,2.692,3.1223,2,0
6.2603,27,2.2024,9.8396,0,0
32.4623,27,9.8086,8.5904,2,1
12.6089,10,7.2572,8.5318,0,1
32.9868,-7,0.6735,3.3473,1,2
40.5954,10,6.2018,3.2615,2,0
12.0246,-23,5.4814,0.8666,1,2
26.1998,-13,3.6201,6.3062,1,2
5.9089,3,0.3893,7.6431,2,1
11.8172,25,7.3619,7.3424,1,2
12.0672,6,3.9863,9.4033,1,1
26.2187,27,1.731,1.875,1,2
14.5867,4,5.8977,2.0871,2,2
31.4337,-17,5.0358,3.8992,0,0
15.2808,26,9.736,6.4008,1,2
27.7259,-9,3.5758,2.7852,1,2
28.0369,-9,8.4663,4.9034,2,2
20.3486,28,2.0284,4.7608,2,1
37.5845,-13,7.6753,1.1995,2,1
28.7892,-24,1.4388,1.6124,0,0
34.9201,-28,7.6871,4.903,1,2
42.3889,26,5.4476,6.8587,1,1
16.5972,19,6.5803,1.4121,0,0
39.2889,17,3.0393,5.3596,2,0
21.2794,-2,7.9598,6.81,2,2
33.5497,0,9.389,8.3054,1,2
19.667,6,0.1729,3.4038,1,1
20.8002,11,7.9778,1.7714,0,0
46.7783,13,1.3566,6.722,1,0
18.5901,19,7.7695,1.9489,2,2
9.7059,-20,9.8208,1.7218,2,1
24.1808,16,3.6544,7.8504,1,2
40.7953,-19,6.0602,6.6161,0,1
35.9417,-16,9.1437,3.4225,1,0
14.6356,-10,7.9333,8.9879,2,1
37.7241,12,3.7197,8.5978,0,0
12.2111,17,8.8666,1.3708,2,1
43.0845,-26,6.1679,6.4474,1,0
42.5615,-1,4.9251,3.8296,2,0
36.7146,11,2.038,5.5945,1,2
19.2877,2,0.682,8.7541,2,1
9.0718,12,5.4143,9.2382,0,1
48.9323,15,8.9912,4.7975,1,2
37.9104,5,5.8879,6.8081,0,1
20.1912,-9,2.9108,1.1224,1,0
42.8682,-22,5.7519,0.8883,0,1
8.5668,16,8.2093,4.0793,1,2
37.1124,-14,5.3623,0.173,2,1
45.1285,-22,2.9667,4.054,0,1
39.2324,-26,6.1202,2.9191,1,0
47.1819,-28,8.9441,8.9856,0,2
35.3072,17,0.8143,8.9056,2,2
14.1292,28,3.4733,6.5718,2,1
44.6066,-10,7.0429,3.4117,2,2
32.1804,-27,8.2657,5.0675,2,1
27.854,4,1.3362,6.0128,0,2
44.6539,-30,5.7505,6.4912,1,2
20.5835,22,0.5422,8.8737,1,1
34.4021,-20,4.7048,7.3148,0,2
26.875,17,6.7062,4.959,1,1
17.5701,-11,0.415,7.0991,2,0
15.2763,17,0.5168,1.532,0,2
44.689,30,9.997,5.0413,2,1
17.2171,-9,3.3894,8.8418,0,0
28.1336,16,2.1034,7.3044,2,1
35.9814,-30,8.2894,1.4111,1,0
41.9351,13,4.282,3.2311,0,0
8.1377,-5,4.4982,3.7085,2,2
37.3281,-5,3.6995,4.5867,2,1
39.5526,-29,2.1779,2.7902,1,1
8.8685,-23,7.7441,3.4024,2,2
8.6265,17,6.0796,0.0075,1,1
11.2672,12,1.4649,5.0926,2,2
39.9782,16,9.6241,9.3366,0,0
25.6412,-26,3.4348,3.329,2,1
19.6677,-22,7.453,5.8035,2,0
38.2317,-29,0.8119,3.0817,2,0
27.6945,7,8.1746,5.3145,1,0
12.3012,21,1.5943,9.3336,0,2
49.5786,-22,0.5766,9.3593,0,1
46.4002,-25,0.7436,4.4505,1,1
7.9786,19,0.3401,8.8653,0,0
37.4347,-30,7.6669,4.6059,0,1
32.2357,6,0.4186,5.1999,2,2
48.9967,0,8.1095,8.4452,0,2
38.6325,2,5.5124,0.9515,1,0
31.2471,-19,8.9848,6.2004,2,1
41.5694,-13,2.2678,4.9957,0,1
40.0213,26,2.8038,1.1251,1,1
14.0763,5,7.1739,0.1912,1,0
49.3382,-23,4.9636,7.8644,0,0
16.9039,7,5.774,3.5149,2,1
8.1498,8,3.4138,4.1621,0,1
41.9731,-8,0.0398,7.1723,1,0
24.5249,30,1.0632,1.5667,1,1
23.7144,26,8.5855,2.8652,0,2
5.3976,-29,6.1278,6.3095,0,2
41.8856,-27,5.1308,3.7249,0,1
38.8086,-25,7.3923,2.8456,0,2
15.3533,-3,3.5311,3.0373,2,1
25.5241,-22,4.5284,9.9509,0,0
48.672,0,4.5717,4.9036,0,2
46.9183,18,3.5597,3.2882,1,1
41.44,0,9.6478,9.8854,1,0
34.6334,12,3.575,5.5,0,0
27.0317,-12,8.5629,7.0515,1,2
21.8967,13,3.7583,7.1148,2,2
17.8337,26,8.6615,6.8372,0,0
6.9101,-25,5.0605,9.1899,0,0
9.142,-4,7.2798,9.8908,1,2
37.7445,-7,4.2786,0.0766,1,2
20.6069,6,4.2421,2.7252,1,0
17.4916,-29,4.1274,5.1874,1,1
33.6018,-11,3.328,1.1964,1,2
8.7387,3,2.6751,0.6672,2,2
7.7968,7,4.3583,9.9008,1,1
7.1322,-11,6.6742,7.9313,1,1
39.1974,16,9.4025,7.8615,2,2
41.3678,-11,4.1769,6.4071,1,1
13.9007,-29,0.7033,6.6468,0,1
46.5422,-26,4.534,1.6224,1,1
14.5633,8,7.9171,4.703,1,2
34.0894,5,6.5288,1.0604,2,2
36.8043,2,4.163,9.7326,2,0
25.3382,6,5.9628,7.522,0,1
15.7952,-28,4.6598,8.2018,2,0
46.523,29,5.244,1.9612,1,2
14.0532,-6,8.6955,0.4418,2,0
34.8153,-18,0.9994,9.8458,1,0
27.9963,15,4.6805,6.834,2,2
23.8427,26,7.3679,9.2963,0,2
41.4641,-2,0.2872,1.0968,2,2
47.254,-4,4.1123,6.1787,0,1
32.1705,-16,9.6223,7.6989,2,0
48.9994,7,0.07,2.7898,2,0
10.1185,26,7.6887,6.1914,2,2
6.427,0,0.9958,2.2517,2,1
23.4038,-27,5.3768,5.0789,1,1
43.8447,18,1.9677,0.0187,0,2
31.8744,5,5.6045,0.2177,0,1
31.936,-6,4.5505,5.6109,1,0
8.4077,10,6.3057,2.0654,0,2
48.7076,-8,7.5376,7.8963,1,0
19.4935,-30,7.0365,3.5251,0,2
41.8527,-9,9.846,7.5567,1,1
37.8763,-11,2.7383,2.6988,0,0
34.0123,9,2.3848,7.3514,0,1
31.8942,-26,8.374,3.6163,0,0
13.1044,3,5.9828,6.6819,0,0
26.821,28,9.297,5.4043,2,0
34.108,-11,3.4095,3.5834,0,1
49.8436,21,9.8141,3.5653,1,1
48.0892,1,7.9748,8.1147,0,2
15.577,-7,3.2827,5.5634,1,1
34.3295,7,8.8289,6.815,2,0
29.1035,-13,5.0861,3.8184,1,1
27.1087,-14,7.2345,9.0987,0,2
8.3731,-30,2.4621,5.9877,1,0
38.713,-21,0.6569,5.1059,2,1
40.5622,0,7.3612,5.4859,0,0
11.8075,7,1.1638,2.7388,0,0
15.3416,-25,0.8068,4.0063,1,2
48.6676,6,7.0779,2.3691,1,2
16.448,-23,3.1069,5.8285,0,0
31.8954,26,0.5203,5.9023,1,2
22.454,12,3.7678,2.5488,1,0
8.8092,24,1.8569,3.3521,0,1
47.5484,-20,9.5053,5.5066,1,0
22.2547,-10,7.5633,9.3478,2,0
18.0395,7,5.6539,2.4169,2,0
13.9824,-6,1.5655,3.1498,2,1
9.6633,-26,4.1898,8.1687,0,1
33.6775,29,7.399,8.0105,0,0
23.8898,10,6.9958,8.6186,1,1
42.7411,27,4.09,3.5582,1,1
47.6789,26,4.6405,8.9245,0,2
44.7672,21,4.5607,6.1964,1,2
26.0829,-3,7.7114,2.9597,0,2
17.4862,1,9.8049,0.3539,2,2
14.098,-5,8.5562,5.1488,2,1
7.1735,18,6.3356,7.8648,1,0
14.8887,-21,2.4977,0.4165,1,1
33.1371,17,9.9305,9.6515,0,1
28.1559,-4,4.1296,3.7574,1,1
35.8019,24,7.5347,6.9735,2,1
19.8832,27,3.5474,6.5055,0,1
7.2897,-9,5.5149,1.9879,1,0
40.743,2,9.3031,4.7354,0,0
30.9753,27,3.5215,9.3225,0,1
21.3763,14,0.8517,3.1194,1,2
31.681,-18,6.1704,7.5892,0,0
9.1354,-28,2.1375,1.0111,1,1
23.5411,24,4.8349,4.513,0,0
10.9436,-15,6.8233,2.7979,1,2
47.8906,28,9.9538,2.6071,2,0
29.1624,-12,1.1462,2.0262,2,0
9.0749,28,1.4295,9.6618,1,0
31.2464,4,6.7276,0.7964,0,1
