car_speed,orientation,p_x,p_y,road_shape,weather
41.2012,-6,6.2556,7.2836,0,1
9.6373,16,6.368,2.7746,1,2
49.7462,-29,0.6328,8.1451,1,2
27.7261,-16,8.2818,4.7674,0,0
23.3387,-10,5.1883,8.9523,0,1
41.8472,12,4.6534,6.0884,1,1
19.431,-14,7.1868,0.0697,1,0
19.8574,21,7.9024,7.4953,0,0
49.7597,18,0.3803,6.2816,2,2
46.2242,-22,5.9164,9.9503,2,1
34.605,-24,6.6314,7.4714,0,2
47.5369,18,5.9731,2.6303,0,1
23.3125,-6,2.7935,4.3646,1,1
29.8065,-2,8.6378,6.1186,1,2
17.5041,-26,2.3493,7.073,2,2
27.2904,11,9.0159,6.1202,0,2
47.9358,14,7.9068,4.1125,1,1
44.0913,2,4.7263,3.7408,2,2
5.6465,-25,6.1619,5.5795,0,2
9.8811,21,7.7106,1.8748,2,1
17.4658,7,1.073,9.06,1,2
17.9461,-29,3.8807,2.9832,0,1
39.2265,-23,1.1668,8.8735,1,2
27.4758,4,1.0764,4.2316,2,1
17.5681,-29,8.4696,4.5603,0,0
23.9971,19,0.8262,3.4821,1,1
10.9458,-1,9.3742,3.8256,2,2
48.6685,-9,7.5129,2.87,1,1
21.3206,-16,8.4257,5.6648,0,1
49.9398,-9,1.4399,4.5748,1,1
23.216,9,7.4781,1.1399,2,0
45.8661,-5,8.0055,5.4386,1,0
42.7232,10,0.3297,6.4672,2,0
37.1058,1,4.6269,2.3009,2,2
33.4645,17,8.3235,3.5971,1,2
39.8562,23,5.2999,8.2695,1,2
38.6914,-25,0.6286,7.1113,0,0
11.7841,-10,2.5572,6.0348,1,1
11.8861,21,4.8035,8.2229,0,1
44.989,22,1.0852,0.6592,1,0
16.5163,13,0.9744,0.552,2,0
45.8276,-21,0.7068,4.0651,2,1
27.611,28,2.5104,8.8744,2,2
47.3201,-5,7.59,2.9708,1,1
17.0086,5,6.9266,9.9403,2,0
22.1516,21,5.9262,8.4264,0,0
47.6404,-24,7.5914,9.0369,0,1
44.5216,5,9.7743,9.0998,1,0
31.5442,0,4.9982,9.1263,1,2
12.9428,-27,2.0023,6.8775,0,2
35.9323,0,3.9687,8.913,1,0
5.4153,26,9.701,9.1415,1,2
20.2441,2,3.2649,6.6362,1,1
40.471,12,9.1501,0.3736,0,1
33.166,-17,2.8509,8.7492,1,2
21.2592,-2,0.941,8.9277,0,0
24.2886,-1,5.0737,3.6243,2,1
7.6976,-23,0.5204,1.5631,0,2
23.6788,15,8.9666,0.8746,0,2
31.7253,14,8.9059,3.3588,1,1
48.9811,19,6.7203,4.9013,2,1
24.4087,21,2.27,2.0027,1,0
32.4081,20,5.5591,4.9448,1,0
35.8985,-16,7.2512,3.6961,2,0
28.5101,12,6.6677,6.1254,0,2
46.7756,9,7.9979,2.92,1,0
35.3588,-26,5.7507,0.9219,1,0
23.9144,15,2.5959,9.5878,0,0
46.2226,-4,5.8389,7.7106,0,2
35.5223,8,5.4859,7.9927,1,0
32.9349,24,3.107,6.5746,1,2
10.0627,17,2.1269,4.0218,2,1
28.6848,-5,1.5233,9.0401,2,0
19.3294,11,6.886,0.4095,1,0
9.0639,26,3.0295,4.5417,1,1
32.1422,-16,8.634,2.8148,2,0
35.0888,8,9.7601,5.9077,1,2
41.2885,9,1.5309,8.3191,0,2
19.0764,20,9.9576,6.8055,1,2
28.6405,15,2.3636,8.4048,1,2
20.4122,22,9.1308,2.4122,0,0
22.995,24,0.3552,5.0855,1,1
19.6426,-23,8.1817,5.5755,2,0
49.7008,-21,0.9516,0.6493,0,2
6.8425,10,4.0808,2.0687,1,1
49.3623,19,1.5128,6.7919,0,2
18.1915,-12,1.737,5.5586,2,0
39.2868,2,2.9133,6.4684,1,0
40.2841,7,5.8608,8.129,2,2
22.2364,-17,8.3337,3.0165,2,2
12.2068,10,2.9087,0.9435,0,2
24.7122,30,4.2689,9.0286,0,1
16.4708,14,5.9429,7.8203,2,1
30.3437,3,8.0904,1.8346,2,1
6.1794,-26,3.6748,4.2833,2,1
32.8566,14,1.2265,5.4904,1,1
38.9425,-19,4.6779,7.8258,0,2
32.7171,-15,1.918,8.9144,2,1
13.8587,-23,7.4162,7.7883,2,0
13.9625,15,7.1546,6.7937,2,2
10.2303,-13,8.8941,4.9415,1,0
38.5955,-25,9.9719,3.7241,2,0
13.1439,-23,8.5629,8.0012,0,1
23.4494,-12,8.7212,7.2269,2,0
