car_speed,orientation,p_x,p_y,road_shape,weather
7.5721,-14,7.8184,7.2443,0,2
42.4735,-19,6.8658,8.966,1,0
11.6037,-27,3.8554,1.1776,0,1
42.6342,22,0.9255,0.3924,2,0
14.1208,-10,4.4991,5.9392,0,0
7.2497,17,9.2864,9.7415,2,1
37.0092,-13,0.9023,1.0103,2,0
49.9266,8,4.1015,1.7407,0,0
18.6898,-22,0.8074,0.2447,1,2
9.7337,9,1.3276,2.1917,0,0
21.1482,-24,4.9668,9.7064,0,2
25.2443,-3,7.1779,1.5938,1,1
37.1925,-14,2.3847,1.3039,0,1
23.1789,3,5.0485,0.8885,1,1
14.299,14,1.2203,9.4472,2,2
20.8646,8,0.1027,1.2334,2,2
14.3877,-1,3.4591,3.9776,2,1
16.7428,28,2.8624,7.6627,1,2
44.5707,-25,1.337,8.3226,1,2
8.2069,0,9.821,0.0232,1,0
21.5399,-6,7.8279,0.4209,0,2
42.9882,-5,6.7377,5.2722,1,1
15.6227,14,8.8751,6.0915,0,0
45.3628,25,6.9638,7.2573,1,2
46.047,-21,1.3568,2.5581,1,1
5.1938,5,4.4845,3.1753,0,1
26.0858,-16,3.7489,0.7503,0,2
39.9668,3,4.5825,7.169,0,1
22.0858,-26,5.1651,4.7321,0,1
49.3482,-28,5.2117,1.9409,1,2
20.0467,1,8.0707,7.3409,2,1
16.1723,12,2.345,8.9388,2,2
39.6336,16,3.7906,3.5275,0,0
8.9561,-13,7.3469,6.2133,0,1
39.4458,10,9.9434,8.3225,2,2
23.4247,7,2.2601,4.4475,0,1
42.7362,-23,2.0864,0.9257,1,1
15.6077,0,1.0637,1.0284,1,0
12.4681,2,0.7967,7.2836,0,2
25.2276,20,2.3339,0.0393,1,0
16.2398,2,1.2143,1.5446,2,0
20.1966,8,7.3762,3.0642,0,0
17.0058,10,4.9277,3.464,0,0
16.0984,7,1.8364,7.098,2,1
28.8218,-5,5.5032,1.2797,0,1
13.0016,20,4.4805,8.529,0,2
20.8595,20,1.4755,7.6768,1,2
21.4849,20,3.9516,7.2002,0,0
45.9808,-13,8.9468,2.2605,0,2
42.5386,-22,4.1583,9.2618,2,0
35.4114,8,3.871,3.102,1,2
44.0588,-16,0.1724,7.2076,1,1
28.5246,5,8.3285,1.0395,0,1
15.0992,-3,1.7034,7.937,1,0
44.2996,-3,4.6856,4.3981,2,1
16.8227,11,7.0221,5.1421,1,1
12.8042,-27,2.3492,9.9979,1,0
48.4591,-15,7.5337,1.515,0,2
16.0971,-25,8.0981,4.4877,2,0
7.9064,-30,0.3834,0.7682,0,0
37.5551,28,3.4499,3.9937,2,2
32.4882,-29,0.632,8.9574,2,0
22.5987,-9,2.8377,7.3551,0,1
38.7278,-30,9.0456,6.093,2,1
8.6163,27,5.2676,0.4314,2,0
19.6933,-8,3.4159,5.6524,0,2
25.8973,-2,0.6436,4.6165,2,0
8.3982,-25,7.0721,5.4896,0,2
15.0836,28,6.0112,6.0467,2,0
13.6634,-23,4.3091,9.6962,2,2
14.2625,-4,4.1995,6.1248,1,1
34.7321,0,2.4603,1.0891,1,2
5.1882,-21,6.8987,3.9096,2,2
42.2333,-19,7.5497,5.6418,1,0
22.7576,-11,4.9003,4.1163,2,2
32.2103,-18,5.5102,2.1953,2,1
25.1276,4,1.687,4.874,0,0
5.061,0,2.6339,3.6957,0,0
32.1152,20,2.2314,7.0509,0,1
