car_speed,orientation,p_x,p_y,road_shape,weather
25.6668,-30,5.531,5.5263,0,0
33.7436,-14,0.495,7.7586,2,1
10.8239,-12,3.877,4.3495,1,0
6.1955,22,8.2493,3.722,1,2
17.264,15,1.7874,0.5811,1,2
11.463,-4,9.1598,9.4329,0,1
35.9257,28,9.0246,7.1325,0,1
5.9449,-30,4.3597,1.9007,0,2
43.4739,-14,7.259,3.895,0,2
7.7586,5,9.1355,7.2233,2,0
25.4477,7,7.1079,7.0912,2,2
25.8941,-11,7.0247,2.2596,1,1
16.2118,5,4.1454,5.9597,1,1
15.41,1,7.5221,9.2132,2,1
12.2443,26,8.3782,2.5038,0,1
6.6011,12,3.9383,7.6306,1,2
47.7195,-24,0.0594,8.0994,2,1
28.5981,-11,3.4696,8.9287,2,1
20.4286,3,0.4632,5.9609,0,1
37.8772,14,1.9302,4.6651,1,0
36.9018,-15,4.0625,1.3335,2,1
19.0151,14,5.9409,3.9821,0,2
40.6512,22,8.226,0.3703,0,2
10.4776,8,3.2808,8.0561,0,1
8.5966,-14,8.5916,0.0278,2,1
8.0902,26,6.9209,5.2395,0,1
45.7409,21,4.2213,3.8143,0,2
17.1906,-21,9.2435,5.9832,1,0
36.0136,-5,1.5656,0.3983,1,2
9.9727,22,8.4277,4.5206,2,2
39.8409,-1,3.3386,8.7356,2,2
46.9569,28,1.1231,3.8929,1,0
14.4836,21,4.4497,1.1172,0,2
43.0378,-27,5.9073,4.8268,1,2
25.1958,-6,6.3635,7.8634,1,0
40.0292,-23,3.5985,5.3919,1,2
21.1379,18,6.5261,4.974,1,0
23.9882,-25,7.34,4.9421,0,0
7.4789,22,9.3195,9.5744,0,2
43.407,12,0.8956,7.1653,2,0
41.2849,-6,3.0911,0.6336,1,2
20.1455,-29,4.2499,8.4571,2,2
48.2548,3,3.8508,1.2157,1,1
5.4434,-27,7.5043,6.2225,0,2
8.2922,13,6.9396,0.9781,2,0
42.7451,-5,4.0961,7.3752,2,1
30.7293,-27,2.1134,4.0298,2,1
33.9995,17,0.3268,2.1537,1,0
29.0599,23,5.0893,3.3447,0,2
38.2103,-19,8.5689,8.4287,2,0
47.1861,-25,8.1722,6.3155,1,0
9.1252,0,1.2847,8.6687,2,1
22.9645,-19,2.7648,6.5758,0,2
19.4363,26,8.5309,9.4824,1,2
32.203,-4,4.5277,4.8007,0,2
30.5331,-10,0.4499,0.6781,0,2
10.3659,-2,2.4318,1.9967,2,2
22.4463,25,7.0762,0.9053,0,0
33.383,-11,3.695,9.5279,0,0
28.7163,19,4.643,9.0473,0,0
40.3023,-14,5.4824,3.4017,1,2
47.7902,-30,4.7831,5.5041,0,0
27.803,-6,5.4136,6.7702,0,0
36.1111,-25,0.9705,4.4286,1,2
14.1754,10,2.9166,7.8539,1,0
17.3148,-25,1.0032,2.2544,1,0
23.6762,12,6.9554,4.5849,1,2
31.6991,-19,5.8541,2.9677,0,2
44.1827,-3,5.4864,3.5965,2,1
37.3435,-5,0.3578,7.2832,1,1
35.2217,7,4.2454,0.4347,0,2
25.6816,-24,7.6539,7.0062,0,1
12.8588,20,2.154,9.8737,2,2
19.6169,5,6.6033,1.8408,1,0
26.9718,-1,9.2547,9.577,1,2
9.5612,-23,1.9327,4.3499,2,2
20.689,-25,5.2189,5.9274,0,0
48.2909,-5,3.8617,1.0629,1,0
