car_speed,orientation,p_x,p_y,road_shape,weather
22.2855,25,1.0166,3.653,1,1
10.2873,-28,8.3794,8.6624,1,1
27.1705,-7,8.7622,3.2921,1,2
24.0255,17,4.0801,0.3225,1,2
6.0667,3,4.5814,3.1591,1,2
15.7515,-11,0.0492,1.1543,2,0
21.4607,27,7.3041,1.0752,1,1
21.2013,-24,4.5718,8.5266,1,1
37.0776,-29,8.746,4.2015,1,1
49.8923,17,1.8382,2.6313,1,1
13.6966,-29,5.3735,7.8265,0,2
31.4649,28,8.7525,2.7207,1,0
39.5358,5,5.5521,0.8927,2,1
43.3281,9,7.9784,2.7469,2,2
32.7359,-27,2.344,0.8535,1,2
8.0049,24,3.8557,4.3734,1,2
40.0064,11,4.6963,0.1872,0,2
31.5715,13,6.958,3.6263,2,2
16.1057,-9,1.7584,9.1931,0,1
32.7361,24,6.1126,3.1207,2,1
32.4667,-25,3.6743,5.9205,0,2
15.9015,-29,2.1943,9.5565,0,0
20.4654,-23,1.4274,9.043,2,1
6.4748,-27,7.3907,3.0988,1,1
21.0687,21,9.0257,9.7768,1,2
30.2155,-24,8.2689,7.3897,2,0
32.8318,-30,7.5787,4.3671,2,2
26.2394,-27,5.7871,0.3941,0,2
37.1768,11,9.8858,7.3788,0,0
32.2993,18,3.963,6.4024,0,1
43.7465,4,2.9331,2.1822,2,1
31.9338,7,6.5908,3.6951,1,1
49.3901,-28,5.4358,4.1569,1,1
23.4247,-26,5.6391,4.104,0,1
34.2417,25,3.6127,0.6102,0,2
9.9805,2,2.4586,9.2117,2,0
24.2141,11,1.6516,7.3589,2,1
26.3013,6,5.5127,7.3473,1,0
34.7594,1,7.1464,1.9214,0,0
36.3523,-6,3.4822,6.0177,2,0
21.6467,10,7.0146,0.0186,1,2
22.7737,16,7.9007,7.9747,1,1
28.9368,-2,4.9251,1.5151,2,1
23.8567,21,1.4358,6.6566,1,2
26.1822,0,2.3631,7.1046,2,0
23.8213,-1,2.5951,9.9199,0,1
46.254,21,4.3318,7.6007,2,2
38.4198,-2,0.4987,4.3417,2,2
18.3421,-3,4.9666,1.1891,1,1
5.3672,-16,9.9422,6.9822,2,2
14.69,-24,5.4633,2.828,2,0
37.7463,1,3.8414,5.3076,1,2
35.3996,-22,9.236,3.9271,0,2
42.9256,-6,6.1095,5.0127,1,0
13.2136,-2,3.8521,6.3941,1,2
20.9226,-4,2.4797,5.1299,0,2
13.1418,28,6.1101,0.9113,1,2
21.4842,-3,1.7722,0.8712,0,0
34.989,9,4.8363,3.1583,0,1
5.1423,-28,8.6569,4.0994,0,0
8.4426,11,2.1984,5.0783,2,1
34.6018,12,5.8043,8.7474,0,2
43.8333,11,9.2404,7.1678,0,1
44.2353,3,9.2025,5.929,2,1
43.4883,6,2.6515,7.0501,0,1
8.8659,0,7.8011,1.1487,0,1
15.0756,-1,4.3327,3.9084,0,0
48.1928,4,7.1202,5.1924,2,1
15.5296,-2,6.1472,8.2032,1,0
29.2588,26,0.621,8.0932,2,2
38.8309,-5,7.3138,0.1732,0,0
5.3266,-29,3.3826,1.1452,0,0
17.4599,-30,1.6765,5.0006,1,0
11.4381,-23,0.8161,3.5189,1,2
39.9427,-12,3.2423,7.6511,0,0
41.4558,27,0.8023,0.6151,2,1
23.0532,-1,8.3208,3.9759,1,1
12.0982,18,5.8552,4.1253,1,0
16.8333,18,3.8345,8.5926,0,2
31.2751,-14,0.5929,9.4846,1,2
48.8509,-10,0.6575,8.4356,0,2
22.6205,-15,3.7261,4.5333,1,1
40.3091,-19,6.0915,1.2099,2,2
11.948,-26,5.0148,4.5404,2,2
