car_speed,orientation,p_x,p_y,road_shape,weather
31.8716,7,1.2246,9.2427,2,1
6.89,14,5.9107,0.9299,2,1
15.9528,19,2.0753,4.4505,2,0
33.8238,-19,4.2299,7.5763,0,2
38.3805,14,7.1574,4.9535,0,1
32.329,-10,4.5706,0.1777,1,0
31.3765,22,4.2398,7.3232,1,1
39.2809,9,9.5253,9.0831,1,1
49.793,27,7.2126,5.8042,0,0
46.6819,18,2.7569,4.2656,0,0
32.6026,8,4.7227,5.14,0,2
47.6466,1,6.0836,8.0767,0,0
28.9811,-8,6.9236,5.148,1,0
43.8214,4,8.6949,9.6387,0,1
9.7785,-17,6.0827,6.3458,1,0
26.76,14,6.9458,0.582,0,2
16.7027,-29,5.7907,0.2184,2,1
23.7809,30,7.9533,8.9097,1,1
12.4384,18,7.6127,8.3502,1,0
7.2469,26,5.0,1.1749,2,2
11.4013,-30,9.0075,7.9712,1,0
14.0555,-4,0.1719,7.3759,2,1
27.811,-10,4.8594,2.0485,2,2
17.476,-23,6.3761,7.9024,1,1
24.6804,12,6.9941,8.9447,1,0
31.2975,-20,9.0688,5.0067,2,2
37.8497,-1,1.8905,2.8857,0,1
6.4233,-14,7.3019,6.6538,0,2
7.3516,-25,5.2903,3.4417,0,0
34.4434,-13,4.834,3.1091,2,1
35.6829,-15,7.3443,0.8964,2,1
46.6515,-1,1.9353,3.4079,0,2
11.8439,26,3.2506,4.9885,2,1
24.3364,-26,6.0157,8.9514,1,2
49.2161,15,2.9054,4.8159,2,2
22.0018,21,9.4927,2.9751,1,2
8.2563,29,6.0992,2.1589,2,0
5.3259,24,5.4603,0.5349,0,1
44.6496,2,9.1341,4.0866,1,1
44.6613,8,8.7621,4.504,0,0
39.6658,24,6.5812,9.448,0,2
14.5216,2,3.035,7.3403,0,0
9.2313,4,7.44,0.4871,0,1
44.6466,19,8.4276,8.2312,1,1
10.535,-23,5.8896,1.9801,1,2
47.0631,-7,9.791,7.321,2,2
30.5707,-8,2.8466,0.8109,1,0
30.8973,-28,1.4084,3.5257,1,0
11.8829,15,1.1689,9.3455,2,0
35.9582,-6,8.6671,9.7576,0,0
8.3453,-23,8.4797,4.6328,1,0
27.3584,4,2.421,1.224,1,2
7.374,-24,3.1603,9.688,1,0
8.6315,7,1.222,5.2731,1,2
5.1466,-16,6.9133,2.0418,0,0
9.7999,-3,3.4447,5.6337,2,0
13.4371,-16,9.5011,1.8486,1,1
45.3768,7,5.425,1.8963,0,2
36.8585,13,9.5862,9.4143,1,0
8.7192,-3,0.0733,5.9653,0,0
12.3533,23,6.168,9.8772,2,2
43.4255,15,9.3556,8.2053,2,2
24.033,-27,2.4852,8.7817,1,0
7.2687,4,9.3506,0.2704,2,0
12.0945,-3,2.3716,3.2288,1,0
44.2194,-21,4.1418,9.255,1,0
45.8733,17,2.1226,6.5302,1,2
8.6047,17,2.5005,9.5047,2,1
23.3685,-30,5.3622,1.192,1,1
49.3831,-27,5.7617,9.4299,0,1
13.9261,0,0.1633,2.7828,1,0
34.2095,-25,0.9383,1.0291,1,1
27.3415,-26,6.5244,9.0646,0,0
6.2285,-29,1.2182,7.2023,1,0
40.8685,-27,8.9566,6.5471,2,2
41.6542,5,7.7678,9.1288,2,2
40.2543,22,2.0648,6.7904,0,0
46.4792,-6,0.1933,4.4194,0,2
16.2433,-23,2.0222,5.9965,2,0
24.0425,-16,7.9417,2.5692,1,2
21.7739,6,2.8538,0.9437,1,2
44.6029,23,7.2235,0.3378,0,1
45.6132,-29,5.5102,6.7562,2,0
9.896,-8,7.0317,1.305,2,2
31.3453,-4,4.6037,0.9256,1,0
12.0705,-20,3.6997,2.4361,1,1
35.2363,30,7.9442,9.353,0,0
16.0041,-11,3.332,1.4255,1,0
13.2054,16,0.1747,5.0713,0,1
