car_speed,orientation,p_x,p_y,road_shape,weather
20.5251,-10,4.7442,1.6458,0,0
12.2969,10,1.6462,7.4032,1,0
31.5992,-10,3.8214,3.9602,0,2
42.4551,7,1.2199,9.7922,0,1
19.1131,-4,2.9585,0.4948,0,0
29.7005,-2,9.4677,5.0284,1,1
23.7736,-4,1.5089,7.8123,1,1
47.7601,-1,2.8741,7.3448,2,2
32.0272,-5,1.007,4.8058,0,1
23.9011,0,8.3446,6.4271,0,2
10.3178,16,4.7631,2.2402,2,1
48.7576,-28,6.4239,9.8355,1,0
8.9332,8,0.0575,4.9381,0,0
48.469,-30,7.7934,6.3629,1,1
19.836,24,1.9595,8.2991,1,0
39.4113,20,9.972,3.2579,0,1
19.0181,-3,8.1575,3.825,2,2
49.1048,9,1.6172,2.2225,2,2
20.6866,18,5.1881,3.7553,1,1
24.2288,1,0.8093,2.1573,2,1
37.1875,3,0.4319,7.7014,2,0
43.4449,2,0.4741,5.3535,1,0
40.6681,-13,7.5192,7.5926,0,1
49.6366,-3,8.8696,0.7374,2,1
13.0602,-15,0.1163,3.6676,2,0
21.6133,-17,4.8545,0.0245,0,2
29.3575,20,3.3418,8.035,0,2
8.7299,23,7.3712,7.3106,2,2
9.6298,27,1.0987,2.1931,1,2
28.9831,18,1.7958,9.9338,2,0
23.7941,-4,2.629,6.4964,2,1
13.1797,9,9.0131,4.0968,2,2
24.8637,-9,8.683,10.0,1,0
48.7064,1,6.7893,4.375,2,2
13.8633,-23,8.0339,3.8958,2,2
47.5382,22,3.1498,6.5432,1,0
37.9398,-28,3.5856,5.7993,0,2
48.6091,-5,0.7311,4.9829,0,1
19.1664,-21,6.9606,7.3407,1,1
23.043,3,1.9106,5.4584,0,0
26.329,10,5.0555,7.9244,1,0
26.205,23,3.8223,3.0245,1,0
44.6996,-29,8.969,3.0342,1,0
33.9223,-26,8.6141,7.9974,0,0
11.8108,-21,8.6705,0.1821,0,0
25.4004,-30,3.1901,8.2214,2,1
39.0139,6,0.1001,3.8505,0,0
29.0065,21,6.5012,1.7695,1,0
5.6384,-30,6.2989,7.4396,2,0
14.6221,14,8.8221,2.8067,1,1
13.4834,12,7.4891,3.7909,1,2
20.594,-1,7.7311,8.7637,1,1
49.947,28,7.3631,6.8955,0,2
15.6705,-3,5.3411,4.9804,1,2
22.2804,-13,8.9928,6.9679,1,0
34.0329,-4,1.5385,4.0047,1,2
44.7708,4,8.5345,7.7934,2,1
40.3984,-17,7.2182,9.5298,1,0
20.4648,0,4.529,3.5402,0,2
26.8653,-5,3.1045,6.6938,2,2
9.4047,1,4.3699,9.9995,0,0
38.4187,17,8.3639,8.2861,2,1
46.5642,-5,1.4362,8.1587,0,0
35.8963,-15,2.5886,8.0738,0,0
6.796,9,7.922,2.1133,1,0
15.4564,21,4.1502,9.9343,2,1
6.8607,-14,7.1051,1.1393,1,2
10.4163,-27,4.5291,4.6425,0,2
31.749,-29,5.766,4.2468,1,0
22.6323,18,9.6119,8.6482,0,0
16.0964,-9,9.6113,1.4213,0,2
18.9826,20,6.0384,7.1632,1,0
11.0224,-20,4.9958,4.7357,1,1
35.1575,13,3.716,2.4877,2,2
34.6897,-29,4.7411,4.9972,2,0
28.554,-11,9.6581,2.2366,0,1
6.2116,25,1.5874,1.2572,0,1
17.2179,5,4.2097,3.2455,2,2
35.4764,-30,7.5351,0.9711,1,0
11.1322,-2,2.4246,1.6191,1,2
10.429,-25,1.2765,7.2889,2,1
43.5881,-28,0.1738,5.6821,2,2
21.0664,10,8.6437,3.9371,1,0
24.9953,-1,4.348,2.5321,0,0
48.8753,17,8.9626,9.6589,2,1
44.5109,14,6.1926,6.9526,2,2
27.032,-3,4.3208,4.6167,1,2
23.5463,5,2.5999,8.8524,2,2
43.7926,-15,9.53,0.8931,2,2
16.7854,-8,2.3046,3.7795,0,0
31.984,7,7.6187,1.3982,1,1
30.3318,-29,6.5318,5.4437,1,2
46.5996,-6,0.9332,9.2562,2,0
41.5928,28,8.7125,4.1815,1,2
49.3768,-28,5.122,6.0252,1,2
48.1192,-1,9.4002,4.0755,0,1
