car_speed,orientation,p_x,p_y,road_shape,weather
20.4789,15,8.8647,3.3062,1,1
12.1025,28,2.1719,5.5067,2,2
22.0428,-5,8.4849,8.1752,1,2
10.4799,-16,4.1531,4.4162,0,2
30.6086,-9,8.3531,7.6945,2,2
8.715,-22,7.2735,5.9674,2,1
47.3654,-4,2.2634,9.5372,1,2
7.7609,25,7.9626,5.6419,1,0
44.1044,25,8.1702,5.1751,0,2
13.5707,-16,2.9491,5.9371,1,1
7.818,-25,4.6082,4.0021,1,1
49.4206,20,8.5224,0.1506,2,1
15.3023,-17,6.2478,9.8301,2,2
13.5147,-12,0.2901,7.8921,0,2
14.8142,15,3.2602,0.902,0,2
42.9886,-12,5.9987,0.7368,0,0
43.8953,-7,2.8868,2.0416,2,0
41.9362,-18,0.4328,0.5477,0,1
35.8426,12,7.8114,6.5328,1,2
13.3152,16,4.8054,9.4116,2,0
6.764,-21,0.2325,8.2508,2,0
45.451,23,2.7526,3.5296,2,0
28.5864,-16,5.6724,4.2508,0,2
9.4328,-9,7.6711,5.1626,1,0
24.0293,-5,7.5098,5.8171,0,2
42.2561,-4,9.3187,7.4154,2,0
28.6911,28,2.8582,9.6411,0,0
33.3142,26,5.8445,1.6554,1,1
18.1086,-10,1.6363,2.5453,1,0
48.2982,30,9.1539,8.671,2,0
45.0002,-2,4.1699,1.8956,1,0
45.9476,-25,5.9142,6.6661,1,0
49.1383,-17,6.5834,6.2715,0,0
15.7346,-14,2.3156,5.5319,0,1
25.9712,-12,9.593,1.0887,2,0
41.4349,-28,0.9308,4.885,0,2
9.4259,30,2.2206,8.3465,2,0
26.1784,3,7.0571,8.3327,1,1
31.3498,-25,4.2318,5.2347,1,1
12.05,1,8.5963,9.4247,1,2
41.5928,-5,5.6172,2.7434,0,1
23.7658,-20,9.5513,2.9954,0,1
30.2033,-25,2.2156,7.5182,0,1
48.8952,17,7.9817,1.6013,0,0
48.5055,-16,2.9986,4.8785,2,0
8.2707,-20,5.9452,0.0732,1,1
20.1361,-21,1.5729,7.9543,1,1
38.9259,8,8.9141,8.0375,0,0
23.9759,-4,0.383,1.8096,0,0
28.9133,18,7.5729,6.837,2,1
27.5128,11,9.6476,7.1835,2,0
39.2123,23,3.5386,7.7864,1,1
21.0861,-29,2.0951,0.6625,2,2
47.7139,-13,3.4341,5.0171,0,2
41.6504,6,1.6125,4.8945,2,0
43.6201,23,9.834,7.8657,1,2
7.8932,29,8.1712,4.9406,0,2
40.1565,-5,7.2515,1.8894,1,0
9.4,-14,0.2092,4.735,1,1
37.6618,-25,2.7892,7.7231,2,2
31.5389,8,4.2719,1.6499,2,0
14.1258,6,0.4011,9.6433,0,0
34.9783,-13,0.981,4.3282,1,0
5.4163,21,8.8789,9.0476,2,1
21.3337,18,1.8716,6.2522,1,2
8.4856,14,8.1643,5.4932,1,1
13.9503,-27,9.3112,7.3861,2,1
13.3478,-26,0.2828,7.8927,0,0
48.8047,-3,7.4867,1.9477,2,0
7.2078,-5,7.5551,7.0053,1,1
20.6417,9,4.9124,2.8044,2,0
27.1382,12,1.0862,1.899,2,2
9.7012,-25,2.0158,6.0667,2,2
45.6216,26,7.8129,8.8919,1,2
43.288,18,8.8398,3.9782,2,0
32.2536,29,1.5887,2.8421,0,1
10.0628,27,9.7149,5.9756,1,2
45.4711,22,6.5203,1.7054,1,1
28.7873,-16,2.4076,6.8594,0,2
42.4527,0,3.7345,2.2067,0,0
11.4344,-24,9.1711,3.2669,1,1
39.9984,19,4.5416,8.7513,1,1
22.2422,-11,1.4211,3.6703,2,2
25.4772,-28,5.3188,8.9213,1,2
23.651,17,7.7342,9.2981,1,0
30.2277,3,0.0038,0.5211,0,0
16.0058,27,2.638,0.6047,2,1
26.581,11,3.1188,3.3402,2,1
7.1967,-19,7.6053,6.2199,0,2
27.032,-15,4.7348,3.1709,0,0
28.0429,11,2.1062,6.4022,1,0
21.4954,-25,1.3548,7.3934,2,2
44.7015,-9,0.93,2.188,1,1
35.123,0,6.6169,0.7437,1,2
43.6861,-1,3.892,3.0016,2,2
44.8061,23,8.3904,8.3529,0,0
6.778,11,0.2445,7.61,2,0
24.8629,27,5.7567,9.6727,2,1
29.6561,-29,3.189,6.9808,2,1
30.3566,11,3.8909,7.2314,2,2
41.3309,17,7.8334,9.3115,2,0
35.5398,17,7.7449,8.7505,0,1
10.2886,-8,4.2371,8.0961,0,2
12.1872,-11,3.3982,8.6896,0,1
43.6099,26,2.5762,7.6496,0,0
6.6908,2,6.1777,3.3743,2,0
29.5685,-7,9.6017,4.0441,2,0
8.0034,2,9.5147,3.4066,1,2
46.471,7,3.3057,7.1087,1,0
9.8305,29,8.6458,9.761,2,2
15.9016,-24,2.1051,8.4437,0,0
31.7136,28,0.9732,2.2964,2,0
12.0007,26,2.322,7.3873,2,1
10.2342,16,8.3676,5.2961,2,2
42.0095,27,8.4082,9.7894,1,0
14.3732,-8,3.8089,9.9307,1,0
42.7395,-25,6.4804,0.685,2,2
43.8564,-16,1.5831,0.9988,2,0
34.6986,-29,4.5647,1.2278,1,1
18.8107,-3,9.9955,5.3884,2,1
49.3767,-10,2.4847,4.0781,0,2
33.4074,-19,5.5,5.0102,2,0
6.8898,-3,7.6792,7.8903,0,2
6.7703,-21,1.5692,2.2147,2,0
44.0644,23,0.4808,8.8606,0,2
36.5635,-27,1.3667,8.5533,1,2
40.668,3,1.4555,5.8527,2,1
19.9908,15,5.1301,6.0709,0,2
31.0544,17,8.5972,1.9373,1,1
37.7684,-5,8.3967,8.9254,2,0
37.3926,28,2.2401,1.276,0,2
14.5521,0,8.8447,3.2808,1,1
40.3164,-14,4.9426,5.2563,0,0
18.8784,-25,7.5915,5.6143,2,0
43.4856,-27,4.6634,4.8384,0,2
42.2184,22,2.0106,5.1223,1,2
13.5198,-4,4.4704,2.9535,0,2
