car_speed,orientation,p_x,p_y,road_shape,weather
13.6995,25,9.6566,9.1251,2,1
23.6181,-6,5.2582,6.2745,2,0
39.4984,-25,6.2287,5.2215,1,0
10.8331,21,9.2861,5.1745,0,1
21.1035,5,3.781,4.9014,2,1
48.2316,8,3.4383,9.2784,2,0
22.8715,29,9.4059,3.1787,0,2
14.8757,1,8.0247,2.2639,0,0
41.2008,-12,3.183,8.7225,0,0
43.5907,5,9.064,1.7802,0,2
47.5299,-5,9.0421,2.6781,1,1
38.8637,9,7.234,0.6369,0,1
25.0881,-8,3.7064,6.2514,0,0
47.7731,-16,3.5954,2.0871,0,2
23.9525,4,2.9209,5.6843,1,0
27.2539,-23,3.5526,8.1951,1,0
9.2854,-21,1.9546,5.7964,2,2
13.248,-17,0.7097,1.8821,0,1
24.5477,18,5.1238,5.056,2,2
10.9877,-29,4.7846,7.309,1,1
34.2063,-30,6.6981,4.4157,0,1
39.5976,-12,3.7062,7.4282,0,0
42.5748,18,2.1756,1.5915,0,2
46.9841,0,5.5697,1.0532,1,0
26.9082,28,7.0251,0.7166,2,0
27.7392,28,3.8439,9.316,2,0
36.1383,14,9.0255,4.9311,0,2
38.8328,-17,4.3522,9.4124,2,1
36.2993,-9,7.8531,9.1468,2,1
37.0391,23,1.1033,9.8819,1,1
6.6232,24,5.5812,6.3092,1,0
39.8179,-16,8.9001,7.3119,2,0
41.4228,-12,3.8284,5.2277,0,1
39.2663,-9,1.9306,9.3508,1,0
44.3496,29,8.0951,9.291,1,2
23.458,-16,8.1188,7.8891,0,2
42.7496,-28,1.3648,8.6485,1,1
43.7607,7,2.3596,3.7395,0,1
10.0654,30,3.0429,9.2135,0,2
47.5496,-6,5.2736,9.8956,2,1
25.3712,-28,1.2852,2.5603,1,0
11.2755,-7,0.7122,2.9848,0,1
25.8304,-21,9.72,4.2048,2,1
10.3131,-8,2.3207,6.788,1,2
5.523,22,2.9531,1.4315,1,0
9.7905,-17,3.7345,0.2647,2,2
12.1877,0,1.5375,6.365,2,0
25.3072,7,5.8014,1.4871,1,0
13.1296,21,5.6412,9.9502,0,0
35.0637,12,2.3292,5.8719,0,1
10.6126,-23,2.8389,0.4076,2,0
21.5441,-29,0.5511,3.7858,1,1
39.9247,-2,7.666,5.5559,1,0
7.1939,-22,8.7324,7.7446,2,0
48.6009,-11,7.7178,9.463,2,2
29.8568,-28,1.7612,5.4831,1,2
14.6053,30,3.6401,9.3135,0,2
13.8585,-30,0.9312,2.1389,2,0
16.03,-28,8.3569,3.9041,0,1
39.634,4,9.2132,1.4238,1,1
27.7022,22,6.2655,3.2787,1,2
10.2871,-9,3.64,8.0345,2,0
23.1086,-1,7.1323,5.7872,0,2
29.7246,13,7.0619,6.0681,0,1
11.2503,-26,4.8511,8.9259,1,2
35.9616,16,1.4072,2.2551,2,0
48.18,-18,1.4398,0.2027,2,0
22.163,-27,3.9371,7.4713,2,2
24.3813,2,6.8962,6.8439,1,1
23.4426,-23,9.8218,7.8955,0,2
11.3349,3,6.805,5.3157,0,1
16.658,24,1.3295,7.4406,2,1
14.7536,1,6.2339,5.2372,1,0
15.926,-26,5.7541,5.0968,1,2
18.1923,30,2.536,7.726,2,2
22.1459,18,3.209,2.254,2,2
39.3035,9,9.16,0.1776,0,2
44.5144,-24,4.5321,1.381,2,0
21.7245,-21,0.6536,6.6721,1,0
15.2451,4,5.7872,1.1842,1,0
49.7731,-4,4.9078,1.3967,2,2
24.1584,-4,9.9411,7.7788,0,0
30.1114,-14,6.0154,7.7703,1,0
