car_speed,orientation,p_x,p_y,road_shape,weather
47.1873,16,9.7498,6.2086,2,1
49.9573,28,7.6372,7.5145,2,1
31.3162,29,6.8346,6.4706,2,2
11.9272,-28,7.2966,6.6055,0,0
30.9305,-16,2.7955,0.0815,2,2
16.7633,-30,5.7454,0.268,2,0
44.0078,-1,9.2918,7.2817,0,0
26.5926,-4,8.4599,3.9103,2,2
34.0417,-24,1.1994,0.621,0,2
35.8442,-11,4.6484,4.593,2,0
25.8268,-21,0.7008,7.1192,2,1
42.7014,-20,0.6046,0.6716,0,0
43.966,-5,8.5474,8.2744,2,2
44.3383,26,1.8934,8.1298,0,0
38.5587,20,0.579,3.0612,2,2
11.8828,22,2.9746,7.3661,0,1
24.8258,29,0.7858,3.0721,0,2
22.0761,29,7.1971,4.6727,0,2
19.9632,17,2.4748,8.0368,2,0
40.1178,7,3.8058,1.3198,2,0
17.294,-22,8.8308,5.5633,0,1
9.4411,-5,2.062,7.3788,0,0
17.7871,19,2.2037,4.4992,1,2
49.8039,-14,8.4957,3.691,1,2
19.0995,-24,0.691,1.1954,0,2
40.8321,-25,9.1678,1.0019,1,2
46.8437,16,0.4202,5.5398,0,2
41.4385,24,4.6229,5.7965,0,1
32.7495,21,9.0586,1.6753,1,0
40.8064,-22,1.549,4.5307,0,2
46.0544,-23,7.6523,2.1616,2,2
30.3287,7,8.2335,4.8388,1,1
29.5782,13,5.8961,7.9966,2,2
39.5745,-16,5.4128,2.0285,2,1
43.21,-3,0.2474,4.4864,1,1
8.9667,15,7.1205,2.9335,0,2
24.024,-24,0.4768,1.1068,2,1
38.0642,25,6.7671,4.6012,2,0
16.2869,26,1.6367,2.8724,1,1
6.7932,-16,1.7632,8.0773,1,0
9.6821,-5,8.8274,9.7005,1,1
16.7059,-23,3.6342,0.4295,2,0
41.9693,-20,2.1991,2.1183,0,1
24.4313,-12,6.5204,7.549,0,1
18.255,-25,0.1838,3.1233,2,1
5.6977,-27,8.4802,6.0921,2,1
41.7174,-25,6.003,3.9416,1,0
35.8426,-16,2.1366,2.0578,0,0
39.6355,29,9.8242,3.5526,1,2
12.9953,1,8.1388,2.2264,0,1
6.6688,13,1.2984,8.6572,2,1
26.05,4,3.384,0.4251,2,1
26.1782,23,3.5444,4.156,1,0
34.9396,-3,9.5025,7.9138,2,1
17.3602,-1,3.4438,4.3041,1,0
17.2432,13,6.6888,7.6451,1,0
5.0807,-11,3.3593,1.913,0,2
7.7629,-18,8.6216,6.2873,1,2
21.2001,-18,4.1618,7.4497,2,0
44.9235,-11,7.2301,7.5289,2,2
20.6829,23,8.1935,0.4746,2,0
9.9502,-3,0.4418,8.5855,0,0
21.0597,-16,6.3083,5.2849,1,2
6.966,21,9.0037,3.5162,0,0
16.3739,-3,3.5411,1.3028,0,2
27.2063,-13,4.4468,3.4181,0,0
6.4601,9,1.9365,3.5262,0,1
37.0383,-29,7.3277,7.5488,2,0
37.0238,-21,7.7903,4.2265,1,1
41.3187,30,1.7582,9.0618,0,1
36.5446,-26,3.561,2.1378,0,1
29.7382,-2,5.5018,1.9059,0,0
19.0296,27,5.2664,6.3147,1,1
48.5012,-5,9.7365,6.5055,2,2
40.5685,17,6.3849,9.0437,0,2
5.7637,17,9.8198,4.4284,1,0
20.9674,10,8.9205,0.4788,2,2
8.8703,9,6.2505,1.3835,0,2
27.7447,30,1.4662,7.0511,2,2
35.5112,-18,4.937,9.3061,0,2
21.5267,27,1.0921,0.476,1,0
34.9014,-24,4.8681,1.953,1,1
16.665,19,4.2156,7.7334,0,1
9.4764,23,6.1006,2.7445,2,1
34.2572,27,8.2646,4.2348,1,1
34.1998,-29,4.496,3.2613,1,1
16.4225,-26,1.7934,1.8702,0,0
40.294,-23,5.4433,8.4729,2,1
43.3794,-22,1.5271,1.8263,1,2
27.4033,-12,5.162,9.0123,2,2
37.8154,3,5.7499,9.4711,2,2
42.8443,-21,9.6326,9.9325,2,0
15.8672,-1,1.292,9.4129,1,2
48.5364,-24,7.046,0.6303,2,0
26.6151,7,7.7247,8.8859,2,1
21.7042,26,5.68,7.5717,2,2
22.0601,-9,4.5072,2.3831,2,1
26.2662,14,6.6094,4.791,2,0
48.3694,18,6.8646,2.893,0,0
30.123,-2,2.1576,6.8646,0,1
14.2099,-13,9.5973,7.4489,2,1
6.4985,-17,2.7156,0.9256,2,1
28.1997,7,6.7706,8.6146,0,1
49.4749,-26,7.4928,0.7089,2,0
9.5874,-21,1.657,6.8887,2,0
45.8838,20,0.1954,4.8369,0,0
15.4131,29,3.2751,6.7793,2,2
17.286,30,8.3051,1.589,2,1
34.9134,25,9.2895,6.2767,2,0
32.136,-11,7.1593,4.9534,2,1
14.2002,19,2.9922,7.9747,1,2
9.054,4,3.8813,5.0916,0,1
41.6465,30,7.2607,7.9108,1,0
16.8515,-1,2.5047,1.8711,1,0
21.5477,-17,1.1108,7.9865,2,1
19.7778,-22,6.9427,0.3338,1,2
48.6149,13,8.2384,7.3937,1,1
15.1359,9,0.6546,7.6235,1,0
43.6347,-30,1.6644,8.2672,1,2
19.062,28,7.1313,8.7464,2,2
49.4011,-23,2.9966,4.8624,2,0
47.0499,28,9.8979,4.681,0,1
41.3705,-14,8.3035,3.1448,1,1
28.471,0,7.095,8.8403,1,1
25.9441,-16,0.4968,2.2005,1,0
5.4973,17,2.6937,2.4872,2,2
29.5191,19,2.7641,4.3412,2,0
43.0602,24,0.3495,3.2719,0,0
19.8555,-1,3.4473,5.0262,2,0
35.6944,22,8.706,6.0506,2,2
34.7565,24,2.6265,6.4013,0,1
32.3832,20,0.4941,1.2494,0,0
36.8564,-5,1.3413,7.9775,1,0
8.3278,2,9.3421,8.248,1,1
30.3753,27,6.2556,4.7876,2,1
14.8807,27,4.256,4.9195,2,1
25.5438,-5,7.1452,2.6867,1,2
14.0085,25,6.6222,0.4685,1,2
26.2622,-17,1.9187,4.8741,2,1
42.0261,-14,1.1128,9.3505,0,0
14.0693,-28,3.4781,9.1375,2,0
27.4995,-11,1.7924,1.5866,1,0
32.7018,10,8.011,1.5116,1,0
19.2613,-22,5.3286,0.9744,2,2
6.4473,-13,5.5168,4.2978,1,1
46.2371,11,8.3286,6.077,2,2
20.6227,4,4.6927,6.1389,2,1
23.3197,-20,1.5779,3.0119,2,0
10.7168,16,2.0492,3.862,2,2
19.976,10,5.4037,9.0999,0,0
16.9429,-17,7.5422,4.4465,1,2
30.0103,4,1.8248,5.2236,1,1
40.2946,26,8.2571,6.6427,0,0
34.8953,-9,4.6431,0.8478,2,2
34.1476,-25,4.8282,4.1208,0,1
6.6936,13,9.6634,2.1715,1,2
8.1193,24,4.4059,3.3156,2,1
28.8478,-16,8.4752,6.3205,0,2
14.2468,-14,9.3335,6.5066,1,2
15.7239,1,7.5626,4.0492,1,2
30.3504,11,1.6088,6.0738,0,1
26.1175,8,1.898,8.7332,1,2
46.3764,-15,5.232,5.0718,0,1
26.4492,-12,4.0357,2.6147,0,2
14.7929,18,3.848,4.8651,0,2
13.9581,21,2.9757,6.2509,0,1
17.1766,23,4.4862,2.0759,1,2
11.3291,19,3.7092,1.4874,0,1
29.7144,-20,2.1937,2.0905,0,1
41.943,4,1.3414,2.3923,1,2
44.2239,-15,6.2071,5.0615,0,1
13.2868,-30,0.7953,9.1642,0,0
46.2073,-2,7.9879,7.2013,1,1
15.2025,15,7.6164,5.1467,0,2
40.4319,12,1.8203,6.1384,1,0
31.2369,14,9.4727,7.4015,1,2
22.2333,-22,1.5362,0.3411,0,0
9.4436,9,1.0077,3.3674,2,1
20.1259,20,1.5541,1.662,0,1
6.2897,-5,1.7441,6.6816,1,2
26.0155,12,7.935,9.7473,1,2
41.6769,-29,1.6326,5.5426,1,2
14.9159,-26,5.2768,8.7059,0,1
18.5248,-17,8.9218,9.5096,1,0
29.571,22,8.4279,0.7958,2,2
19.9938,-28,8.85,7.3633,2,0
38.5773,15,7.261,6.3179,1,1
44.9523,-11,3.8977,5.6335,2,0
7.1537,7,4.9509,9.8298,1,2
36.4769,-26,9.4452,1.822,2,1
37.0546,6,6.6479,4.0317,2,2
34.5677,-1,6.8734,7.1771,0,2
12.3066,2,5.0167,1.2703,2,1
29.269,-18,9.0982,1.1646,1,1
35.4575,-29,6.9953,3.5676,0,1
29.2749,-10,5.2749,7.2522,0,2
7.4258,-6,0.804,2.1922,1,0
14.3428,-4,8.1401,1.8081,2,2
38.792,26,3.8801,6.3621,2,1
40.7931,-21,8.5877,1.8726,1,1
9.02,12,6.1989,8.0752,0,1
38.089,-27,0.804,5.3868,2,0
7.4755,3,9.3439,6.3017,2,2
28.8536,23,0.981,3.7492,1,0
26.343,26,8.5644,5.6391,1,1
33.51,22,8.8435,3.8402,0,0
40.1239,10,7.791,1.8442,2,2
47.0745,20,1.927,9.9961,0,1
26.2558,25,4.2867,7.9327,2,1
39.8735,6,0.3488,4.8187,2,2
9.6331,-27,5.13,7.4404,1,1
20.6748,-21,7.1826,3.649,1,1
13.2279,10,6.7442,0.7602,0,0
17.7061,-16,3.3483,9.3354,1,1
22.4293,-1,5.6381,1.6164,1,0
37.1257,-8,4.6334,3.3469,2,2
31.1766,-28,9.3241,0.3046,0,1
34.5601,16,3.3927,2.3185,1,1
27.2899,-16,8.2386,6.8465,0,0
32.3517,-16,9.9556,3.3087,1,1
5.5925,-8,8.3012,5.5975,2,2
17.2537,-19,3.5247,8.64,2,0
30.6669,-7,7.9824,3.7252,2,2
29.8739,-12,4.5623,1.6612,1,1
13.0111,-24,6.9026,6.7101,1,2
10.5285,-19,3.482,7.9531,2,0
39.9783,4,9.7316,1.4975,2,1
14.5684,-5,9.0147,7.2073,1,1
11.8243,26,6.1147,2.3392,0,1
24.8098,-24,2.4319,1.7539,0,0
5.6973,-20,5.524,8.3912,1,2
28.6897,12,3.1769,2.1318,0,0
33.2905,25,3.0158,2.0411,0,1
31.0564,14,1.9644,1.1015,2,0
33.612,-22,3.0902,1.0782,1,2
45.7384,21,6.9894,3.9401,2,0
8.1915,4,7.1009,8.0498,0,2
32.6659,-18,0.6582,8.0364,2,1
28.2317,9,2.2825,3.2236,0,0
16.0033,17,9.6506,6.3437,2,2
33.4522,24,2.4459,6.4043,2,2
18.5249,-2,6.3056,4.0587,2,1
7.5898,-1,3.1036,9.711,1,1
28.3253,16,7.0688,2.3403,0,0
30.5629,-20,9.5681,6.5463,0,1
20.0913,-16,0.2789,7.0966,0,0
33.1602,-23,2.2093,1.3095,1,2
6.2426,-3,6.4014,6.8577,0,0
21.1441,12,2.3596,6.3477,2,1
9.0252,0,8.3517,4.2568,2,0
47.3246,-23,3.5316,0.8744,0,1
44.3935,0,4.6728,0.934,2,1
30.5881,-21,8.5697,8.0283,1,1
28.7855,7,8.7543,2.7169,0,2
8.4942,-9,7.7965,2.8407,2,1
27.5684,-25,3.1799,9.6294,2,1
38.7439,19,0.2615,2.1071,2,1
46.1699,-29,8.5727,4.0598,0,0
39.2581,-12,3.418,5.2364,1,0
19.8974,2,8.0441,6.6491,1,1
29.1876,17,2.9237,8.181,0,2
35.4666,0,7.4787,6.5073,1,1
48.3926,19,2.5187,0.9667,0,0
27.5497,20,1.5934,6.3253,2,2
47.7128,26,3.9022,6.6513,0,0
40.0517,-10,1.8401,8.6377,0,0
35.887,-20,5.6211,5.4719,1,2
11.6482,-26,2.6855,1.8287,0,2
35.0045,-14,1.4044,8.7732,1,1
35.9908,30,5.0347,7.3276,0,2
38.692,-6,0.0071,8.8269,0,1
34.3862,-6,1.4169,9.4873,1,1
10.0834,8,9.5722,4.7614,0,1
