car_speed,orientation,p_x,p_y,road_shape,weather
12.3928,-18,2.0687,8.2316,0,2
35.1404,25,6.3563,2.8366,1,2
24.6941,-15,8.975,4.723,1,2
29.858,16,1.3564,7.3507,0,0
42.4205,-24,5.2426,9.1644,0,2
9.5456,-25,5.063,8.0018,0,0
11.077,8,3.6357,2.465,0,2
32.8713,-16,0.1256,8.8968,1,0
38.8005,25,0.0572,6.4945,1,2
10.4532,-1,0.7774,0.6946,0,1
18.3299,4,1.3946,8.2724,1,0
45.504,-9,4.6854,7.8353,0,0
49.0798,5,0.9127,6.9348,2,1
37.954,15,3.9263,4.8954,0,0
15.7333,19,8.706,8.4505,0,1
22.959,1,9.0397,0.7361,1,2
45.7453,3,1.2015,9.6658,0,0
15.8941,19,2.053,1.6779,2,0
17.0416,-16,4.0109,5.7854,2,0
47.5196,11,8.4777,5.7148,2,2
12.7735,-24,2.1256,8.6548,1,2
46.9163,-28,7.1295,5.5755,2,2
31.3878,-13,1.7058,8.886,2,1
12.6752,-8,1.7926,9.4477,0,1
22.6236,13,0.2972,1.3616,1,2
17.9046,24,8.7519,0.9304,0,0
21.8575,15,8.4366,2.4818,2,1
29.9523,-7,7.2476,8.6024,1,2
20.0167,-20,6.7892,6.7015,1,1
6.4904,25,8.0278,1.1023,2,0
18.8789,-12,4.8512,3.7801,2,1
48.7483,8,1.6274,4.1821,0,0
40.0198,-4,3.7434,5.9955,0,1
19.7605,12,6.6562,0.2166,2,1
36.5262,3,1.8846,9.7065,0,0
29.8616,24,9.9611,4.2622,1,2
26.3429,-13,2.3984,5.5062,0,0
36.0534,8,7.2635,8.3933,2,0
29.6398,-2,2.9629,7.2413,1,1
31.0402,-19,4.0178,9.4306,1,2
37.3195,-30,6.1311,8.9707,1,1
23.2623,-19,6.333,2.7772,1,1
25.2558,24,9.4751,1.5397,0,0
44.8876,-3,0.2875,6.7713,0,0
45.8417,-10,8.6079,7.4773,2,1
23.4271,2,6.2676,0.2686,1,1
24.1115,9,7.8647,2.8079,2,0
34.8236,-14,7.461,8.5934,1,2
15.7376,-1,8.6733,0.6723,2,0
30.9279,-28,9.0746,2.3646,0,0
19.7909,4,1.9473,6.4716,1,0
12.7611,-16,5.9521,1.6981,2,2
14.0417,23,2.2773,2.3875,2,1
29.8165,2,8.8729,2.5931,0,1
9.3981,-12,6.5263,8.0664,0,0
31.0358,-14,2.9867,5.0772,0,2
19.1673,13,1.4434,0.5201,1,1
26.6914,15,3.7722,7.1866,1,2
32.0632,17,7.0246,7.7247,1,1
6.8771,-19,1.891,5.6961,1,1
26.7412,27,0.238,9.5391,2,0
31.569,1,1.0466,7.3164,1,1
11.7549,25,0.8887,8.6099,1,1
46.0788,-17,0.6641,0.6047,0,0
41.7305,-26,5.9443,4.9212,2,0
48.1774,-5,1.6698,6.3755,1,0
23.9564,-2,6.0436,3.4759,2,0
49.966,18,6.0568,2.5403,0,1
31.3503,-18,1.8789,1.3709,1,1
9.9234,3,1.3875,8.4075,1,2
35.9951,24,2.0782,4.9319,2,0
6.6513,11,7.8097,3.9943,0,1
39.9151,-8,2.7319,5.8538,2,2
26.2968,20,0.5582,3.1972,0,0
25.1571,-14,1.469,4.4332,0,0
33.8587,4,4.811,8.4462,1,2
25.2793,14,6.0683,0.6428,0,2
13.3567,4,9.1714,5.6162,0,0
34.2438,-22,7.1194,0.741,1,2
38.3764,11,3.5227,2.0591,0,0
5.4837,-29,3.1228,7.1089,1,2
35.992,13,8.1074,1.287,2,0
6.3796,0,8.3141,5.9544,0,2
33.7304,24,1.2366,1.3717,1,1
35.3261,-6,6.4161,6.6786,0,0
18.6331,-15,2.0588,8.5539,0,2
39.1907,-12,7.8049,5.8752,1,1
48.505,10,0.2586,2.2274,0,1
15.0987,-14,2.6075,6.7056,1,2
11.332,30,6.6924,8.9768,2,2
45.7017,17,8.2364,6.0442,0,0
45.3983,22,6.3973,0.518,2,2
18.5472,-3,7.0638,9.5414,1,0
7.7476,-12,2.761,1.8587,2,1
28.9265,2,3.4279,0.4863,2,0
26.1531,-7,2.0576,6.2212,0,0
23.132,18,9.6873,1.8851,1,2
29.3767,18,4.3145,6.5252,1,2
6.1784,-4,0.9614,7.7255,0,1
30.9275,30,1.5373,8.1108,1,0
14.1775,-1,2.317,0.9276,2,0
22.2366,-6,9.3814,9.9388,1,0
27.7616,23,0.6642,3.0491,0,2
17.6537,14,2.3546,9.2092,0,0
35.9672,-20,9.5709,6.5391,1,1
31.4073,11,0.6522,2.2921,1,2
42.4023,-30,6.7209,9.4753,0,1
25.3993,-2,1.4811,7.9011,1,0
18.0072,-3,1.3092,8.3485,1,1
32.246,-25,5.298,4.6352,1,2
47.4082,-2,9.7336,2.4394,1,1
11.2248,4,1.4507,9.592,2,2
20.6023,30,6.2753,4.4988,0,0
42.734,14,5.6091,8.8153,1,0
39.3924,-22,6.2374,0.6937,2,2
11.7804,24,4.9349,0.0733,2,2
39.1467,-27,3.361,2.0974,1,2
8.6501,-25,6.8961,3.9544,0,2
7.9805,-8,2.3854,6.677,1,2
37.9087,-14,7.0792,3.3957,0,2
30.5487,4,5.4175,8.7472,1,0
22.3748,28,2.0727,5.9618,0,0
43.3694,-29,1.5366,8.3108,0,1
23.0301,19,9.7889,8.0174,2,0
42.8905,4,2.941,1.5113,2,0
28.2549,-22,6.5869,5.7154,2,0
38.465,-29,2.3101,1.4446,1,1
16.3844,-9,2.4788,8.0281,2,1
31.9447,-8,2.1949,6.2567,2,0
37.6483,20,9.6489,1.4758,2,1
31.1398,1,2.6811,3.4196,0,0
19.8938,25,9.3486,4.5196,0,0
23.2014,-29,5.6569,6.7454,2,2
17.1365,-11,1.0202,0.8216,1,1
18.8622,-28,8.2428,9.6707,1,0
46.4054,26,3.5145,9.7432,2,1
32.588,-11,2.6793,6.3521,0,0
43.9921,1,7.3766,0.8419,1,2
43.0926,-9,4.1762,6.1746,0,1
17.1287,22,2.5345,5.1053,0,0
18.1658,-27,7.7792,8.3658,2,0
24.7689,12,6.5957,4.0875,0,1
20.0681,-25,6.3391,7.3754,2,0
34.6925,-30,8.7484,0.6773,0,2
44.8973,-7,6.8099,8.4534,2,0
47.0886,-6,8.401,8.8443,2,1
32.0761,2,5.1727,9.7988,1,2
5.2996,-28,1.9994,4.227,1,2
19.985,-3,0.892,7.93,1,2
25.1467,-1,7.5577,3.3347,2,1
39.0796,-13,1.7044,5.5229,0,0
11.9975,8,1.231,9.7909,1,1
34.6171,21,0.0139,5.3373,0,1
13.2499,22,2.8531,0.8506,2,1
5.9778,13,1.8666,0.12,2,2
