car_speed,orientation,p_x,p_y,road_shape,weather
49.2876,-18,1.6358,2.3573,0,2
24.8969,18,1.1405,0.155,0,2
13.7652,-7,8.1745,3.2225,1,0
47.0447,-7,4.0205,3.6162,2,0
28.1726,-27,5.31,0.958,1,1
19.6172,21,6.3527,0.4525,2,1
37.832,28,6.0305,7.913,2,2
41.5642,-24,3.1345,1.5003,0,1
15.9197,-11,6.0462,4.7456,2,2
46.2357,-30,5.7569,2.1486,1,1
9.1036,26,0.994,6.1518,2,1
42.8668,4,3.0757,0.8472,2,1
28.0952,-30,7.1416,8.1367,0,0
35.4741,16,7.4957,2.4414,1,0
15.3844,2,2.1145,3.8062,2,0
22.5309,-19,9.4326,3.9305,1,1
46.6418,-24,8.4453,1.1583,2,1
7.3324,-22,0.9701,3.8673,1,0
20.3682,-18,8.8255,5.0744,2,1
27.4943,-25,0.1465,1.613,0,2
20.9873,-21,5.4101,9.8792,1,0
28.6712,23,6.3536,8.3394,0,0
41.7936,-9,2.3257,5.4392,1,2
11.455,13,2.4786,3.3181,1,1
38.2381,26,5.0104,5.3634,1,0
12.7272,10,3.6157,5.2622,1,0
46.2533,21,0.1483,5.1511,2,1
26.0439,-25,7.143,8.918,2,1
12.4839,24,4.1937,4.9656,0,2
35.594,-30,5.0503,7.5601,1,0
48.5614,20,8.6739,5.5798,2,0
9.8874,29,2.7689,5.1732,0,0
8.8504,-11,0.6156,9.2761,0,2
19.0596,-10,0.2686,9.6642,1,2
32.862,-20,6.2092,3.7187,2,0
47.0333,9,2.0646,5.8905,0,1
30.8287,-6,4.7414,0.9135,1,2
19.4331,26,7.8951,0.7031,0,2
47.8745,23,0.4524,7.7537,2,1
46.9095,29,8.3413,7.967,1,1
6.4095,27,0.4778,8.7151,0,0
22.2549,12,5.544,6.245,2,1
12.422,-30,5.3964,5.5753,2,0
38.1041,3,6.2083,0.5528,2,2
8.0726,1,7.0754,3.3409,2,2
48.06,-8,6.1411,1.824,2,2
16.9968,22,1.8651,6.8786,2,1
30.8014,25,6.9178,7.6088,0,0
27.2825,-1,1.4422,9.7216,2,2
14.2684,11,4.879,8.7558,2,0
20.8423,30,5.3676,2.9949,0,0
46.7228,-7,5.6417,0.0206,1,0
12.3349,22,2.3387,0.8978,2,0
30.4488,1,0.8551,4.7031,1,2
40.854,22,7.2248,0.9661,0,2
47.7711,16,1.6066,5.9905,0,2
27.73,-3,4.7046,0.4491,0,0
13.1774,-23,3.8243,1.5895,1,0
19.2508,27,0.3542,5.3577,1,1
11.8771,-26,1.5142,7.5041,2,1
44.1065,-15,3.2537,1.6112,1,2
27.6654,-22,3.0048,1.285,1,0
34.4714,11,2.3092,9.175,1,2
47.9333,22,8.4152,0.759,0,1
46.7953,14,4.6894,6.5564,2,1
40.5522,-7,6.0607,9.2077,0,1
6.6115,26,0.7566,4.8137,1,2
40.5141,12,0.7623,1.8551,2,0
37.652,-24,3.3836,2.7722,2,1
33.8214,27,4.2133,6.4901,2,2
17.1974,25,8.4371,4.4351,1,2
